row_cell,S1-left_hand,S1-right_hand,S1-feet,S1-tongue,S2-left_hand,S2-right_hand,S2-feet,S2-tongue,S3-left_hand,S3-right_hand,S3-feet,S3-tongue,S4-left_hand,S4-right_hand,S4-feet,S4-tongue,S5-left_hand,S5-right_hand,S5-feet,S5-tongue,S6-left_hand,S6-right_hand,S6-feet,S6-tongue,S7-left_hand,S7-right_hand,S7-feet,S7-tongue,S8-left_hand,S8-right_hand,S8-feet,S8-tongue,S9-left_hand,S9-right_hand,S9-feet,S9-tongue
S3-feet,0.0390443973623439,0.041152936573343096,0.06335484521239025,0.0789028831315724,0.05541546356211025,0.03954271251873991,0.12205510883158958,0.07063625796042175,0.0043551760030145,0.008144568189111528,0.08589789292270877,0.2776861132617342,0.1257848383282625,0.06790861260478921,0.24250671451990202,0.3257071946479878,0.1816533233630582,0.12396498270883358,0.11230281702364577,0.09258574488339648,0.05306502331484347,0.07364228854871122,0.023873960519899293,0.052539559074443416,0.026815288470590472,0.04379986796197964,0.09436319654475046,0.011949407833157387,0.02665094535871109,0.09343961723994613,0.1306976970809693,0.062328437783322,2.0741412214762516,0.02249347848023431,0.0359329872972013,0.08405809645654036
S3-tongue,0.3608280013686306,0.3184231259964961,0.347564691690674,0.06533848094836808,0.31705568288926633,0.2523207295619745,0.056621020602247406,0.148998715128972,0.27346263307545277,0.21166482184334276,0.07208158211860288,0.023241372620441698,0.6338992930073555,0.41765523510684466,0.0379572686992634,0.07776749062183985,0.7466603228840374,0.6424098970024904,0.5855622043183752,0.51828132213501,0.4569431841748362,0.4863019937395361,0.2260861210913959,0.4430246355277531,0.36051543916680856,0.3889221382044922,0.5168460727078471,0.2405141171566859,0.30446679749293104,0.5574255970346168,0.669379721535032,0.2494746636214642,1.0862817294463742,0.3722888277820786,0.2156023986300705,0.13580963012339187
S4-left_hand,0.014156729305427667,0.013481323409162369,0.02838047510335233,0.06854294101793086,0.022031653622661233,0.005343451051094158,0.10398220857464059,0.03658029350230328,0.014716336687305145,0.016169923516695755,0.0707629568450916,0.2634012172971703,0.10117688012444874,0.0489459614950277,0.21959365489550647,0.28876812763459325,0.14597040796218433,0.10378598415006995,0.08266030367559865,0.058577349407274715,0.033623872506332766,0.042738569490407274,0.07451293708225118,0.0598059778315417,0.01320176452996169,0.01958794828921806,0.06323531746352706,0.010989024334323456,0.01821475464483108,0.09039644340500205,0.10779326151710039,0.022727032213267,2.067429869302174,0.0236582928369283,0.022120207055465302,0.06146802598587046
S4-right_hand,0.0581804967675735,0.0706635569889003,0.03877708069357467,0.07644507872092614,0.08540807641926877,0.047789203064191335,0.12969974406536589,0.08475503142528105,0.026057923461675864,0.03820165259743899,0.08432350741155441,0.2621596001723905,0.1616773858371527,0.0379759242377567,0.24399010834161564,0.28993235399588496,0.2300465365805055,0.1672570776503482,0.1440198595527484,0.12972825458788786,0.06946989150197737,0.08810295549786364,0.034985135038169315,0.044312326425499926,0.03398406589141881,0.06752500201051487,0.10925516139217947,0.020030355079005493,0.020572775454465363,0.09945144034973302,0.14250685284557837,0.03845910569363087,1.9160217715614858,0.045268921577601345,0.01983937485034656,0.05714271153703392
S4-feet,0.04156201629315908,0.03551398364168432,0.04832619215774474,0.026984740475895785,0.04505972465740184,0.01310487312664166,0.05857858590351455,0.019411437903519537,0.03108949685919157,0.02259925200071646,0.03441411292855103,0.17344341324717208,0.16522877128564636,0.07872198515200625,0.14682086451455445,0.19472082825829687,0.22676058916350847,0.1739078706959904,0.13928822383366662,0.11277769795331005,0.07789355402495234,0.08708436600284529,0.0721672123305297,0.09362687209115317,0.041805434392338095,0.05273629737529008,0.10607791563727695,0.015883075268216043,0.030832592927364677,0.1382726136739522,0.17687709666162701,0.019399528988823043,1.834448736165733,0.05604953400403939,0.014326825225961223,0.027233835780532258
S4-tongue,0.33655285777207766,0.3052076228302632,0.33246769212092614,0.07267555522532586,0.3200836076822709,0.22930157376696475,0.0855794239686728,0.13465752346508575,0.3231931765488044,0.2721600412625083,0.10587069937369022,0.027089602038707767,0.5954691001637914,0.4198968903563716,0.06224636482061622,0.006219930582425968,0.7131803564812991,0.637599819658684,0.5351278313055271,0.5045618084969931,0.4511235051974989,0.44385517955277437,0.3358086293370581,0.4597242009262513,0.36219904310700446,0.37081870726980465,0.4486604169962424,0.2497897808255864,0.2923415734878456,0.5363946888152492,0.6450132872938269,0.19447200246229643,1.2305921794675019,0.40034565550576556,0.19193748692063645,0.0926163857651214
S5-left_hand,0.037031907332408874,0.05594815036000497,0.10817784760007913,0.2937584582362298,0.0769155967722731,0.09936527629187045,0.3560761102869315,0.20210036311184928,0.0664017583793079,0.10042483043021141,0.30089105416006506,0.6321792487709774,0.006335449541939989,0.09450123704721856,0.553903307031182,0.6634498638223864,0.014370737345915851,0.0017623667535834277,0.009740941679393114,0.014942665456200495,0.014311926432643042,0.017557243144503572,0.16890353199573463,0.06182622464903078,0.03902400352741403,0.02694778072112948,0.028394867128751954,0.09201604489906319,0.08107345367372505,0.03839933490514961,0.01525068804126837,0.1509455159449751,2.9660115103605547,0.029098485097156044,0.1463943882357887,0.26396713984190895
S5-right_hand,0.07644883005807916,0.11128774088371486,0.141743324636365,0.37128309240828744,0.1412523220138017,0.1597846610015016,0.4555877558902365,0.28907665217067086,0.09439680683331288,0.14658202906987028,0.38514671636929637,0.7474621785186591,0.020466792844882568,0.10289945109959873,0.6777295620897914,0.7791812504911527,0.03421751043108361,0.017209897984836665,0.030780835971029312,0.053631510453587224,0.03562359071587664,0.04233066904959493,0.17618240882460778,0.053962622769604125,0.06384912715490781,0.06461483872241408,0.049533746788393854,0.12578168225687827,0.10359787819747933,0.029750099836096913,0.012339290349568884,0.20158401586552852,3.1442666011685363,0.04923704995077782,0.1841480359583822,0.3236738333396652
S5-feet,0.053103240250222186,0.07821268282081545,0.12780114104661822,0.34601956561863706,0.10419067484976108,0.12242472266232671,0.41738965942237055,0.23777370051443628,0.11321409407671136,0.15496722965349075,0.3601192820066893,0.700688478097562,0.004594494031324658,0.1166415158032511,0.6234532965022809,0.7060153558466801,0.008249702117052594,0.00972868640296524,0.006321762089578088,0.02509510515085426,0.030409398842969476,0.02063136018484117,0.2441049691015812,0.08928361445876792,0.06333377242968562,0.04320895819426363,0.023247901800821556,0.1282948653219211,0.10622035575340776,0.04800179151654791,0.015353361451856833,0.16555050079044736,3.1298359221480343,0.06222658400517477,0.17461605154743995,0.2946467868273678
S5-tongue,0.023593833205455505,0.04523206505484598,0.06562548073817537,0.23644828324901043,0.06514735089788107,0.07205847676448147,0.30085046392247483,0.1674028764542423,0.04013866460959344,0.07393376588200633,0.24317396686884207,0.5488266741659323,0.018693614151645135,0.050074045092480805,0.48507750087704243,0.5764197992481267,0.04037400967806859,0.016675279719417898,0.018352977377142147,0.021568172509982095,0.003522684413964794,0.010402255995696106,0.12062173041018838,0.028996325117484505,0.015620341717200151,0.01768015714087521,0.023956232864940825,0.058503481053695766,0.04514004385606375,0.024200260382574782,0.013834232021771775,0.10456346310371482,2.7266396593343805,0.012629561509662494,0.09817752516165631,0.20169699617678818
S6-left_hand,0.03298544586814098,0.061121455547947144,0.08486000249677654,0.180239226623957,0.09881599105147917,0.07973153242538727,0.2652690599451328,0.1594954401882348,0.021257082969483775,0.0567898080986826,0.21168799492660922,0.45658095898254525,0.05215012295609759,0.05988476401219446,0.4320682091284115,0.47782634890198683,0.10856089998036188,0.0651861169218063,0.04747052266824864,0.07404448106458802,0.026675102336254256,0.03367623842409289,0.051127338392829284,0.009959690509703441,0.019591905731333542,0.03413263817288458,0.0338808303810803,0.027098175909137705,0.019909249730547054,0.01591442605670473,0.0530402779233443,0.0929037194162023,2.560327558432817,0.010790684056046926,0.058256854473063134,0.14359985774360207
S6-right_hand,0.023580684482284252,0.042356669826671245,0.07716356413931007,0.21095744155909274,0.06538966861847026,0.07099432853627921,0.2754729295567745,0.1559652186045581,0.023868070098828402,0.053369692064788476,0.2222572118863043,0.5097513994009308,0.027898073956027846,0.06067119726163478,0.45269570335729375,0.5469013259233368,0.05757577235987204,0.025846139693592063,0.0273475963785819,0.03145215134185175,0.00886659036457356,0.019541541012896103,0.08572567642166921,0.02613294637840464,0.015160757087570252,0.018702670019170232,0.031631834087095904,0.04419840720320465,0.039191104470237784,0.02614684700886625,0.030206010012265624,0.10774458619364705,2.6686715119936077,0.005012167161115997,0.0886687080960596,0.18765396603171272
S6-feet,0.06826935493544894,0.06708416986767488,0.0999952179815101,0.029297003284118356,0.09157443821591588,0.05066952678239054,0.07763014359485378,0.0519562756865216,0.03082383128755376,0.025527325418298292,0.055361392698201346,0.16912658158614,0.1930613551505249,0.11727645252882211,0.16470954198782523,0.19742358879913047,0.27515607601059344,0.20851520511445157,0.16862712150625078,0.1610904794412344,0.10900973429916788,0.12131845695722256,0.032463574465647,0.09589565888011384,0.06461835642411,0.08156068305419628,0.13013248295028582,0.016075024443261605,0.038718917916662196,0.1422885433567096,0.21380348047575234,0.055702770122857126,1.8612028895580695,0.06526340704626542,0.021891566662576172,0.03485948531787848
S6-tongue,0.04503705970503989,0.07046020597298423,0.06529881751767494,0.17999824260719138,0.0956999984312747,0.08075692021185858,0.25304072591906573,0.16024028344013572,0.0207222958802523,0.05336078747443536,0.194172567890782,0.4523526428929859,0.077384034616113,0.03932668284639554,0.4177379512554783,0.4885478462021914,0.1281307165884686,0.07876109568460217,0.0740547391041483,0.0807595482502761,0.030497318026029903,0.04794704411443732,0.043371950730465465,0.009912938012471064,0.020233376306330573,0.04515358252829643,0.06191679691124446,0.034465148050723836,0.02637489586182497,0.03431047914628881,0.06063256106062313,0.09296686289120817,2.430073536140461,0.014797379806487142,0.06368676099194322,0.14983117384204903
S7-left_hand,0.0005354557129496936,0.004626137905959419,0.052485172559254084,0.12786760233927852,0.021727613191230476,0.017904068206445075,0.17380763749020536,0.0694205923226963,0.023917306852322424,0.03449836476869893,0.13902935667290203,0.3683255242139213,0.043427717945020476,0.06815127857709023,0.31460562491048993,0.38583805848875563,0.07555035967551568,0.04965885988062103,0.030190018619186916,0.022893294490529074,0.013490310826738851,0.013172173328724014,0.11129242528223486,0.05836575586514931,0.010912189955086802,0.001311490740429593,0.023704949222453017,0.024410830725250396,0.027321886794814405,0.05884528065630106,0.06409672239124789,0.049926208205073326,2.418116153316892,0.014556933040089903,0.05025407504892901,0.11197931762295862
S7-right_hand,0.025163022757285852,0.051039889963602134,0.05001986551249593,0.16992818845802798,0.078295845766061,0.060640133694464034,0.24461147288499044,0.1409332062694046,0.01953504349804177,0.05282204962599327,0.18811463073116771,0.4420435321487298,0.05349030846342087,0.0303591811677751,0.4081411030747995,0.4630201977259654,0.1022095709000764,0.06096082991202223,0.047563479368142474,0.05968479264580158,0.015250706485751034,0.02442582232387695,0.06042952444195618,0.005473252484621143,0.008123060458207135,0.026072552270279343,0.033615365597819025,0.025464311397896896,0.013832530706272403,0.019987597294525834,0.04212121810838796,0.06944680008348211,2.4604053030496025,0.008216890778803464,0.049093613685729745,0.13123679451046544
S7-feet,0.015048646915252964,0.036195145154177044,0.057015653171240084,0.2234613290651089,0.05744652993460521,0.05857265568975614,0.2881841672947252,0.15019781271841348,0.04738643832022442,0.0799711379263507,0.23397412963244535,0.5259836960453208,0.014291586627095669,0.049406557210906116,0.4658461431931532,0.5381744576903594,0.036967009412905386,0.018851054850959836,0.009966216298743521,0.016873779144245322,0.0021026186819321307,0.001415808515438072,0.1418509299447522,0.03556780583551605,0.013969226719673128,0.011035319231904787,0.010890782275971614,0.0560332698841576,0.04016989003910028,0.025152695859944223,0.013934244161153974,0.08477528181442778,2.705477248764475,0.017819618231975077,0.08704021656089593,0.18142904200579582
S7-tongue,0.013936315322312562,0.01884814148678492,0.03435235933698012,0.06855346016582442,0.03518131868989248,0.011771628680624835,0.11535398715273751,0.046737672079640954,0.01045753620238169,0.01721582754889829,0.08029723663690497,0.26662186726329173,0.09660410952723467,0.047828115880113875,0.23392072025702906,0.2869006092471435,0.149962097787222,0.10488533364703943,0.07848806314842272,0.06691746890589635,0.03337473107858834,0.04077461680527622,0.05887330957442616,0.0463693401593346,0.011115754676431439,0.020496391422968337,0.05512091630115023,0.003720908174921394,0.009148892260296785,0.07465962242251234,0.10363964907549508,0.023029338311840564,2.09766621744642,0.019330208062085675,0.014031558737548107,0.054850558002534765
S8-left_hand,0.05776329427829359,0.058101215090221016,0.03382936564172165,0.03439810753467476,0.06633391915064066,0.021747175134977422,0.07087763786546673,0.03327996416398181,0.05257788028834111,0.04950770646153607,0.04026071517600801,0.17478205966889448,0.19082802113886563,0.061946207938303195,0.15618266798941918,0.18206732472334144,0.2576101796125037,0.20345570508925676,0.1622324489612294,0.13734851117727967,0.09133948596424336,0.098791647071925,0.09203184308798869,0.09479202076845897,0.05076473410240596,0.07149483786316439,0.11914358977313314,0.028764360394666445,0.03337851564817643,0.14782167105402633,0.18580110285423265,0.0077002662368358685,1.745658858231246,0.07655841833965008,0.011091651719867745,0.01782987453905918
S8-right_hand,0.01977996021073344,0.04094512623663302,0.056118704636733206,0.10768978137933667,0.07668022382660689,0.037596324912115495,0.18441673983000015,0.0913657047690084,0.033286155760982844,0.05723236105840596,0.14361020392092122,0.32790307364429483,0.07742512476542049,0.05697518023396168,0.3170081189720369,0.31785418957121087,0.14328969638251232,0.10429430394032237,0.05922883002881083,0.08342166172372727,0.038247164829643986,0.03190444093076214,0.082756624508133,0.03482413776830898,0.01982116311422014,0.02837281118340635,0.027567878912158034,0.012960960327173265,0.005649821449623688,0.04344356134077398,0.08667112068251229,0.03084649181058686,2.2976804307512997,0.03023522836380003,0.016159425720631414,0.06344711543053169
S8-feet,0.026579223838315815,0.05780619913916481,0.07991940990650896,0.23777100153654307,0.09441456480480778,0.0781576506784336,0.32365591142029526,0.1748780867855709,0.07198505250360261,0.11378857125097552,0.26920553008855985,0.5395995388073774,0.019005959419193447,0.0680406926099437,0.5017771346276252,0.5244967807788644,0.056332897667103574,0.04094494354046292,0.011418783467583184,0.045379033458937346,0.020176619524679425,0.007319745209836985,0.16501617656804773,0.04070736071287839,0.030200887114760506,0.026245203079712797,0.0011180621871990253,0.0647825249551909,0.0416871904456871,0.017974468668901882,0.023985445892629936,0.08683400126653645,2.784230762073639,0.037995068044307814,0.08513451362728909,0.17410494011291744
S8-tongue,0.027658644727580794,0.03684610805060315,0.051250629314006035,0.07120427279934989,0.06263931892012278,0.020781717652634896,0.12894377568019277,0.05145632249259753,0.051076514270325675,0.06026724690829228,0.09880564721813404,0.2512128051896096,0.11618947392399795,0.07390158590084056,0.23643117158185792,0.23618679070524018,0.1799566972502003,0.14266834729340203,0.09033505380128057,0.09707233699217377,0.06117224323039826,0.052324572414523714,0.1156644071690896,0.07673000963034031,0.03605588882267014,0.03923681190761622,0.05335636525900567,0.02198291270103932,0.020552355945715816,0.09309826008834808,0.13136814267047253,0.012753701592272772,2.0993199318950913,0.056346232189651464,0.013392733902298344,0.0366759769214995
S9-left_hand,2.481455456652006,2.5016542564641995,2.0869374074073663,1.8022356349742865,2.4834570842224393,2.2676403883314014,1.8440415239560106,2.158309867304818,2.170006280643757,2.146484235729855,1.7783796996553405,1.592079324138671,2.98115106971205,2.0563713001429527,1.7519246400833566,1.6744941961696524,3.2378078781718016,2.9815101917012474,2.921988188487792,2.8287834418620097,2.5293367585513566,2.6433845263810976,1.7942950516494436,2.1873561114018125,2.302989711960703,2.5427361832090005,2.7301312137798543,2.112946988432304,2.1287704884051117,2.5449022434569404,2.7861841122558606,2.053855856743584,0.9164721045024125,2.3667740388835545,1.9597143267416448,1.807769275347508
S9-right_hand,0.12897760462652713,0.18639792419381873,0.1654183602649482,0.2580928826419234,0.25292926147924716,0.19000351823201894,0.39323380879492853,0.288128736407621,0.10640427393261417,0.16838296456061566,0.32528539901728437,0.5339249993781257,0.14717081196082468,0.11078333583699035,0.5648568763627327,0.5175752349367306,0.24561261089168082,0.18788385673672398,0.13994815739304553,0.21708689022081112,0.12084736429202773,0.11917478364925166,0.08715994487583888,0.03563752727884589,0.09909344164742356,0.13838378040165036,0.09699774514175712,0.08854848409067939,0.06225791921613789,0.0449934094311759,0.1291043217456381,0.15243061417508377,2.6126608166550835,0.09636308454886486,0.09491093410093282,0.17537866844561414
S9-feet,0.14413892780007526,0.17443248355859176,0.12634877468157002,0.09586236887308382,0.22103807158846472,0.12528153847735413,0.1903644819215528,0.14923847487644454,0.13784150594571545,0.16090101000251775,0.151890110019173,0.22632630636398904,0.2753012919802675,0.12918618963089842,0.27486864825069274,0.18142690265405814,0.39200921622510393,0.3266224057743681,0.24083401647079744,0.2811294691340039,0.18690557888154388,0.17667460279414465,0.1320517020031346,0.12402245542500366,0.13056947890359671,0.16846582660666656,0.16352368092486846,0.08031120151090726,0.06774804046924433,0.1689559309106055,0.2662099642624669,0.05773248904576107,1.8338314110397638,0.16202742348542468,0.03496837338976316,0.028830679935722747
S9-tongue,0.6623759419712341,0.6554572341369672,0.5851728406869486,0.24938543970608368,0.6904960099270676,0.5297141476742189,0.30235603922454135,0.4192763328620335,0.5889391315132766,0.5515618411941438,0.31011145206474255,0.1255245535177738,0.9947380558314828,0.6445968195599742,0.24207169778014695,0.08228286070686448,1.1841933516654446,1.0610788321822517,0.9237522661559283,0.9232512231557765,0.7863019530120158,0.7877725765251625,0.48955270076396556,0.6812755484465944,0.6492664309485299,0.7136172095821327,0.7833975211384121,0.48476914879887273,0.5169307552338327,0.8138401740259618,1.0023502640802522,0.41683089812646146,0.8949112415935497,0.7005374649721214,0.3790428265598715,0.2379582857394226
