row_cell,S1-left_hand,S1-right_hand,S1-feet,S1-tongue,S2-left_hand,S2-right_hand,S2-feet,S2-tongue,S3-left_hand,S3-right_hand,S3-feet,S3-tongue,S4-left_hand,S4-right_hand,S4-feet,S4-tongue,S5-left_hand,S5-right_hand,S5-feet,S5-tongue,S6-left_hand,S6-right_hand,S6-feet,S6-tongue,S7-left_hand,S7-right_hand,S7-feet,S7-tongue,S8-left_hand,S8-right_hand,S8-feet,S8-tongue,S9-left_hand,S9-right_hand,S9-feet,S9-tongue
S3-feet,0.7091912838439389,0.7602809683878212,0.6217592792700211,0.801368392017704,0.5276692150631577,0.5788471716407956,0.9106892586741605,0.6251811387518064,0.35348712144122946,0.4041661699381431,0.45448436890400234,0.9374594095206294,0.49010142241997623,0.5159239742381236,0.8475817670434826,1.0266517713219636,0.4622316247211999,0.5178575448773204,0.46049207434859346,0.47751215115882406,0.35937547803316355,0.5140446915773638,0.41916323718075216,0.5046832171837445,0.5753160453718582,0.5358368045544988,0.6128450311880289,0.34345869808347834,0.6247494391259465,0.540397722555878,0.48626726470050746,0.6130224554833958,4.8673627969469075,0.6114013239696996,0.909676567702091,0.9198797145625242
S3-tongue,1.8290136764633578,2.0796436848224085,0.81766055558754,0.5573940543936132,0.5916789184160774,0.6051074347005442,0.5831587293429206,0.43055480999423656,1.201031710895945,1.352090736489998,0.38331753943152674,0.301255735247785,1.4067018213980313,0.9534458760747303,0.3950528422093533,0.4734933944681498,1.2981028292865664,1.1810721588416138,1.0766782958229015,0.983280203986497,0.9740938432138111,1.256624583064538,0.5603150746767536,1.3841499310258274,1.6024058485522026,1.546537070728691,1.6223386653439826,0.605155482966141,1.7605577041756706,1.565875044270931,1.258361155791662,0.6267710921302434,7.963597699293656,1.230506107011584,2.078096746278736,0.7566931071048443
S4-left_hand,0.8941698313879893,1.0569020771494697,0.33692984296212825,0.43885216770101837,0.21143392192803528,0.2629785036734109,0.5274031330909703,0.21696237880133024,0.6725305083510872,0.78687143420894,0.3290821345919567,0.5114597129556847,0.6462084946693388,0.3912706112716216,0.5108928372946314,0.6377876474333899,0.5419488022751061,0.5282621388882658,0.45652683873747185,0.38916547099804955,0.4586180602333981,0.6156063329954111,0.3594645053723378,0.6697066828176061,0.785814084681201,0.7857308897172532,0.877084376234742,0.3207579320671901,0.9072907469884581,0.786505161679155,0.4778545814260484,0.2900118835698987,6.479302630370132,0.6490754978175092,1.207807867602526,0.47132446908255726
S4-right_hand,0.996723108257671,1.1746337180105881,0.38072503452491663,0.5830412498939422,0.3452059347683679,0.3865304043366416,0.7076443696614253,0.3210941186422143,0.7294063239014887,0.8503695321074441,0.4009497942494294,0.5854137473058278,0.7793167810565695,0.404149131539623,0.6110425842102912,0.7513276174908441,0.6853249964410335,0.7081007754621755,0.5742222520341353,0.5113175376530256,0.579346408066641,0.7781257714674036,0.3673292196586746,0.6582947761229564,0.799707049954534,0.9195522732406737,1.0396066912949475,0.34892869784156166,0.9539828076694532,0.8953351498027144,0.576074197371429,0.3290224954560392,6.587267070792312,0.7817115686543556,1.3353131020873619,0.5928915347526447
S4-feet,0.7837124007706641,0.9328322089419551,0.39266128242361686,0.4900869064229471,0.3489336680533077,0.39207238059687644,0.6091617793011627,0.35522895095556845,0.5412733066667895,0.6087118159558969,0.3498425308807732,0.5611346497485099,0.6506338992701343,0.4395220410096582,0.5343321960315214,0.6409357667727993,0.541991148578654,0.5013484953308796,0.4258186643129387,0.3568752186086442,0.41745610570084446,0.5224448899887354,0.41087939268968693,0.6216353652067361,0.6717805687804626,0.6911696980377119,0.7929481330136071,0.33798790570835624,0.8333165339267492,0.7926573235430214,0.5589882542068572,0.35401138918404734,5.7378706433570885,0.5069962162168067,0.9278214866023963,0.4926759927045959
S4-tongue,1.6543228175952216,2.016116772040627,0.7230648069067962,0.38439889403871175,0.584609170425783,0.6018489328365185,0.4356599070731435,0.3544939875944444,1.3902161001121418,1.485392837697946,0.5588580593747208,0.2902037724420074,1.4921250318005932,1.093001195251293,0.30053551557084024,0.2416753329376433,1.339430601415787,1.0941422953060214,0.9480752892623177,0.8528602803310388,0.9925178486521667,1.1626964555731396,0.7473644878349086,1.5181408649612709,1.6357587605588084,1.6113724427790634,1.7467486349199652,0.6641851941875088,1.8691969936835318,1.799113627370006,1.3853356249536233,0.5715215062408967,7.942222478312951,1.0774038335738947,1.9946589528196386,0.41547591794339594
S5-left_hand,0.34468307488408173,0.2731468884225897,0.8037945729431596,1.3391680526446275,0.7820989105737791,0.8959989152695716,1.4836810466563424,1.1134541144328163,0.3297328830622833,0.36332117112603635,1.0252667138980165,1.8350192889920802,0.21759385307278342,0.6021242835980901,1.6598479395789059,1.9255519837533057,0.19666062811626706,0.3493430201870628,0.39193976014058324,0.4363928505622571,0.37842150833288607,0.3837502178470453,0.8662025503254024,0.37718375170516805,0.2993930769828836,0.2343510209092389,0.3060121081418667,0.7034492266022121,0.36557825383162973,0.30436929534065743,0.292533355414462,0.9605859895654986,3.6245498783168095,0.5293917112898306,0.5134126889391527,1.3699109114133536
S5-right_hand,0.4259597005559596,0.4152850935422572,0.5866217279785134,1.0730427749477227,0.5640794028955424,0.6321865410199449,1.2293225018176108,0.8256647289074671,0.33561800179216555,0.4286081701688705,0.7914897890789833,1.442576091052152,0.27503831621303587,0.3984924659333686,1.337611329270885,1.6272800540514514,0.20078080728348366,0.3363358567245166,0.3466479705895229,0.34662893645003484,0.3349090982944202,0.3998606646016731,0.6453903584475656,0.32638996377621204,0.3031942639741287,0.32196527358561344,0.38513310351957325,0.5341741943997766,0.38507481939978,0.30567215916879237,0.23332811892168692,0.687131376222642,4.428222360011976,0.5025018757522399,0.5959453598223886,1.089863970944423
S5-feet,0.31060261888662505,0.3970342910372715,0.5761798622346134,0.9057902075232876,0.528876689484513,0.6317301248917582,1.0123697757874421,0.7235249749530677,0.4046476953823809,0.43934070280430915,0.8327980985743396,1.313388246138503,0.27044400710610594,0.5943349589525744,1.1822005964808997,1.290062878384177,0.2059904329533025,0.23587363661211863,0.18848264270719825,0.260208207136701,0.2566286497112731,0.2688123749433118,0.6547343144053674,0.46171279398730275,0.3662892321167325,0.27979344247118765,0.4176784521670139,0.46813722149326725,0.5202883896960238,0.4802189027135587,0.367300917323679,0.6689761734199849,4.237425480712763,0.3758563246401036,0.6369149878473602,0.8869439176158782
S5-tongue,0.4573914893146289,0.5230450694142024,0.38064504637061025,0.7550610387196065,0.39557769405936627,0.45083935281965326,0.9068836054164046,0.509738166908142,0.4002332532788427,0.45679482041529273,0.5555499756758709,1.0081660309270233,0.3886203610622506,0.36704872825270923,0.9369127835381897,1.1269099471100352,0.2840568062044302,0.3574937857997549,0.263583523667758,0.24434112441948583,0.31455340551421485,0.3921597510702944,0.46740537932620624,0.40621054529292744,0.3479967518910054,0.40641416413758613,0.5557991267221533,0.36961118859000497,0.4989579799262552,0.4768838004283759,0.31490534873457265,0.4560494124574279,5.005413580111293,0.4565584139324109,0.7361332775243906,0.72694599847625
S6-left_hand,0.3637672701251937,0.4172842653464564,0.8753420801926723,1.3170087419917476,0.8542151555265983,0.9180881397637467,1.4998310712169962,1.0798096330101434,0.31827118111948616,0.336477128810231,0.9308603097626967,1.6259428022035234,0.35883357962716533,0.6720933316003017,1.5632179407204099,1.6862713341774023,0.337439658121411,0.48251419324425265,0.4099684756729449,0.5315571017749491,0.3820673293772303,0.4041765591337131,0.7191010768272063,0.4224675684108804,0.35344884690445105,0.2965938400908522,0.47356300546707714,0.5957730867571067,0.41905521942992424,0.434442816351898,0.3947786968621399,0.9194495165766565,3.699422443926139,0.607715399707996,0.6212683840706797,1.3241549501924395
S6-right_hand,0.45560179747732943,0.560831927369308,0.5280995604200174,0.8115402931106311,0.44723908413326113,0.5337066144619101,0.9206880039525834,0.5961403981962801,0.3536867661352615,0.39055440060647106,0.583322029612207,1.055705940950148,0.3279300726611438,0.4419602796681001,0.993152603232491,1.1248765474992848,0.28352561948356897,0.3524599078620095,0.28776225723310744,0.3218275598378333,0.27732201833662323,0.36023860461893104,0.4327078857210642,0.40198702207960646,0.40754631088563276,0.37982134621333746,0.49186502439153135,0.32199429361682463,0.5403106240443214,0.47325786786582485,0.34769787493422766,0.5447759094683133,4.6759794754852235,0.4580427389892032,0.7553740371428125,0.8372465475267097
S6-feet,1.0368796234626574,1.2294128257130608,0.584853531975462,0.5401122623189503,0.4050246185127243,0.46148522511628676,0.6194371039263676,0.41632460444718644,0.6494490124289705,0.747056538618908,0.382824189415465,0.5603986271863692,0.7399429595117475,0.6224964933278845,0.5616686954960007,0.6741983264146987,0.6927380302473982,0.6277849121047486,0.5633105794112019,0.5525179964162299,0.48166717983703733,0.6776362834016596,0.3442479200272388,0.7847457964362938,0.9182258826005052,0.8375148246433367,0.8932137084594035,0.3222977477117965,1.0598117936587002,0.8957258416506272,0.7203770007089939,0.4884756080811131,6.161447274371157,0.741051591745624,1.319649168800286,0.6798852467105232
S6-tongue,0.5863741378357895,0.7201054116384318,0.7293807244984942,0.9104092653541062,0.5973942597274982,0.7131302511871251,1.0495243075336609,0.7499640489594357,0.40466715840062584,0.4371023853213725,0.6564071160269898,1.136468252404041,0.42927970689079253,0.6006236443455676,1.0657351699616915,1.181435418980181,0.4151253166888727,0.4539338327637943,0.42334400717635834,0.5111777772285873,0.33825611688057095,0.4643995070570775,0.4447821796204442,0.49568864247491795,0.553499007047917,0.45999402239861564,0.5695087705093187,0.3888685194993727,0.6711300276756692,0.5296965612632532,0.4718393032334064,0.7414896465853589,4.578169890911139,0.6060333088711282,0.9005665203674097,1.0114435837956033
S7-left_hand,0.279658699166193,0.2841630153592852,0.6889102533392254,1.1134233796455166,0.7455230988657044,0.8330052392645575,1.273809247586219,0.9658358597489891,0.34460520078235884,0.32448566156105746,0.9001112518264819,1.552544652545527,0.30016582099908756,0.6255398063628319,1.392289916403587,1.5480766604657992,0.27767304380699753,0.34924942788002905,0.3173439313101471,0.35288205339307777,0.33090863353194727,0.3064358914310002,0.8117138180202165,0.42246893847799105,0.3042712934767177,0.26143720007180876,0.374756520234847,0.6026942289743462,0.40785741218089594,0.46524327826970363,0.4057732505525205,0.809323766691807,3.632341442395098,0.39208970909937735,0.43960846843940593,1.0697948076378527
S7-right_hand,0.34847346044223904,0.40686301644700235,0.7025505249207197,1.2628152402751758,0.830746351556269,0.9361863804137665,1.5012337674888425,1.0005707984050922,0.43294262949730594,0.42409512321551057,0.9627834946537293,1.577852915474387,0.46487303588005546,0.5750924842556068,1.5151874454240166,1.628030704695799,0.3968682755567909,0.5715471398830154,0.3995948751900282,0.47297313116766,0.4603497201468513,0.5164081160953693,0.7408651326518817,0.4211377638730298,0.28521469340743605,0.3732815146819137,0.6459951793706477,0.5773919998320906,0.421734341527878,0.548091557225119,0.4268955460392285,0.7989359044143868,3.973007695512459,0.6177418118979183,0.7093436653481509,1.1767991338177595
S7-feet,0.33756293136026466,0.471517399102423,0.7072023867091918,0.9100822447646355,0.6111904419708202,0.7514569827979547,1.03966083939061,0.7706125814268513,0.4178272768353637,0.38696021714897655,0.8325994253620103,1.2815917226114928,0.35449503308734626,0.7228295168571114,1.1573496680822422,1.182555378316892,0.3007540767413786,0.30169281887993843,0.2102252645480948,0.34064002005276145,0.28202452565123015,0.3012568352931396,0.6233321590204552,0.5568945199143869,0.47325515409023194,0.32256562691503354,0.4855723453779925,0.46604131658775017,0.6259003994764503,0.5608458342202285,0.5149989581661699,0.7605108058251749,4.068655200856916,0.44289763084147526,0.7269596212040723,0.8980577789421866
S7-tongue,0.739209829720632,0.8800361319845823,0.568674677910841,0.5646285145534317,0.4206290854523749,0.5140048733940831,0.6224610864191131,0.47678224653926643,0.5466322095720353,0.5687702957747078,0.5021456446486857,0.7826672379330324,0.5451501734499246,0.6588970441076618,0.6525320732410932,0.7498928635070683,0.49782213041799817,0.41474111362010774,0.3907231100482634,0.40963100679731657,0.3557268408388222,0.442184619760395,0.4333141777848298,0.6566396050700422,0.7558915593588851,0.6193393207451289,0.661687851332625,0.3362664475908464,0.8718337342097421,0.7360232535380906,0.6265782021707711,0.5496917368506993,5.236551786553615,0.5250445252798234,1.0192105159912568,0.6401653236934461
S8-left_hand,0.596621300951706,0.3851217012341584,1.6273777360917308,2.390028293028507,1.7341090055304687,1.876893900274852,2.5899297356765207,2.2101186068073533,0.7002580210864084,0.6222070417792734,1.93011903343881,3.1044147456137785,0.6162908512513977,1.3192418427638313,2.8002647302081045,3.1094113582267786,0.6616496511598733,0.9034215210894084,0.9654180740655947,1.101639903937904,0.9194223977233139,0.8319924745937953,1.723088451765759,0.79599964155468,0.6051916836973856,0.5039077737385393,0.6157598464484411,1.458029888712536,0.5550458529936761,0.561987240625315,0.8163987780907692,1.9049177853194235,2.2595175719549596,1.0709931169803582,0.646139546781452,2.3969261407591294
S8-right_hand,0.5755933571410808,0.35141102753386994,1.2263735679783596,1.8130905362007372,1.2433294413612839,1.3499457766903797,1.9528462326419174,1.6801433280976417,0.5046014335676906,0.4917923852937739,1.4409896173485397,2.467580957399661,0.39995779677864185,0.9521970078296131,2.162588233576133,2.5287775187115904,0.46502733966406967,0.6169954725714174,0.7616705976994913,0.7993918583974956,0.6741843725979282,0.6127565409461372,1.334629507624496,0.5903614336118158,0.5344431759861348,0.40864162397961623,0.40812960874252274,1.1312682749811165,0.3877919590748193,0.34229974813414904,0.5810202515139548,1.410035160280498,3.000378323664115,0.740289513458738,0.47357617853641676,1.8749949147260627
S8-feet,0.5347888610741349,0.3759047366942289,0.914925834410886,1.3348832721415247,0.8652175573658158,0.937611638204299,1.3928633539953703,1.2708865932396847,0.483334766499352,0.5117516186246752,1.1085692680796257,1.9742569129973986,0.2777916430444031,0.7528707267280234,1.6685795104748427,2.008538570635437,0.3073291930093032,0.36281086095470977,0.5654551470223262,0.5192439259114173,0.4945524999038957,0.4122278605693931,1.1098817235945115,0.5364468492290981,0.5310951284873962,0.3676110063914675,0.2964180542772037,0.9044725666746597,0.4999007291470198,0.39365416705567347,0.4299111308517732,1.0597154512964342,3.6885689912245656,0.4755027804945335,0.44298524655335575,1.3864768504214176
S8-tongue,1.1273288271400992,1.081413387155485,0.43177435916701795,0.5156414612050647,0.3148906898087966,0.31186917965265654,0.5293130184159345,0.4628781644387463,0.6863140975933575,0.816421658734503,0.4346579370651464,0.7952238346590197,0.5795297284800756,0.46939466544161995,0.634915497999865,1.0094094662132234,0.5658985039451019,0.5003514717505688,0.6480774466616062,0.4486565936363441,0.5407201401667889,0.6251808476933466,0.6272576029121256,0.6980178089452492,0.851599968813454,0.8097801094819858,0.6450521596469279,0.5166640185955002,0.9820153151565058,0.7161430288395996,0.5750569722978758,0.43630911265172706,6.2579053231674635,0.5972237142144527,1.0211184710780368,0.6523318584405902
S9-left_hand,3.4922597075140986,3.6543417767076867,6.312310611592879,6.99413826952526,6.366242601148547,6.760272699644622,7.533586892443135,6.788593774541983,3.8895892291347565,3.488041962845089,6.149634639036225,7.581279006833852,4.207185885416366,5.650208233483566,7.366535886001834,7.030820099585325,4.450996106745519,4.836505841754175,4.519653482311592,5.332379615560843,4.327003930438259,4.418765871877711,5.189529310541698,4.402784928760637,3.9781310159647427,3.6223947238736156,4.346772945665734,5.068010032905095,3.670122047848614,3.941412939266337,4.803727701157803,6.570575858850263,1.5692611633673452,5.091122001331877,4.333396942122749,7.1297474110281165
S9-right_hand,0.7190595836407251,0.7031763826625311,1.0410294567761165,1.6006149338369715,1.0546250789387521,1.1526159502182336,1.7601227099068872,1.356006086289851,0.517502474287758,0.5896183741710477,1.0859331888418262,1.9051376575967836,0.5334680794123319,0.7195060821641348,1.7809278307327805,2.094221504283459,0.5448066320016735,0.7615576484311463,0.7742169678199456,0.8317331769666535,0.6326568816779459,0.743594511091521,0.8737249305020063,0.49289219623357977,0.5392290000102228,0.540730207739552,0.5758201896387185,0.7690553814102457,0.5382850607578534,0.475620934179392,0.5098221195579125,1.0995747259677888,4.059129420787393,0.8745556252847208,0.8170871826588185,1.6410183988027278
S9-feet,0.7709352618440678,0.5709714016435118,1.491715812656788,2.172904554778611,1.6289681192865733,1.7007303710985286,2.365781704842447,2.030965932232294,0.6506083542750605,0.6533181812320168,1.6246991563939523,2.735482380409389,0.706071210373913,1.0963254127252984,2.5290696354059348,2.864315839937877,0.746483565795869,0.9777424251458973,1.062517361097839,1.0916165799595638,0.9013215011237081,0.8692588543452292,1.5751772105940869,0.7586848730607896,0.670537435915741,0.5952143723659045,0.6823865621889222,1.359159976106,0.5191343465739069,0.5935530993785388,0.7605257730181989,1.7004034528038408,2.9680794750790507,1.0546984445002259,0.628791644565627,2.213386720775731
S9-tongue,2.5357522028540287,2.931711246047802,1.1838075865235964,0.6912448028986249,1.1031387757730313,1.0878927306354993,0.7002069400535537,0.8002690214203119,2.3643634373679254,2.4666653204883184,1.149802415670755,0.6703530680826839,2.3444309725614816,1.8220936020140703,0.6496801470923395,0.5903418365562638,2.1438769792091033,1.7800191603923214,1.6447494993846083,1.43337769086339,1.7688719350127717,1.898977214942539,1.4726641302375532,2.4017265105829315,2.573158374382132,2.5425011372893587,2.619663572116671,1.424202352877889,2.8653023365205312,2.7408625316607345,2.219827684462341,1.0244892645879113,9.671666334668146,1.5984794859710398,2.7322536698809095,0.627272791733528
