row_cell,S1-left_hand,S1-right_hand,S1-feet,S1-tongue,S2-left_hand,S2-right_hand,S2-feet,S2-tongue,S3-left_hand,S3-right_hand,S3-feet,S3-tongue,S4-left_hand,S4-right_hand,S4-feet,S4-tongue,S5-left_hand,S5-right_hand,S5-feet,S5-tongue,S6-left_hand,S6-right_hand,S6-feet,S6-tongue,S7-left_hand,S7-right_hand,S7-feet,S7-tongue,S8-left_hand,S8-right_hand,S8-feet,S8-tongue,S9-left_hand,S9-right_hand,S9-feet,S9-tongue
S3-feet,1.323760079186873,1.4775406333625225,1.3001944865339752,1.596703441175087,1.0466974509793041,1.1571214156061618,1.5819103581751317,1.1310909151955526,0.6786183720706469,0.8878236387011648,0.8308591972559337,1.458971286929142,1.0456779113888535,1.2330978397472265,1.4581732860471004,1.7745640321286913,0.9482033130821613,1.0664744886848385,1.1139512143590087,1.035231293552833,0.9670766976443365,1.1581530317258262,0.9804904716486452,1.2486651652984788,1.34454468157867,1.2937441558847984,1.3046001928096496,1.1769301680286182,1.3876342146985619,1.2673718031457122,0.9672040200370339,1.2428621233253954,6.139038255764644,1.1395753102431607,1.5050489064664239,1.6221923750141358
S3-tongue,2.556221192558976,2.890549047798433,1.3429600701481679,1.252534374287842,1.126253626803706,1.0995632380625164,1.1110959362437465,0.9024684597580214,1.607499748138396,1.9723556830944808,0.7683693844417856,0.6743369409999925,1.9504280706522237,1.652393971474934,0.8165868238982178,1.115547918265303,1.8510225543693812,1.7302492717673152,1.6731997984472795,1.4810676540915886,1.6633614377387151,1.973337252855431,1.0826600921813367,2.2217244968907144,2.3973595978074074,2.382164724795632,2.297006076370019,1.3380150496036343,2.7587996815762676,2.3579845310669327,1.91516901556484,1.123706962994993,9.562546025216081,1.928386085780438,3.0332877198666988,1.2923967391622002
S4-left_hand,1.5656744279937576,1.711154184809794,0.92873765769907,0.9321873093199418,0.5508618252584723,0.5724894388621118,0.9307511389387558,0.5888403686436797,1.3686052652709213,1.5294905501181395,1.0262503893888022,1.1469126324380652,0.9424748036740667,0.6875736767993317,0.954414101551197,1.093320107398423,0.9443627314455306,0.9972421011169799,0.9623327109963725,0.816737352585802,1.010023640599167,1.2289172517514553,0.9046819022893594,1.3847755579404393,1.3176732855733972,1.3729870107199993,1.319106133282593,0.8333518618366531,1.567796391132727,1.318486518108874,1.0452794260975087,0.730221264286167,7.8177418695682555,1.2898939421828883,2.1783019784305693,1.0098311128269388
S4-right_hand,1.7491720012573742,1.8172444540244688,0.9972529644857887,1.1273399956809498,0.7349912765769596,0.7271518493964366,1.1691712760901283,0.6784086879957777,1.3915428565983614,1.581191198484411,1.0509253853277876,1.2292785244988296,1.1756995959323444,0.7042763233860785,1.0655492914569686,1.1061607628469718,1.099460745971337,1.251104393511135,1.121583988292799,0.9692748673546667,1.161340580141703,1.454778629593469,0.871712185093191,1.3612594348709661,1.4142055136265081,1.4180062305149341,1.5131557538099922,0.927127778982649,1.678846338458864,1.4832858812856917,1.1615547726407838,0.8176238727280957,8.036035361193454,1.4390398189506386,2.3065482184037402,1.2762008376154463
S4-feet,1.416877330301876,1.624795935627193,1.1178827426579967,1.2775605316479646,0.873316253256605,1.0358301569986212,1.210670575624833,0.8139443150948007,1.0175263669127201,1.2227297217412068,0.9941482317496362,1.1635139376042418,1.149956428034583,1.106800229856742,0.8033176250699595,1.0707664363482947,1.0510904637016263,1.0687858873290124,1.0534588674013468,0.874363199357076,1.0554056690977243,1.1246070938514423,1.1454492550858526,1.5122071145307467,1.2719803694290852,1.302589601761725,1.5450407053339061,1.1126754067996938,1.7961109910159452,1.5782789063061986,1.2262396313181045,0.8693326642523015,6.9930991931399475,1.124268976332352,2.0583045939536904,1.0444150974257085
S4-tongue,2.369012709660887,2.7406853551295027,1.3575498091692837,0.9878478329985064,1.0382485602542115,1.0644015157681561,0.9225232956884915,0.6969725660125893,2.02022779131991,2.1805743071725776,1.2029435027661746,0.7996371088898888,1.972847095743713,1.6449723546637491,0.6311373593390927,0.46656872521083037,1.843366950254396,1.6041716894387554,1.5728238091736102,1.317560502225968,1.5257460377662433,1.7003132164204386,1.315017604210761,2.2846392485970544,2.1951141360730153,2.251695286016119,2.3766164407703894,1.324105775829274,2.883459066844725,2.520623379420487,2.0732724092763917,0.9279268359293763,9.546433361098902,1.755771327526636,3.1899156722083135,0.9357714370800482
S5-left_hand,0.7663147792342837,0.7587940081602279,1.3954445756631064,1.9601943752750766,1.1507978666257894,1.2840610636695389,1.9849392024409835,1.4931008783364113,0.817346773269141,0.9179818773332767,1.6721725104628573,2.4726809370886684,0.6599584296972997,1.1326722604459543,2.1649315629153967,2.5620200347295734,0.4701311867442046,0.7071806771306208,0.7842164632272328,0.7850440295516066,0.8554443078257445,0.8687066603622554,1.4208821162196608,0.9922894920932636,0.7882912835796283,0.6987401012339504,0.8016242410969207,1.2320322147679812,0.988177914283087,0.8030755806924672,0.738223357477431,1.4896706412424139,4.432052343116205,1.0596485995431615,1.2225229873274037,1.9590545399543204
S5-right_hand,0.9289101626848898,0.8629839064322028,1.1472823642432808,1.6734115154777698,0.9010877325686149,1.0706732641716783,1.6870221291643008,1.2385353133562478,0.8266950001791291,0.8817531142146727,1.3642462303730583,2.0046313246069483,0.7866488124507345,0.9445663641510589,1.7885823863986432,2.131483169785975,0.5243673675567709,0.6400179862040078,0.724000182088797,0.7405270980994818,0.8304960499440321,0.8807377706606263,1.1655883886423914,0.9186029125737808,0.7520642587709507,0.8189337572528234,0.8598526851295105,1.053646476868294,1.1184465803544719,0.7804855435990196,0.7240965193991453,1.1503833089650797,5.22699877060315,1.122094283661604,1.4234048447097685,1.6138663221797052
S5-feet,0.8030504734447212,0.890994006277932,1.0849456822080297,1.3730255078718312,0.921645045441774,1.0001743544539352,1.4803988432771702,1.1634963135852099,1.0148043194235947,1.0559095155218428,1.5406387370692725,1.9732668409706515,0.6842280903636836,1.1483711939161743,1.8365206532704108,1.9832998167740703,0.5426735018553552,0.5880882919463588,0.4683005915489929,0.5998541966636026,0.7416880143215296,0.8094664286833049,1.197240240651786,1.0579325402339137,0.842590927684714,0.7858457210276262,0.8231180837802378,0.9626709160859707,1.1332838185163783,0.9163293737352095,0.8425752904385697,1.173750210767892,5.0407311278848415,1.0162917928826825,1.3678320021300014,1.4851193898030592
S5-tongue,0.9642255825027082,1.09662105585916,0.9957782425499992,1.2609393047276838,0.7436717855531856,0.7952794136650025,1.4092664148070886,0.9164842962691058,0.8691599916033156,1.062381636831533,1.170991975421925,1.5383484459972077,0.8571658146357942,0.9020698983587195,1.376991108921172,1.6512017410470439,0.6232503363117975,0.673910455425287,0.6024405984088587,0.5559827174285559,0.7949801289881633,0.8480796793533855,1.0199170863092848,0.9635420491464693,0.8566304211825613,0.9452252644773149,1.078616852952319,0.8952295962098967,1.1547190632678535,1.0113467660715445,0.8426808174456704,0.9170241455716358,6.079697199610574,1.0875679022744933,1.6256404421453425,1.2408046737608582
S6-left_hand,0.9302024992482708,1.0464403399347133,1.4935512170239917,1.9497011110217828,1.322746455913417,1.5156466972592655,2.115821807355257,1.6170511626508561,0.8076114204148834,0.9245567170371708,1.5174340546243414,2.252720247885187,0.9741618641928041,1.431042764615768,2.006618250642901,2.31589675104941,0.7740630093623343,0.9911189899859119,0.9095082340086226,0.9697207579325698,0.7412744020638153,0.8184764593286404,1.2277517849512591,0.9359432435705647,1.0332166442597917,0.9465045600543411,1.0622026667530762,1.233430573586576,1.1089594034941068,1.1537501520924776,0.988405754387689,1.5104910039690647,4.63421243272411,1.2232618426842816,1.5504708234818647,1.9795908712818022
S6-right_hand,1.0200630474633658,1.1150944882222724,1.1342910068901162,1.4510364850468351,0.8625591955644782,0.998584071593386,1.4439097702587658,1.0246537863890777,0.773948929488479,0.8542660352010131,1.0732025009198625,1.5426653340565335,0.8988911272904837,1.0558511519389187,1.4098957104279208,1.7263460836205162,0.7104442973785057,0.7832469774432792,0.7022219878331116,0.7343849682830216,0.6598856228681985,0.8147638792707923,0.862734210969381,0.9214373125097618,0.9553549763670194,0.9810552973666339,1.10350724656273,0.9821932310344993,1.272032505171466,1.0553345007127777,0.8230602453235217,0.9888793302659563,5.659191194619971,0.9550271399299728,1.4986205170238784,1.3577610624870307
S6-feet,1.722110289218498,1.9669750788511315,1.1416535760972273,1.1452468052688234,0.8344275234361846,0.9240882094578026,1.1555453692382243,0.9192459845193899,1.2401811907427833,1.38205767775707,0.8736064462308598,1.0599662794023486,1.3148520301471356,1.2638979737508373,1.0648896052805301,1.2315243164408964,1.1800862049344525,1.1774914272974555,1.0494107359015332,0.9780978557674551,0.9014869093931316,1.1297924573559033,0.7170894117336721,1.288799330919399,1.548401476895835,1.5771262379787307,1.4596830695896112,0.9501337731230424,1.8490946140750641,1.6439413200501427,1.2709682380753784,1.011620163568599,7.4419050293636415,1.4126116349299245,2.2071018964517504,1.2524080203410224
S6-tongue,1.255679113450288,1.386249148512806,1.4069422586421063,1.5538491567113122,1.0299470159306932,1.2036959708582529,1.5754239414820337,1.1949230491278393,1.0813277118846156,1.1880127206484803,1.3945159512110596,1.7492909876920362,1.0064911005675246,1.226067042137832,1.6852345536742905,1.7822337831251105,0.8638653134079951,1.0012217865564366,0.8988364109925087,0.9676752288084258,0.722056433346927,0.99457147890205,0.8293300826286976,0.8889395874331821,1.234814471789662,1.166528943595867,1.1310792227104292,0.9873251716727954,1.2955258864731043,1.2627269612002796,1.0828869373451508,1.2441144736346943,5.846069409510367,1.3183084515209997,1.8504566852808542,1.5846401366516534
S7-left_hand,0.8476461854143424,0.7952963497972088,1.4700768671283102,1.9008060774072129,1.2403274961965036,1.3847119953405536,1.8738627874605662,1.4534439593488466,0.9208434848103415,0.7842240528841218,1.5852385117859995,2.2324907309443693,0.7951076857975912,1.2999815810609603,1.9499307314202674,2.160433222861293,0.7193199460349692,0.8224192174367027,0.8387873898153294,0.8249067359294309,0.9185909255329793,0.9196108679105836,1.5679392194563324,1.1960989597349583,0.6249636046735714,0.6525507532738518,0.8828357424224127,1.0675972456551859,1.1873658926299206,1.005045934720413,0.8825690689363107,1.3044578136555895,4.419710616228902,1.0528181302924757,1.359614262072311,1.6162502881374652
S7-right_hand,0.9817216338469856,0.9260679637261906,1.4455728226299798,1.979501768914714,1.2799219108898738,1.417891856834668,2.033074841121862,1.4388817878653337,1.071100940174157,0.9376943720952432,1.6659623658910412,2.230745581347069,0.9878702472719014,1.1631456498538018,2.0358198482872747,2.2679053508871814,0.795473548718153,1.0263052219076634,0.885418786419836,0.942592820865197,1.0228179431172844,1.1044189604332961,1.4562800220177137,1.0875810272775654,0.6645840493199717,0.6762543335512786,1.139144522700431,0.9623345624470593,1.0441418478118853,1.1641868530282629,0.9318016668929001,1.3519420964401687,4.849436803596044,1.288532321949249,1.5974099249681797,1.7915719648641721
S7-feet,0.9675088457875249,1.1081560448281018,1.2477900488387241,1.34815985319719,1.0163345991208121,1.166514482666662,1.5634236727322584,1.2523248541147782,1.053200375894695,1.0117797697913709,1.4325134472075596,1.938666485156021,0.7853898845919535,1.214922614260081,1.7764747584687424,1.8072788389117596,0.7363492606592229,0.7550387217504324,0.670813250010466,0.7573005163516868,0.8003846983422683,0.8503897031847593,1.1800634373987084,1.2252529993339052,1.0290914925865329,0.8285640614092771,0.8460950173560288,0.8429987519510984,1.3588620506175972,1.1646414419691762,0.9740274488232015,1.2111050890113961,5.420823893907146,1.1197768062660114,1.663411836769253,1.4975198342010658
S7-tongue,1.5079428210878643,1.654984485797348,1.1837382367645637,1.0768548995993268,0.8479734309601177,0.9487068458623735,1.1460619957793563,0.9142703467037051,1.2866259052132418,1.42301029283746,1.2203691229306763,1.408723079341497,1.098948868115806,1.2544344008314812,1.3051181255787168,1.355526838504072,0.9920482030089713,0.9297911906532397,0.878158265949816,0.8411139181448564,0.9695551901007202,1.0453740375100342,1.129087365916212,1.2697746568496622,1.2603663074522138,1.066504586154094,1.0968201664919255,0.6000545166169893,1.6811945797130738,1.426224541234118,1.1916272851181868,1.0402408611826721,6.871005566121242,1.3287094249963138,2.0523177270263537,1.2493854757746023
S8-left_hand,1.0866601478956144,1.0449041348064882,2.5142507890924306,3.2786481507880825,2.2775827217774713,2.458410424477847,3.3092151461581407,2.807250960817879,1.4025389430417223,1.4501811394984931,2.8637396652978317,4.026158780622664,1.1786416418810282,2.1447488381107744,3.74466768380689,4.216890537038116,1.1728110598128303,1.396953990877455,1.5282551733620082,1.6857478973822375,1.528076002193176,1.5395385205101966,2.4894310959745782,1.490299672336442,1.295885606265195,1.2198931197289107,1.245865059201414,2.151341425960913,0.8829748457289204,1.295202369510539,1.2831729576001443,2.6230492386791546,3.4590805571317222,1.7522124493107594,1.4583554315362555,3.2073904901751376
S8-right_hand,1.0977276662868318,0.7867655710544852,2.101479520208061,2.8676203085885614,1.751174025694715,1.9302808481672475,2.75786700116066,2.279666689090893,1.3182816254333682,1.2494293172658364,2.3547091272684293,3.3030452408792135,0.9696896712976828,1.58971300493161,3.0990472252280044,3.5504018138961873,0.9600239830540644,1.173581551074093,1.4169130838090258,1.3506869452710069,1.4928248076148343,1.3702254389962545,2.1386247367716433,1.4142272899213473,1.260439414740534,1.0521619771636792,1.0172936301804134,1.7805298670067435,1.3388115139193018,0.6702881591807426,1.0994977089075582,2.0966082953143195,4.0065022985997105,1.4641885966929207,1.4622689942861369,2.552132312619053
S8-feet,0.9940658480214261,0.8966719166476259,1.5383047589235612,2.0529588376809595,1.3586543015495638,1.4560790921545181,2.0885426951666135,1.8233628504884345,1.146646222724147,1.1431917082952132,1.8463941728267181,2.719331405184203,0.7912728819860406,1.491166188388957,2.4607834974838707,3.0383034143645182,0.7215311723427726,0.8646324579976215,1.090532241568941,1.0198850866397848,1.1257173736995585,1.0898098450544051,1.8300130482162402,1.3009898143785072,1.1345173696117177,0.9710849805593595,0.8568385344714645,1.530163928438575,0.9501904228881608,0.9374360025443436,0.7379140743696709,1.784176660480768,4.484161995851284,1.1686868224041393,1.0897435868556,2.0911909581505013
S8-tongue,1.8073200302182182,1.6989728475877766,1.0128339148471632,1.0017846732660731,0.7122654537308891,0.7221884645743832,0.9590052888773059,0.8267953634387647,1.2901227704308194,1.4842760823107843,1.0892343516309297,1.3377746108631767,0.9982137209623354,1.026295724063636,1.1262501345742153,1.3992702745512386,1.0369501434161483,1.0250373834656823,1.1793391654861227,0.8610925598651166,1.1053064271228479,1.1658011902488161,1.1594880340914662,1.4079593833503026,1.418353331541737,1.3923491009061262,1.1668823033910096,1.0621489030228366,1.788380427206483,1.1833079626889935,1.1759527205500866,0.7240478875877773,7.555832622832952,1.2042703539706268,2.040685503845916,1.1645482912754328
S9-left_hand,4.172566000674064,4.315972423759967,8.077939791771808,8.825206402891656,7.342383893478321,7.831376908689181,9.046764224732273,7.856073970531832,4.6542735132051245,4.159747744517894,7.331817603524354,8.942648724255898,5.398874963661443,7.141309060587455,8.683296324475727,8.680212157939776,5.212632954643787,5.631035631529955,5.463977871132627,6.416348957245574,5.489494536830585,5.466887543265323,6.781121748818173,5.819509766112394,4.881447862089955,4.641482933488928,5.546340093088552,6.368534106789511,4.720942342050102,5.134541168140165,5.472465075673782,7.81360248025711,2.135765970598752,6.0163763654269236,5.532444294072198,8.374704976523914
S9-right_hand,1.3010937047401483,1.2909263817596577,1.9125626384193843,2.5834792752768423,1.6713583583961507,1.7595016590435104,2.453655455999867,1.8889252115277677,1.0823310025794275,1.1214602922319559,1.8576243375280481,2.673188975697618,1.173041638877063,1.3580039401881856,2.454252652399444,2.855297577576283,1.0222004685573352,1.2988534977840434,1.3818691906145837,1.3623621592462054,1.3214212300808887,1.317603088546549,1.5880102494851713,1.3129433186034747,1.1643240515958648,1.1745750471016325,1.4058667551910902,1.6571830359094384,1.4960389333211404,1.120150800290827,1.0751989513936089,1.8965252268894235,4.978973227464935,1.2481672284630705,1.6098111527979588,2.387501801033941
S9-feet,1.5793694246741514,1.4649322824674489,2.3296773675820277,3.1046165197479207,2.3592413821721636,2.5457379809255256,3.3388131542115627,2.77289727944394,1.4897584788325497,1.6555726756349758,2.470639692951831,3.835661169005622,1.478197319759474,2.1882492118850756,3.5890820937601298,4.025243090223694,1.4035892491095472,1.7926604548893823,1.9741736331812056,2.012712606532891,1.7978761824881293,1.902449909723688,2.40079514320321,1.7283172452649955,1.8064734448126563,1.5067164292509847,1.4739592166754827,2.452458926837464,1.5469925361562413,1.7045410963866976,1.3067852723028759,2.8052406735681865,4.737491463439821,1.6460357234398242,1.1956849512730048,3.249437195902892
S9-tongue,3.3613231769212484,3.6850412222618005,1.9125468539527157,1.377525778096253,1.560697316478898,1.7131664951573018,1.2799537428784311,1.2779742873880324,3.15250024423214,3.3372418191993436,1.8306000731552985,1.3528680087607345,2.9519098380288846,2.496701515231083,1.1537846863980605,1.2031605330347253,2.7632052484925262,2.4040466219612293,2.4671578318562366,2.0313336028051205,2.4567750718226256,2.5616819264914614,2.150339446108876,3.20776626275952,3.3577689135934112,3.3160292718774005,3.406163456314283,2.1511184054095214,3.927758317602474,3.606153885338965,2.9161700533897665,1.601395836948164,11.451610242348456,2.2680200357415248,3.766256484518568,1.0666264852347567
