row_cell,column_cell,distance,objective,determinant,gradient_norm,best_start_index,second_best_objective,objective_spread
1,25,0.5055024950494247,0.2555327725011936,1,9.036277390390727e-07,5,0.2568114316309557,0.013628247117980719
1,26,0.537404248368605,0.28880332616462534,-1,9.247245202459482e-07,4,0.29933220469720556,0.02025739743389987
1,27,0.8701107958484847,0.7570927970520835,1,1.0644550896298883e-07,5,0.772261070732408,0.02116355622081323
1,28,0.6399756083343193,0.4095687792628821,-1,5.56720872107098e-07,3,0.40956877926297125,0.0018792856716073891
1,29,0.6098340796423869,0.3718976046932771,-1,5.883325561235785e-07,0,0.3718976046937609,0.0038934172943363987
1,30,0.655978105658614,0.4303072751034637,1,2.0833946019603577e-07,2,0.43094428335973745,0.010319628744622056
1,31,1.0076170231638464,1.0152920653695714,-1,5.282692532934443e-07,2,1.0152920654278732,0.015834209523965415
1,32,1.812509532054017,3.2851908037866715,-1,7.005182888614042e-07,0,3.285190803842874,0.01356039648846119
1,33,0.6591856862942096,0.43452576901516815,-1,6.12900581057307e-07,5,0.4349247934033364,0.00424500498680741
1,34,0.6396825348596797,0.4091937454045054,1,7.206024113937079e-08,0,0.40919374541807085,0.010959482683980115
1,35,1.1298459731002697,1.2765519229308953,1,1.6578045194084062e-07,5,1.2768275154721151,0.005508064516668965
2,0,1.0477074344540247,1.0976908682102346,1,9.366649851426111e-07,4,1.1057105258862325,0.009706498581413037
2,1,1.0893404378847016,1.1866625896108332,1,5.961034310270988e-07,1,1.186926197613978,0.006750750797884786
2,2,0.6204941672426658,0.38501301158216933,1,5.93606939254131e-07,1,0.40427966298561613,0.027570479935060843
2,3,0.5671847078166775,0.3216984927810898,-1,4.886412173726725e-07,4,0.32478554268251686,0.019371032377726027
2,4,0.5359560568968659,0.2872488949244365,-1,3.4026548580360916e-07,1,0.2872488949247637,0.017141166180557832
2,5,0.5827997731304104,0.3396555755608579,1,1.713992796264477e-07,5,0.34355086998227935,0.009698816714516001
2,6,0.5490422162504767,0.30144735522523514,-1,1.496879217566007e-07,3,0.301447355228348,0.009553637013117233
2,7,0.6001826228048976,0.36021918071696607,-1,2.499997361912574e-07,1,0.36021918077551485,0.00875293287152551
2,8,0.9141515219419531,0.8356730050687892,1,9.215045331164943e-07,4,0.8359030704108938,0.012418785792494114
2,9,0.9601822719337069,0.921949995335775,-1,3.9147403865914143e-07,5,0.9248396093563517,0.017899202867293074
2,10,0.6637332934157048,0.44054188478845796,-1,7.504327154892212e-07,5,0.44228155291071075,0.03452004315749241
2,11,0.8078049224697478,0.6525487927663551,1,5.211733473423616e-07,4,0.6655930377373522,0.020659422641610803
2,12,0.8126509318076958,0.6604015369679161,-1,2.8235282780845814e-07,5,0.6709086671342228,0.019085159198088397
2,13,0.813449279773967,0.6616997307647856,-1,3.0611477916317275e-07,3,0.664085087970878,0.02925840973453797
2,14,0.6507860717638105,0.42352251120177153,-1,8.252625956420593e-07,2,0.42352251120877993,0.020014332519602163
2,15,0.8208265856562691,0.6737562837201285,-1,1.7315475870884867e-07,5,0.6740668900150573,0.013117144783494683
2,16,0.7886566689327866,0.621979341452159,-1,5.07009074926644e-07,4,0.6241276365653127,0.0078104630253920115
2,17,0.6681934684398408,0.4464825112656646,1,6.273788639336742e-08,0,0.4464825112657208,0.006801785944452243
2,18,0.7462675188128055,0.5569152096350211,-1,2.725016765349361e-07,4,0.5569981625861773,0.0032600791660603035
2,19,0.6340900538120258,0.40207019634333774,-1,2.46340299386834e-07,0,0.4031029895428758,0.022552193558363465
2,20,0.7324688992206746,0.5365106883255467,-1,8.230306960251619e-07,5,0.5389635169774698,0.013635580627515576
2,21,0.7761218553781187,0.6023651343955735,-1,9.200454289109998e-08,5,0.6085290232441334,0.01712903773463026
2,22,0.7922387823097696,0.6276422881956665,-1,4.925318003251145e-07,5,0.6281096607063362,0.008605835970008302
2,23,0.9366504984486829,0.877314156244166,1,9.618898371728431e-07,4,0.8895108186735985,0.0294030457297082
2,24,1.0004378700815035,1.0008759318932154,1,2.1916282222229483e-07,5,1.0046240721287116,0.00597436626178216
2,25,0.9436478679664781,0.8904712987176798,-1,2.3419276323136972e-07,3,0.8904712987177601,0.028616778554158784
2,26,0.8885038912941616,0.7894391648448673,-1,3.289582782957662e-08,1,0.7894391648459997,0.007470770671089144
2,27,0.7122454564182026,0.5072935901883737,1,2.6987523963731375e-07,3,0.5072935901962693,0.01958547818123646
2,28,1.0983309007046593,1.2063307674427084,-1,6.425099496059738e-07,0,1.2063307674446146,0.016980070450117513
2,29,0.9795104837885216,0.9594407878516236,1,4.818035687847924e-07,0,0.959440787863456,0.017084402847179825
2,30,0.8613757830590556,0.7419682396406012,1,5.735893932979487e-07,5,0.744541324832201,0.0072721646071635115
2,31,0.6649493789563518,0.4421576765744379,-1,1.541880157298862e-07,4,0.4433297036118281,0.012537092581183185
2,32,2.5155540696913468,6.328012277540696,-1,8.288085551795462e-07,2,6.328308080489251,0.020000338087206693
2,33,0.7207964786502712,0.5195475636346308,-1,6.55195998078078e-07,5,0.5200133980510007,0.010657311306193185
2,34,1.0704516889783147,1.1458668184365264,-1,1.832646349342917e-07,5,1.145897696257291,0.01112171601915346
2,35,0.6646860399738513,0.4418075317361203,-1,9.049782287230029e-07,4,0.4471034648322457,0.008397383573704231
3,0,1.2359944647632883,1.5276823169254876,-1,1.748661258740523e-07,0,1.5276823169303713,0.01625332615061681
3,1,1.2761261889455213,1.6284980501126205,-1,1.7183634056686758e-07,1,1.6284980501208417,0.005493938973208712
3,2,0.6189772160782477,0.3831327940239778,1,1.0155660285996456e-07,5,0.38396627713336834,0.015658194769702316
3,3,0.6001040524852966,0.3601248738092756,-1,2.465806559806151e-07,3,0.365697411426267,0.03613009170833087
3,4,0.6192359152758491,0.38345311876751853,1,7.265471501363789e-07,5,0.3928444634441777,0.019944996263775383
3,5,0.6207618162777886,0.38534523254849895,-1,7.925447820867881e-07,4,0.38807584323029454,0.010539584597361817
3,6,0.6000663258123687,0.3600795953739559,1,4.190599529868308e-07,5,0.36013127915662174,0.024442602982615025
3,7,0.55033620872091,0.30286994262930506,1,5.319923690691199e-07,3,0.30286994265157413,0.03419792816954309
3,8,1.1015787306461018,1.2134756998118768,1,1.2246823796462904e-07,0,1.2134756998205511,0.004494756827561064
3,9,1.1567691173340704,1.3381147908178446,1,3.602156880054934e-07,4,1.3430986524045303,0.006912378635441474
3,10,0.6713879269449383,0.4507617484474218,-1,3.600144661931106e-07,4,0.45082800444048465,0.020916407697846418
3,11,0.7230300229098583,0.5227724140290302,1,3.895764219490686e-07,3,0.522772414041894,0.016439137373528645
3,12,1.0741767595603842,1.1538557107796474,1,1.0313926529555042e-07,4,1.1539792242766487,0.01339306331330481
3,13,0.8274155432666673,0.6846164812392743,-1,6.095124680025059e-07,4,0.6864559608049681,0.008676610141321262
3,14,0.6136111279510832,0.37651861634540057,-1,5.901618526158012e-07,1,0.37651861634868145,0.006336952599533097
3,15,0.8030591156527568,0.6449039432329877,-1,4.526385158872468e-07,5,0.6478513496115537,0.01948772679093247
3,16,1.0113409267125502,1.0228104700437997,1,5.776899385016967e-07,4,1.02367018684017,0.004059464227494924
3,17,0.9302248089915796,0.8653181952634206,-1,3.930301123993081e-07,2,0.8653181952659962,0.013198441735606359
3,18,0.9427785730687982,0.8888314378376392,1,6.045508077651775e-07,2,0.8888314378393063,0.00983911334788412
3,19,0.7779227906830912,0.6051638682641686,1,2.370461633701425e-07,5,0.6099058778971796,0.01309614015269922
3,20,0.9531401930962163,0.9084762276954925,-1,5.638505282522905e-07,4,0.9085079191719071,0.017035347295184078
3,21,1.0176176042647702,1.0355455885095706,-1,6.077031874692834e-07,5,1.036666231875436,0.032609049028278214
3,22,0.8910202152518342,0.7939170239874249,-1,1.320676100858315e-07,3,0.7939170239993645,0.012436665020130633
3,23,1.0795058929450214,1.1653329729030282,1,3.5078003740331976e-07,0,1.1687453292423309,0.019342505717759417
3,24,1.1387659946703357,1.2967879906175188,-1,6.736335096415572e-07,1,1.2967879906453688,0.008665446087795514
3,25,1.1776114535674578,1.3867687355732605,1,3.146061346000732e-07,4,1.39766773392087,0.020928429844242258
3,26,1.156219591804826,1.336843744473318,-1,4.824730789590134e-07,1,1.3368437444905927,0.012665066692608251
3,27,0.8234630276552732,0.6780913579151894,1,9.991906893530165e-07,1,0.6780913579276464,0.009920481049212726
3,28,1.224096343373886,1.4984118578613186,-1,5.353732377024213e-07,4,1.4995136005327077,0.02085121021440517
3,29,1.1664753896804436,1.3606648347301429,1,3.180482272659645e-07,3,1.3606648347330335,0.022568657053298802
3,30,1.0014322843105021,1.0028666200593503,-1,3.986178517287262e-07,0,1.0028666200594236,0.008981621330131029
3,31,0.6022288483674892,0.3626795858060324,1,2.5574449294806034e-07,5,0.3631568170305237,0.019298000976254948
3,32,2.7773229546611025,7.713522794487476,1,7.53433924745521e-07,4,7.727782448059494,0.027903447684660243
3,33,0.9114236938122331,0.8306931496423353,-1,2.0391563591518925e-07,5,0.847195986118736,0.019261150098666913
3,34,1.23137129741558,1.5162752720989285,1,5.387100362608939e-07,5,1.5239895678040571,0.025570652225526347
3,35,0.6237769713239285,0.3890977099540531,1,6.025819088820698e-07,5,0.3907681561158016,0.006988243718012266
4,0,1.3038098540072327,1.6999201354063613,-1,1.7840749510681688e-07,3,1.6999201354454867,0.012121190281259242
4,1,1.4241612113456958,2.02823515590164,-1,8.331264655968074e-07,5,2.0292516479419054,0.0029138536023709527
4,2,0.8027879735048514,0.6444685304040261,-1,5.507516627972273e-07,3,0.6524189172232087,0.020049372749261662
4,3,0.6114668453222288,0.3738917029283186,1,7.496690836367361e-07,3,0.37389170294697255,0.021566681862434267
4,4,0.6438266622565172,0.4145127710323674,-1,1.4313389063804362e-07,2,0.41451277104254847,0.017957880526950354
4,5,0.6676048472992515,0.44569623213745696,-1,4.829729329893769e-07,2,0.4456962328197209,0.011015706117813273
4,6,0.6193843760291938,0.3836370052690738,-1,4.662121000885817e-07,2,0.3836370053142598,0.013962875505787287
4,7,0.5251209969858864,0.27575206147545134,1,3.9259351387913294e-07,1,0.2757520615742584,0.004185484848460874
4,8,1.1659775360643656,1.3595036146067287,1,7.922372686734058e-07,3,1.364961234111435,0.013051254523096523
4,9,1.2223225542222214,1.4940724265603351,-1,1.3830225145989289e-07,4,1.4968587076317899,0.01989705061199376
4,10,0.6959043122319819,0.48428281178306776,-1,3.626244326259323e-07,4,0.48463843474507523,0.02291705343143602
4,11,0.5132989428514522,0.2634758047324184,1,3.171322733814398e-07,0,0.26545745340178734,0.012297729147857761
4,12,1.1714459645567978,1.3722856478764063,1,3.382899654330333e-07,5,1.3736466933227354,0.009235345392488714
4,13,0.9807566006394483,0.9618835096978461,-1,2.7310408999477433e-07,2,0.9620004886502987,0.010570269261665044
4,14,0.5477298567389991,0.30000799596332445,-1,1.8697371230463278e-07,5,0.30132901539739654,0.008629143970111719
4,15,0.5783505991125053,0.33448941549379385,-1,3.9440480743926954e-07,1,0.3352816938604608,0.02303189177396192
4,16,1.1083426883874354,1.228423514901888,1,1.4256885216745183e-07,2,1.2333973351130583,0.013082009239383963
4,17,1.0216072517858674,1.0436813769014726,-1,2.5912914102495404e-07,0,1.0436813769015854,0.019102925255942926
4,18,0.9669959401654085,0.9350811482963822,-1,4.497948919061955e-07,1,0.9350811483049525,0.011796605670043703
4,19,0.9060755731164204,0.8209729441982496,-1,6.957834220080326e-07,4,0.8313159618884659,0.013861811917800448
4,20,0.9758299292178508,0.9522440507573157,1,2.0554195797935173e-07,4,0.9532624205000977,0.004727667075770214
4,21,1.0823400470060665,1.171459977353094,-1,6.754044497018807e-07,4,1.1716440457324047,0.004597633287803937
4,22,0.7735651646473963,0.5984030639559533,1,8.523703876831867e-08,5,0.605401378990924,0.02100974272508971
4,23,1.188572705664949,1.4127050766516978,1,1.357998978069709e-07,1,1.4127050766557163,0.015548490265418824
4,24,1.268305761766035,1.6085995053289222,-1,1.2317659170902427e-07,3,1.608599505338115,0.0075418593160394565
4,25,1.2584369460380886,1.5836635471536713,-1,8.751907190631636e-07,4,1.5892026984989345,0.010731547297857968
4,26,1.2882385914079042,1.6595586683926211,1,1.8968627590893458e-07,0,1.6595586683996557,0.005883252648379411
4,27,0.7902133392808328,0.6244371215773646,-1,6.298573374993234e-07,5,0.6277909154319796,0.005012776710985656
4,28,1.3464640030479638,1.8129653115039468,1,7.65709186032934e-07,0,1.81352269984051,0.008267914086137251
4,29,1.271496746568024,1.61670397653307,-1,6.686603215125672e-07,0,1.6167039765527256,0.019725818178218946
4,30,1.1101083554182205,1.2323405607693463,1,4.463635755599063e-07,5,1.2347902911776627,0.015923887010068416
4,31,0.6872885787280614,0.4723655904500387,1,6.424159090906886e-07,1,0.47298758716075073,0.03052576470943036
4,32,2.8821071271636853,8.30654149244771,-1,7.216122224453172e-08,5,8.3089693395333,0.013762825617629204
4,33,1.0528969618565014,1.1085920122866508,-1,5.963314257385575e-07,3,1.1101968172847154,0.009031676642675013
4,34,1.4388938419649602,2.0704154884446835,-1,4.141019382338108e-07,5,2.076533514863593,0.010252851269733299
4,35,0.6675168225319954,0.44557870836321145,-1,8.895474672635459e-07,5,0.44633913505765715,0.03080076218462452
5,0,1.39964657395095,1.9590105319726325,-1,5.891335299677208e-07,2,1.9590105320580073,0.0060398792582936345
5,1,1.4838661076552824,2.2018586254480383,1,4.90349785326246e-07,4,2.2031427701787845,0.006751486746410684
5,2,0.8276471458286523,0.6849997979983145,1,7.817079601369414e-07,1,0.6849997980240349,0.012033127793068976
5,3,0.685677735365519,0.4701539567759867,1,7.538213489860478e-07,4,0.4786081789576749,0.012393424670830266
5,4,0.6925963635541292,0.4796897228084036,-1,7.653212781516133e-07,0,0.4796897228328158,0.002669081991160338
5,5,0.6789597016928494,0.46098627652284296,-1,5.156301249610845e-07,0,0.46098627652573865,0.017072662178588494
5,6,0.6909515374417283,0.4774140270930881,-1,3.8013346397184285e-07,4,0.4826134464737391,0.013121293310143445
5,7,0.5692188148590225,0.3240100591895101,-1,1.1369180434059763e-07,5,0.3275045214676484,0.012065759123129516
5,8,1.2129500455431381,1.4712478129831008,1,1.1018838495242733e-07,1,1.471247812984721,0.023523092073771013
5,9,1.2843236362502217,1.6494872026309917,1,3.250263326110922e-07,5,1.65589787502076,0.01317910051392368
5,10,0.7151576241115869,0.5114504273249298,-1,1.7784754573929696e-07,1,0.5114504273257383,0.013321632794030647
5,11,0.5476197150346717,0.299887352294655,-1,2.4080910633955823e-07,0,0.29988735229667207,0.02297265813022653
5,12,1.2348179322381636,1.524775325776934,1,4.947103048524118e-07,4,1.5252382823428747,0.0049961387016908
5,13,0.9524415450473702,0.9071448967322218,-1,1.920733359692689e-07,3,0.907144896733258,0.022095495676076604
5,14,0.582838643950982,0.3397008848826195,-1,6.920086503592678e-07,1,0.3454160468156384,0.009884573229744786
5,15,0.6895962866883725,0.47554303861439207,1,4.3345025702297554e-07,2,0.47554303862021835,0.018769487814519314
5,16,1.1755191164399665,1.3818451931157998,1,4.6046207805715286e-08,2,1.3818451931195816,0.004430680965388456
5,17,1.1085305915953492,1.2288400725027346,1,2.2864928610140602e-07,3,1.2288400725346713,0.010569890317878805
5,18,1.0719062737540752,1.1489830597133466,-1,7.203842762833602e-07,5,1.1507979930229224,0.011908675527688928
5,19,0.9927016411969329,0.9854565484350841,1,2.9987978896325585e-07,1,0.9854865497152319,0.001109839233863874
5,20,1.0560328015098113,1.1152052778646604,1,2.120002559831945e-07,0,1.1152052778647354,0.007291955520406068
5,21,1.1741859498088942,1.378712644728615,-1,1.6477666481320435e-07,2,1.3795971061158248,0.008001906918541746
5,22,0.816036895057497,0.6659162140950803,1,1.1363219995288406e-07,3,0.6659162140962317,0.008449444221200642
5,23,1.2119628477008773,1.4688539442072197,-1,8.824622552374504e-07,0,1.4719536603626406,0.017631097657767825
5,24,1.317507612809598,1.7358263098112456,-1,2.6497751701379025e-07,5,1.7417290716004596,0.01487285863866794
5,25,1.328545902263253,1.7650342144204811,-1,1.7089734482880499e-07,2,1.7650342144219644,0.02096121365663839
5,26,1.3330226786036248,1.7769494616715829,1,1.4035810376280804e-07,0,1.7828794949710725,0.011223300382566137
5,27,0.8460660335288277,0.7158277330912034,1,4.1671520442132277e-07,4,0.716804353858954,0.009523252859620523
5,28,1.3739066094549026,1.8876193715038663,1,7.250589660963726e-07,3,1.8953934667111514,0.0095326581897055
5,29,1.304390679871523,1.701435045735694,-1,8.226059701249671e-07,0,1.7044860119371843,0.007270413105366247
5,30,1.1316921211488606,1.2807270570704075,1,1.28731137619203e-07,2,1.2807270571058316,0.008588775431658036
5,31,0.6991214345454115,0.48877078024083415,1,2.8513812563892066e-07,2,0.4887707802463983,0.01588603178072695
5,32,2.964898825268868,8.790625044080715,-1,1.949275261815651e-07,5,8.793463643615134,0.02666305566299343
5,33,1.1370396440368027,1.2928591521113388,-1,3.3108565560618024e-07,3,1.292859152117753,0.02026210755133806
5,34,1.4785881738292652,2.1862229877877613,-1,4.625694144591896e-07,0,2.1862229877901793,0.0053356528604719955
5,35,0.7484910182760159,0.5602388044398672,1,2.4337903923706627e-07,0,0.563154528261057,0.007002779600736142
6,0,1.6874453605830824,2.8474718449533687,1,1.3714876336863244e-07,5,2.849957752412808,0.011097273339377711
6,1,1.779589886291945,3.1669401633925776,-1,2.9994275958695807e-07,3,3.168359231292078,0.006431458074099616
6,2,1.0919048265693556,1.1922561502854547,1,1.0842039183723536e-07,3,1.1956163284939547,0.017832933672835338
6,3,0.7695221552581909,0.5921643474332113,1,1.7985462374873676e-07,2,0.5921643474405061,0.009896189929474608
6,4,0.9422485497753691,0.8878323295537862,1,1.5520194335852726e-07,0,0.8878323295680173,0.0090368023548546
6,5,0.938259453871324,0.8803308027789152,-1,8.642430157954987e-07,5,0.8804232381665049,0.0035714759854457157
6,6,0.6767876763826761,0.458041558903462,1,5.905976262855987e-07,5,0.4584299651325457,0.008854361579631431
6,7,0.8023660162957839,0.643791224106366,-1,3.602898022890211e-07,5,0.6469318929162511,0.007200057526925208
6,8,1.5016069885257086,2.254823547989248,1,2.186683386542579e-07,2,2.254823547997344,0.008661188880052073
6,9,1.558275240062586,2.4282217237921104,1,4.725531330173913e-07,5,2.428977244108965,0.02262783252445244
6,10,0.9301199904420128,0.8651231966198499,1,4.183490278120221e-07,3,0.8651231966451208,0.0051242131073356845
6,11,0.6829767499839712,0.4664572410186679,-1,1.1366982002378038e-07,2,0.4664572410204805,0.0035633885666235265
6,12,1.4963958575058451,2.239200562360654,1,6.55659036863393e-08,4,2.2420692065045964,0.006741271846855579
6,13,1.2766278363933632,1.6297786326543995,-1,7.978828269937239e-07,5,1.6313629373571752,0.01157999955607103
6,14,0.6356597005805444,0.40406325494214745,-1,4.0902731071251754e-07,4,0.40784500324405537,0.007043789429077296
6,15,0.7278768953103878,0.5298047747266892,1,4.042952476070639e-07,4,0.5341113055151427,0.0066299845240638255
6,16,1.4523658883548467,2.109366673656763,1,5.096301951707339e-07,4,2.11555819903981,0.019401091697035078
6,17,1.3267082045510403,1.7601546600230449,-1,1.228494637751577e-07,3,1.7601546600278544,0.012699493801335393
6,18,1.3351429647130888,1.7826067362228564,1,2.66677598392627e-07,2,1.7826590562693574,0.003216667730892464
6,19,1.2428946129927478,1.5447870190063921,1,7.983591150271496e-07,0,1.5480235740191446,0.013139506981446836
6,20,1.3162600798676962,1.7325405978533142,1,6.676760996138199e-07,5,1.7348301920569236,0.004785858635210971
6,21,1.4086618420092445,1.9843281851328778,1,3.3988147083780165e-07,5,1.9848867605535814,0.0093329315092876
6,22,1.1000627101405438,1.210137966241758,-1,4.186551136079967e-07,3,1.2101379662573886,0.008099805536545102
6,23,1.5233539284492283,2.320607191321697,1,1.422745435347792e-07,1,2.3206071913220336,0.01694340014204565
6,24,1.6298969752087054,2.656564149794487,-1,2.156256825430332e-07,5,2.6626843971806506,0.023710364843484655
6,25,1.6053040827465186,2.5770011980826415,-1,2.006903264112396e-07,5,2.580288655919612,0.02342662182185773
6,26,1.5673496843048795,2.4565850328906054,-1,6.843574252363721e-07,1,2.4587800360532808,0.007665715766937531
6,27,1.1145537620288906,1.2422300884527528,1,1.677345140859721e-07,4,1.2486992158197316,0.02509690048428137
6,28,1.713597458507334,2.936416249802794,1,3.9438387062393037e-07,1,2.936416249803908,0.007931591198993893
6,29,1.6113020690081168,2.5962943575898376,-1,8.620512377407968e-07,4,2.596456309189539,0.010825742544907868
6,30,1.4527830476734993,2.1105785836075013,-1,3.380218669633155e-07,3,2.110578583607609,0.009199271652997165
6,31,0.99512115366672,0.9902661104749839,1,5.890594405372352e-07,5,0.9928110559404018,0.01079480821750689
6,32,3.193675110473655,10.199560711258913,1,4.678067792892724e-07,1,10.200661598244093,0.02710697207582946
6,33,1.3459709343840969,1.811637756206799,-1,2.1899696227453366e-07,4,1.8151071192662511,0.010511259561008846
