row_cell,S1:le,S1:ri,S1:fe,S1:to,S2:le,S2:ri,S2:fe,S2:to,S3:le,S3:ri,S3:fe,S3:to,S4:le,S4:ri,S4:fe,S4:to,S5:le,S5:ri,S5:fe,S5:to,S6:le,S6:ri,S6:fe,S6:to,S7:le,S7:ri,S7:fe,S7:to,S8:le,S8:ri,S8:fe,S8:to,S9:le,S9:ri,S9:fe,S9:to,protocol_freeze_sha,protocol_sha256,scientific_source_sha,config_sha256,implementation_source_sha256
S3:fe,0.5113093774323236,0.5110761305069689,0.4530384291023655,0.4657977482035326,0.8606620079703259,0.7298440927154005,0.7105669589351508,0.7792335767630755,0.5119598237123648,0.5143174120982471,0.5386070007197683,0.5480686330903906,0.4897446680763198,0.4793683535301059,0.5257157949499787,0.511495389065373,0.673901444658368,0.6528889802060931,0.5911643071178823,0.6045380096634398,0.8633726081172162,0.9229998758302731,0.9985039072675701,0.9051870678659121,0.4884243622735205,0.4803299777462703,0.5205101219025383,0.50929414114732,0.48323528608026617,0.5108691373504513,0.5187877738705637,0.5879572278961519,1.3725237514510453,1.2539250977018757,1.150476279889706,1.1185765918879935,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S3:to,0.5302572698479527,0.5190690315320818,0.45128368742331815,0.4544936082542648,0.9104447428560491,0.7659391541542951,0.7521077301974608,0.8178260472259622,0.49834833964163666,0.5025895222821409,0.5145608414418383,0.5152663934947214,0.5079817380534771,0.4946613822220588,0.5207397920928196,0.5191821367035996,0.7203488945604968,0.703141124354099,0.636003854825052,0.6515642175692427,0.8026928845874954,0.8571284447604341,0.9250151446226719,0.827604526634428,0.4736438084961657,0.46521760124196854,0.49114280884496697,0.4843452604909462,0.4746694158786739,0.5017892272530157,0.5038954564690177,0.5550195143861466,1.3080387948596517,1.1992295518898968,1.08646675616153,1.046662068650133,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S4:le,0.4007553188529974,0.4186698613234069,0.3577149432564843,0.3825203181881041,0.7276122965969146,0.6236176915212007,0.6212486947635629,0.6697199689663239,0.4402061855185715,0.42623435458886794,0.47694927538690024,0.5132371415678487,0.3843462287258177,0.3761753746236026,0.43670493549522804,0.40515432909242055,0.5576976081814811,0.528549647506475,0.47063645545410343,0.48261505850431063,0.9275798826799038,0.9908273705288031,1.0816802134993204,0.964246873569865,0.4144594623582741,0.40341252885709944,0.4587391428724732,0.45033565095605826,0.40859663207618163,0.4575876543890294,0.45202797874310696,0.5803289432152211,1.4783172594807104,1.3615330491206765,1.2413020189797823,1.2032738338377786,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S4:ri,0.40719782380597125,0.4214169005672434,0.36884384299775574,0.39038986899434003,0.7432457146359057,0.6384287098221706,0.6245816899362738,0.6784744990811346,0.44826627242929085,0.4404759589282332,0.4825082885797472,0.5076630332060936,0.39112281649122826,0.38646564707126646,0.4513598477722135,0.4164113471481462,0.5685343487441655,0.5361985649278085,0.48156623965150147,0.49357838414775046,0.9193397973419479,0.982277397922056,1.0733709814009424,0.9583986946636859,0.4240441660379225,0.41479175261791745,0.467376119816297,0.4548822602198902,0.4165253676174486,0.4691036068284561,0.46110362609151656,0.5747347952929553,1.4686143134821155,1.3453894695895683,1.2343427519297614,1.1958590905073982,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S4:fe,0.4051156663911142,0.42028467603374176,0.36567062962836333,0.3846486260653496,0.731014045305977,0.626062508720012,0.6200508585123521,0.6750111823725953,0.4447050806049555,0.4317383582926957,0.48230923872782944,0.5114315342665894,0.39087263370552605,0.38214976152405455,0.44754512564276167,0.40766378199573927,0.5584659048937096,0.5278472785767224,0.46972283299223255,0.4851217876673949,0.9189284721153899,0.9817003066029135,1.0704246626140619,0.9541858851226527,0.4179943989336987,0.40820533810845416,0.4635145418637846,0.4518136327354584,0.4113676669435018,0.46266171033270387,0.45350740323184807,0.5739535090718317,1.472916148507413,1.351735140168688,1.2391670407744257,1.196592339174328,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S4:to,0.4082921588573193,0.42603859507595543,0.36882508771457323,0.39156797101131013,0.7472335230856393,0.6395500025012628,0.6243796933035883,0.6802767274038136,0.4510188998426591,0.44008711707689463,0.4870527490745902,0.5113256254277385,0.39425097823950084,0.3871529544450336,0.4478802227642267,0.411376336440012,0.5712716288234481,0.5395445208221336,0.48488107565908833,0.4962974486927508,0.9101624489695228,0.9714743496688351,1.0570546064991335,0.9451386460118112,0.42462024527000886,0.41943971447741335,0.4714785609313745,0.4568929556379828,0.41514525361419197,0.47294571403778685,0.4647961850757255,0.5760008314157536,1.4509575030394402,1.3384759874211132,1.222143097941163,1.1887695393897062,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S5:le,0.4350274649706217,0.4727197803659646,0.5109691065790751,0.545647062972676,0.6572837292860667,0.6004057987029412,0.5971463577198108,0.5991101737069886,0.6124240150642596,0.5827059605496907,0.6874466718382496,0.7456071971955138,0.43081973954799835,0.43610724180669214,0.5438706975555957,0.48236279608912125,0.44096671953960215,0.4212757480160463,0.42219374362634343,0.40849044931943,1.166436172636913,1.2354119761939393,1.3093411907646553,1.1949152071709461,0.6143208797090887,0.6080634481452314,0.6923916286466738,0.6772941490219055,0.5595968899322846,0.634903950357112,0.6390711743569968,0.8055853607796764,1.714552427595006,1.603182765754923,1.4899246493359537,1.4474028105251044,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S5:ri,0.43154855503178957,0.45856664526868157,0.4674329216067341,0.4965053228834991,0.668087348683412,0.598203756677695,0.5955652247538998,0.6147364340530155,0.5543172992576846,0.529724597582761,0.630664433625864,0.6805391055882325,0.42077548335656506,0.4160363548748157,0.5072521946251316,0.4504985487916102,0.47930484150615216,0.46157530896044147,0.4395809137401815,0.433292013139534,1.1149126579171964,1.1771299492835716,1.25597380407472,1.1519114785664333,0.5609280642490002,0.5500613478693979,0.6259657096610287,0.6087881781813871,0.5104593300404536,0.580344121693376,0.5815822750407695,0.7484356116518642,1.653576737478759,1.536821108040598,1.4257674864256507,1.3806973239148956,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S5:fe,0.41060342841057096,0.44850323120267355,0.4734937517563382,0.5093061351894416,0.6502523299776649,0.5883457298255759,0.5874774119217933,0.5971131610598465,0.575602464552978,0.5380353685671695,0.65335098332942,0.703627928961473,0.40676848912712965,0.40581813962590285,0.5146208533906147,0.4508564467542474,0.4433128873569356,0.41794661924962323,0.41011963745856717,0.39791557592265686,1.1458274146432283,1.2059114938768893,1.2871674588412332,1.1802747212770968,0.5764636255390346,0.5646388993456242,0.6523772149195697,0.6328903299612426,0.524691090113455,0.5968481461070159,0.5972872764489963,0.7699779447026655,1.6888807003239763,1.5736857705905996,1.4620397116078574,1.414700550592562,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S5:to,0.4265124531710859,0.4512638728049099,0.4470495431100583,0.47538652024941264,0.6951397382814474,0.6124536126305463,0.6166191300153472,0.6448103461094505,0.5418488852301837,0.5197320590019552,0.5928058027638554,0.636042764079537,0.4098467142328906,0.40942243876671763,0.4932790078247188,0.44847139568487204,0.4992161310420391,0.47735306058658916,0.443710081620146,0.4410292031121609,1.047775749640526,1.1162723103148873,1.1894356159121717,1.0770456732284024,0.531343893301375,0.5236066605094214,0.59035893102189,0.5804038906908577,0.49462733238393364,0.5582480212941064,0.5563711481799053,0.6872034685948464,1.5935004853976662,1.4732886633057443,1.3656009768840136,1.317726518548494,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S6:le,0.9263853010430434,0.8833474313154319,0.7263217136350721,0.6910716415367024,1.3743654375472674,1.2197754451483955,1.2288797293139604,1.2607376348125676,0.6967793828798639,0.7078740901034424,0.6369767351655493,0.6072429980958785,0.8959629109788014,0.8797377312778049,0.8063140392086035,0.8506959376852605,1.2054115025665297,1.1757035096051895,1.09453759588054,1.1090006711716294,0.5406292390360936,0.5588917534024025,0.6242613542646408,0.5681853153158871,0.6241134785420768,0.633509094282986,0.5839810636548555,0.5940487463133794,0.7092191700151553,0.6507334144185539,0.6988070906889048,0.5768144478593242,0.8789053616605975,0.7568957593844241,0.6916754054813203,0.650287379956678,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S6:ri,0.9795802597561164,0.9408172541626149,0.78061833810838,0.7350157062538257,1.4262671728389278,1.266073549305279,1.281189607871546,1.3151733116720912,0.7427430673404246,0.7472895356887981,0.6718831766344796,0.6380610819366936,0.9530241939305326,0.930297826553931,0.8501076969542736,0.9028580712278076,1.2605837696735889,1.2311014961321787,1.1539319373759795,1.1635348674016839,0.5211703783721138,0.5337446593430889,0.5885863138289703,0.557510122196277,0.6652991947053414,0.6816158429329116,0.6266885536725149,0.6340849072601498,0.7567757766376659,0.6993165508925079,0.7383610549424964,0.5962186142757651,0.8309076520686873,0.7092852340179876,0.6436567585703288,0.6057759863172252,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S6:fe,1.0642190423009597,1.0179595567974142,0.8717903474186006,0.8218674705485183,1.5078011524597041,1.3460796174659642,1.3638812132412519,1.3985633372096484,0.8138545215920615,0.8170361569583366,0.733115419300338,0.7055936720727692,1.0356362795782919,1.015660231330724,0.9182166568153911,0.9776773560851648,1.3491487603248915,1.3164912357759402,1.2338233266450296,1.2522157211448937,0.5580156773515195,0.5650115484471758,0.6047972540903941,0.5871676815061916,0.7425926803818936,0.7597072304557284,0.6976816243573305,0.7035448209768044,0.8276474731715586,0.771058241859818,0.8101025272553324,0.6573151408323011,0.8018329679823767,0.6901937532683105,0.6497603790654831,0.6062513300051557,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S6:to,1.0261119637506009,0.9823354105675615,0.8316090766013847,0.785165572768795,1.4744576002050471,1.3262642649665342,1.3437085656784555,1.3725444249347447,0.7934231967089873,0.7931394656553692,0.7076341306592805,0.6846160714726313,0.9937485403801081,0.9774126543683885,0.8893499522622414,0.9397629133543056,1.3093921012519987,1.2844851725059527,1.1961083476712364,1.2088924332003408,0.5760898752011934,0.5816541235076089,0.6298038490143469,0.6043520768356933,0.7024659429474722,0.7236396945870774,0.6644170453004149,0.6803407114512797,0.7965471502794754,0.7350569750491331,0.776518586188663,0.6347864867226072,0.8265994568803274,0.7245628762034577,0.676541062495607,0.6396543663336867,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S7:le,0.44842833355382195,0.45154468602267783,0.3574254242143753,0.37949047980692224,0.8411747882816789,0.7062434597370786,0.6856128832730768,0.76346826530537,0.4302231927003315,0.4307369770908586,0.44799228572277605,0.45309388287541497,0.42994930064459924,0.4183575317549967,0.471599578685698,0.45069060895801183,0.6544523638609889,0.6237849978944604,0.563112582794352,0.5751492612167515,0.7933040276892964,0.8588341917790425,0.944495366025821,0.8235885479565067,0.3898770911536169,0.38178788591185076,0.4118012515730817,0.4053769870981725,0.405233916517619,0.4444544528358018,0.44438645063802984,0.5096828032931469,1.345225339626574,1.2228652485332643,1.1102744840624141,1.065630333755483,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
