row_cell,S1:le,S1:ri,S1:fe,S1:to,S2:le,S2:ri,S2:fe,S2:to,S3:le,S3:ri,S3:fe,S3:to,S4:le,S4:ri,S4:fe,S4:to,S5:le,S5:ri,S5:fe,S5:to,S6:le,S6:ri,S6:fe,S6:to,S7:le,S7:ri,S7:fe,S7:to,S8:le,S8:ri,S8:fe,S8:to,S9:le,S9:ri,S9:fe,S9:to,protocol_freeze_sha,protocol_sha256,scientific_source_sha,config_sha256,implementation_source_sha256
S3:fe,0.5196022040271643,0.519404200437098,0.45551693696436263,0.46919829763267706,0.6971709188256543,0.6200913633896281,0.6212138094626221,0.6562037410069135,0.516786310543977,0.5252384819439179,0.5386070007197683,0.5313147372661144,0.48334697173161,0.4809383210549265,0.504012516838904,0.49927406906998156,0.6806740582483088,0.6417767069159785,0.6222576452236511,0.5986719062136476,0.7501746716413827,0.7974415262323764,0.865809663283954,0.8064105992625963,0.46820832399814827,0.46040638942920437,0.47687099459260684,0.4807001867578914,0.49616892217433195,0.49448293066574445,0.5019578391843182,0.5566354970726968,1.4051627588633968,1.2445657402712067,1.1745568878545243,1.1242089615818278,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S3:to,0.5463070848913136,0.5461293229373007,0.455058258284923,0.4557604184726148,0.7249398616931578,0.638052910005549,0.639536635504966,0.672227654592563,0.5245566077705379,0.5264080274719882,0.5313147372661144,0.5152663934947214,0.5106094398106629,0.5011622077140763,0.5160856631797045,0.515253881065669,0.7329780458780053,0.6918401149711657,0.6698158918932624,0.6438034908243898,0.7049679413416869,0.7475947633485639,0.8153044083477206,0.7561102990535296,0.46336884568579034,0.4506875559335215,0.46286119964708206,0.4602787056018648,0.49028608541786534,0.48302153168365475,0.49172082014175633,0.5313283096167909,1.3339431724075577,1.1852450922118656,1.109603110121903,1.059657605455715,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S4:le,0.40191344099592796,0.40348926450968814,0.3994467279300495,0.45718050735980553,0.616117889112543,0.5626930144050746,0.5996603674069363,0.6124347420382447,0.4278799484609247,0.44653424717930557,0.48334697173161,0.5106094398106629,0.3843462287258177,0.38364909555741544,0.41378878460037705,0.3997026536659607,0.4942586738647397,0.4746625654315201,0.43870247229061654,0.44623088636860064,0.9117713968293526,0.9719257822296679,1.0586582465388061,0.9789977069749866,0.4222043815014367,0.42223929948486283,0.45294575724697084,0.47753587065895065,0.4593353352412002,0.49435596338981525,0.47659924982359436,0.6325193452474727,1.6387757748045484,1.4826292673615624,1.399953219425236,1.350081030278856,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S4:ri,0.4041916417878089,0.40324779156841584,0.4008855804135672,0.453167529154147,0.6163200790277784,0.5640102190190673,0.5916732559634386,0.6079957861839291,0.42696827884834554,0.4501725040429947,0.4809383210549265,0.5011622077140763,0.38364909555741544,0.38646564707126646,0.416754804648134,0.4017821507965899,0.5023207952754288,0.4761174599013121,0.44369218963870216,0.4515004114572341,0.8995387643098764,0.9562876122379935,1.0445156063658332,0.9679056745160373,0.4212008488964596,0.4231351365510368,0.44931844689088,0.47223149773693845,0.4564854748941849,0.4909171676175893,0.47465848470106703,0.6189767917864538,1.622405691461588,1.4634411315375053,1.3873444412595697,1.3342490950965171,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S4:fe,0.44050885650827387,0.44394542280869315,0.42164792989216204,0.4595959437266133,0.6290522343711074,0.5725290130734502,0.597290514655708,0.6134429725079267,0.4580302347294093,0.4713408559630541,0.504012516838904,0.5160856631797045,0.41378878460037705,0.416754804648134,0.44754512564276167,0.427772002379983,0.5511683012246527,0.517549736600927,0.4921718431914236,0.48920039774605684,0.8626212556619967,0.9159040017785935,0.9943206597147265,0.921767918692447,0.44479698880969837,0.4414610357988425,0.47052469668848224,0.4842469742180248,0.4738337323866245,0.4996989359575489,0.490400465093747,0.6046418831117284,1.5513765982924705,1.3959760313297254,1.3214764251745799,1.269801958264738,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S4:to,0.4212938145663764,0.4242141877852467,0.4184849197353969,0.46877365539905774,0.6316427135863794,0.5785102942659657,0.6045813151028365,0.6198076414216345,0.44383426186896235,0.46502526148565876,0.49927406906998156,0.515253881065669,0.3997026536659607,0.4017821507965899,0.427772002379983,0.411376336440012,0.5268172124562847,0.4950215348068719,0.46786876120666787,0.4723844221888114,0.8804291933273917,0.9371662104483214,1.0173659812921492,0.9424507796830583,0.43765542711401034,0.4402733039381639,0.4685609158668341,0.488567015847267,0.47567355412447265,0.5113202429212482,0.4941030157966383,0.6243004480346767,1.5734800998604397,1.425285319512696,1.3478463081641914,1.3004490915851958,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S5:le,0.4985669057325026,0.4906640282761372,0.5905425505242938,0.6668851223926375,0.678283944903879,0.6617150309620775,0.7086191531662942,0.6978218239945257,0.585798704476753,0.6052376603935263,0.6806740582483088,0.7329780458780053,0.4942586738647397,0.5023207952754288,0.5511683012246527,0.5268172124562847,0.44096671953960215,0.4502902947610992,0.43275331549163953,0.45385329018073456,1.1859238376017214,1.2479978729337642,1.3292449755447735,1.2521536542114724,0.6343866217850388,0.6435292768860863,0.6880035202383604,0.7208254035966064,0.6424890487730497,0.7067144358112357,0.6885644914238589,0.8867400064103951,1.9111015644968472,1.7617730448754851,1.6819923213043093,1.628535398741977,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S5:ri,0.4803654089927721,0.46900940847835954,0.5564994861782384,0.6297241845951033,0.6733287214298984,0.6511021446498052,0.7012389385591504,0.695466998154333,0.5434206880242692,0.5667611018800915,0.6417767069159785,0.6918401149711657,0.4746625654315201,0.4761174599013121,0.517549736600927,0.4950215348068719,0.4502902947610992,0.46157530896044147,0.42876376649490233,0.45532253686306157,1.145308083761193,1.2041157227078751,1.28623251992533,1.218198325536193,0.5923565310717303,0.6007768221566628,0.6401529696372088,0.6725018228110129,0.6078354380217645,0.6679269585918564,0.649163994366257,0.8450769332954822,1.8663229098599154,1.7139521379085902,1.6337415060018257,1.5780507311158556,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S5:fe,0.44808810162371226,0.44444718443444153,0.5254356418093596,0.5985537151783312,0.6303474395827293,0.6117150901403534,0.6571155040504415,0.6518421663599586,0.5297387376173721,0.5444390000281158,0.6222576452236511,0.6698158918932624,0.43870247229061654,0.44369218963870216,0.4921718431914236,0.46786876120666787,0.43275331549163953,0.42876376649490233,0.41011963745856717,0.42081282877140147,1.1201825052618841,1.1799217156264343,1.2604953927431315,1.1881915344741665,0.5697881041666932,0.5750813787936655,0.619851244017599,0.6470269446833582,0.5813570008704427,0.6347765582498394,0.6224909999631743,0.8150278605000039,1.8434269809665105,1.6865332609223382,1.6113656598646664,1.5552110870991727,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S5:to,0.45932156398788115,0.44612324990242147,0.519849437537357,0.5909358870019314,0.6652248191944385,0.63165639845702,0.6831686945606138,0.6832113291912135,0.5188878001563637,0.5432630147918169,0.5986719062136476,0.6438034908243898,0.44623088636860064,0.4515004114572341,0.48920039774605684,0.4723844221888114,0.45385329018073456,0.45532253686306157,0.42081282877140147,0.4410292031121609,1.0783882104060778,1.1399035888582856,1.2208256685285326,1.1429690532143715,0.5532465772590632,0.561091194446347,0.5973421002904538,0.6282616742288526,0.5746288432969178,0.6266104483069626,0.6097547946611235,0.7838480061169896,1.8027746397399478,1.6447286038624744,1.5709248801519422,1.5135891289587637,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S6:le,0.931256010846325,0.9471876700877211,0.7650909947495135,0.6958811291742952,1.1003100870508824,1.012144989544484,0.9861347226509276,1.0132660547662393,0.8212636139358538,0.7960629838762528,0.7501746716413827,0.7049679413416869,0.9117713968293526,0.8995387643098764,0.8626212556619967,0.8804291933273917,1.1859238376017214,1.145308083761193,1.1201825052618841,1.0783882104060778,0.5406292390360936,0.5400310658872581,0.5911385158080802,0.5721375952585402,0.7087087531156866,0.7088514903712829,0.6721685457523442,0.6518396154158035,0.7419812134471573,0.6845082992125833,0.716274113427728,0.5899484206565049,0.9109999020522719,0.7469006039012632,0.7094480275585467,0.6588453272714074,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S6:ri,0.9881693153994987,1.007049801694249,0.818796754621438,0.7439619729322287,1.1556794980104845,1.0617375346111793,1.0381145515610375,1.068046475723507,0.8764813862974592,0.8481964031913338,0.7974415262323764,0.7475947633485639,0.9719257822296679,0.9562876122379935,0.9159040017785935,0.9371662104483214,1.2479978729337642,1.2041157227078751,1.1799217156264343,1.1399035888582856,0.5400310658872581,0.5337446593430889,0.576798931138073,0.569582122851943,0.762066693242192,0.7607105943341065,0.7227250978886038,0.699787945775851,0.793589530202918,0.7332152473317703,0.7639790495904855,0.6218399576984123,0.8707514409991676,0.7108676282347584,0.6719620804067447,0.6261810025912791,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S6:fe,1.0708733173378246,1.0864300575452495,0.9054498679647741,0.8266079480796787,1.236789052876853,1.1347103223957649,1.1114379046450038,1.1380814784485949,0.9536709422446505,0.9206588848709257,0.865809663283954,0.8153044083477206,1.0586582465388061,1.0445156063658332,0.9943206597147265,1.0173659812921492,1.3292449755447735,1.28623251992533,1.2604953927431315,1.2208256685285326,0.5911385158080802,0.576798931138073,0.6047972540903941,0.6084857652602693,0.8435440232038574,0.8419717426840116,0.8009770649338812,0.7758138823893614,0.8667766361176321,0.8079753607904305,0.8407021947029323,0.683834275409599,0.8410778148802349,0.6968627152353217,0.6762629569500559,0.6310496245412289,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S6:to,0.9979505653555143,1.0108579946567402,0.8321320064891182,0.7567803904408417,1.170157427473474,1.0820565547264127,1.0614340897112522,1.087949975440813,0.8893813723079914,0.8500502937311307,0.8064105992625963,0.7561102990535296,0.9789977069749866,0.9679056745160373,0.921767918692447,0.9424507796830583,1.2521536542114724,1.218198325536193,1.1881915344741665,1.1429690532143715,0.5721375952585402,0.569582122851943,0.6084857652602693,0.6043520768356933,0.7630272454519895,0.7672044889273939,0.7293937242752874,0.7107682651954272,0.8006553530255198,0.7422107399480075,0.7713922080612396,0.633897053208714,0.8869835398178697,0.7307964521717176,0.707934829292852,0.6593451696782567,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S7:le,0.45561343563985596,0.4551344077486831,0.3762878873384735,0.4018958762913953,0.6603561916379983,0.5853648682273374,0.5890181489863591,0.6223006371365124,0.4490591974060472,0.4543789845868329,0.46820832399814827,0.46336884568579034,0.4222043815014367,0.4212008488964596,0.44479698880969837,0.43765542711401034,0.6343866217850388,0.5923565310717303,0.5697881041666932,0.5532465772590632,0.7087087531156866,0.762066693242192,0.8435440232038574,0.7630272454519895,0.3898770911536169,0.38275255088731075,0.3910360785333166,0.4017097236895544,0.4335590518782507,0.4405598670551169,0.4373887634895706,0.5040464371398365,1.417657625346264,1.2533117197306312,1.1811678615972947,1.1229941265856,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
