,S01_left_hand,S01_right_hand,S02_left_hand,S02_right_hand,S03_left_hand,S03_right_hand,S04_left_hand,S04_right_hand,S05_left_hand,S05_right_hand,S06_left_hand,S06_right_hand,S07_left_hand,S07_right_hand,S08_left_hand,S08_right_hand,S09_left_hand,S09_right_hand,S10_left_hand,S10_right_hand,S11_left_hand,S11_right_hand,S12_left_hand,S12_right_hand,S13_left_hand,S13_right_hand,S14_left_hand,S14_right_hand,S15_left_hand,S15_right_hand,S16_left_hand,S16_right_hand,S17_left_hand,S17_right_hand,S18_left_hand,S18_right_hand,S19_left_hand,S19_right_hand,S20_left_hand,S20_right_hand,S21_left_hand,S21_right_hand,S22_left_hand,S22_right_hand,S23_left_hand,S23_right_hand,S24_left_hand,S24_right_hand,S25_left_hand,S25_right_hand,S26_left_hand,S26_right_hand,S27_left_hand,S27_right_hand,S28_left_hand,S28_right_hand,S29_left_hand,S29_right_hand,S30_left_hand,S30_right_hand,S31_left_hand,S31_right_hand,S32_left_hand,S32_right_hand,S33_left_hand,S33_right_hand,S34_left_hand,S34_right_hand,S35_left_hand,S35_right_hand,S36_left_hand,S36_right_hand,S37_left_hand,S37_right_hand,S38_left_hand,S38_right_hand,S39_left_hand,S39_right_hand,S40_left_hand,S40_right_hand,S41_left_hand,S41_right_hand,S42_left_hand,S42_right_hand,S43_left_hand,S43_right_hand,S44_left_hand,S44_right_hand,S45_left_hand,S45_right_hand,S46_left_hand,S46_right_hand,S47_left_hand,S47_right_hand,S48_left_hand,S48_right_hand,S49_left_hand,S49_right_hand,S50_left_hand,S50_right_hand,S51_left_hand,S51_right_hand,S52_left_hand,S52_right_hand,S53_left_hand,S53_right_hand,S54_left_hand,S54_right_hand
S13_left_hand,3.084438417360841,3.9343983264435596,1.8072979435644165,2.0508149440550962,1.3694130752909932,1.6628751017521468,3.2261308162380082,2.12825195188255,2.164131254968118,2.1830859701971947,1.739659380939446,2.0207585729216246,1.598521463156127,1.8334960219972873,2.1397511497110058,2.564445953833297,1.7791202967250492,2.627281496093632,2.5860272562846762,2.327422965925112,1.4140470840375818,1.7878888440412881,1.9646472482800654,2.4132124668785937,1.7771259661760943,1.9979368871709968,2.571867016266207,2.2089468024665067,1.8251081202340178,2.1105861515363173,2.2049601069271514,2.2333189497742163,2.581753340942682,2.8801214317652155,2.286895622917063,1.9151873412201759,1.8415905379761648,3.496804414189362,1.8382357793152786,3.165161358914725,1.3250355931587796,2.59831952695416,1.8734807072637125,2.066003494692719,1.8090237961461602,2.8527121620260947,2.4638525908957627,2.5059935166813267,1.7415534914065236,2.3679218165787788,2.652277175958279,2.5949276057795827,2.5454762701485247,2.275765530552456,2.3980951951096756,2.3637649131948173,1.5188918151008612,2.2708223312598226,1.8400216605449462,1.7355652247486426,1.6332711611048643,2.7414011023616376,2.2783996172265937,2.3630680887843236,1.9080292969069674,2.04728375763185,1.6626144424456577,2.1361832258446447,2.2406444450227094,1.8829129831376594,1.7678716012210818,2.186188781570282,2.613481542613973,2.050083818843894,2.067580632923658,1.8525887750089005,2.42577868648945,2.5548083453093993,1.6153401983346682,2.872910476586136,2.015106228178056,2.1360616679482143,1.7988546528360079,1.7664712704616916,1.9834705438358282,1.8722447550776367,2.091518206770237,3.9682751052380443,1.6844406792671904,2.807889461040219,1.279448977626596,1.7516578034703878,2.5000980639873784,2.818129229975662,1.885009573514549,1.928385591355285,2.2056924119505474,2.250491088408279,1.981141974453136,2.107282950101334,2.109870810407467,3.0502016551486566,2.069962930684654,1.724782230666838,2.03288141245425,2.7062874825201715,2.8911960233862706,3.316189946246312
S13_right_hand,1.9337869011659707,2.3465376379873195,1.6112038906250237,1.3633726263624166,1.5517476783282924,1.8039675204336365,2.038236514805762,1.5066097182745042,1.711489116012407,1.6718844438954288,1.7252626377638804,1.677678694585345,1.60812944856384,1.9555439840435018,1.7045405407207639,2.6641737624836854,1.6291937036888282,1.66514053558562,1.6977192696769283,1.851455530867717,1.660023030199211,1.425768604799557,1.5059860783719197,1.7776202610922125,2.3685371534909008,2.7921860967393064,1.6740650413747822,1.7171590385487945,1.5187117815115754,1.5273136684822877,1.370523095695507,1.7094855534910578,1.9365029617690352,1.7596794027417464,1.8587831226723752,1.4554214878703282,1.4375341647305775,2.2672774506005036,1.5389104663941438,2.1312824861689137,1.8634316491643519,1.7532400299698825,1.9432660451181893,1.4814193509065354,1.8904861972974194,1.6689569547458016,1.6284317045347212,1.930270684925474,1.290894537526223,1.6423439244582885,1.624742916613286,1.6973266679098957,1.9465255790818872,1.8288215956132308,1.6414820022510845,1.8535191934003556,1.546621492503295,1.5433609822536205,1.3928048267321036,1.59473707504891,1.5669452432549398,1.613117990997595,1.7509436082727265,1.6261698287649091,1.9116729119162401,2.0752107525901407,1.5525260929185163,1.526088522072369,1.3229448687413952,1.5292073298664044,1.5776306123374493,1.5909188386107436,2.2272815520719322,1.883725371439014,2.0593902241347433,1.671957715974974,1.519259450094377,1.6117950993637793,1.7319730709561385,1.8634601855715536,1.5312770082824994,1.5298843388346872,1.522463427022814,1.393042514186709,1.9825298291285864,1.4365094848416087,1.2600937273146946,2.561328975524332,1.6224313210872408,1.7458994845131022,1.6158169034168555,1.6309064578873302,1.706136147583646,2.17842890442205,1.3932486079254673,1.4907755041967272,1.9259085592199525,1.5945461400609275,1.578073629997021,1.4944164006493665,1.7020998816788273,1.745161627304396,1.6046830653863084,1.9410951072139535,1.3364286088975184,2.0899060557537394,2.20053817862122,1.93940940200855
S14_left_hand,2.37242804775486,2.7781340266649277,1.5832444922617612,1.6320181110012313,1.6635184666513965,1.8374964364554256,2.3492988966516375,1.6958873491358135,2.3914850079442656,2.6585783641999168,2.3053230405359275,2.6476515907744913,2.634541729936796,1.7097225765284572,2.333039343112075,3.7519574406813105,2.230805055327572,1.962529437388063,2.2546279809008474,2.672941696299149,1.5372229179289034,1.285917279330595,1.7351879701874287,2.6090154829044305,2.225255545912051,3.7074550044629007,1.7618184466711342,1.5895649000494796,1.9051109151277654,1.9893943429561016,2.1287546248445763,2.5627371525382205,1.4941628647468645,1.8406917368139877,1.8396171867187827,1.7354858476480848,2.2583322862437,2.3364645329360325,1.926661716195732,2.617904548484132,2.372822193265831,1.810885750763268,2.3988768890241774,2.4734837629560875,1.995025774764875,2.8593484419774313,2.2781776924917354,1.911307159832376,1.7576778025193178,2.1321681070888654,1.9999145746564113,1.6293165939720817,2.899276844301532,2.774562936297743,2.6491251616653546,2.885813649747309,1.9675917257460536,1.740191079951937,1.9498103833851865,2.062698926407475,2.042287431976693,1.90888004759384,2.1825049031139385,2.4747978624104072,2.2062689359348315,2.3286641292960475,1.6377359658921433,1.8334533220077094,1.5689976714922755,1.3059810353320684,1.9464737115168558,1.967167037485101,2.7117594983565705,2.5847520998668774,2.608769422016964,1.7308174369262292,2.365678352266204,2.1773994478195418,1.717432295829167,2.0165003065598293,1.764427093101222,1.6650971490593491,1.33123316386808,1.4804813100244796,1.5460500415086487,1.8005270276785172,2.017478687435136,2.299696240357892,1.659647777535102,1.815866762021987,1.488422306934672,2.5680021402489137,1.8856165290375468,2.9794696192361725,2.2169385256030436,1.7221436116354123,2.3076486024090195,1.9544891266673714,2.556344459243549,2.0588695486259527,1.8362701063560314,2.543421109432748,1.5918124667893931,2.374398912181886,2.0363823824130245,2.2477584321014215,1.8349269500390901,2.020726350850617
S14_right_hand,1.6120807740842296,1.963154493543155,1.7965778866328708,1.2716700172756925,2.0964574984270987,2.0048388141358027,2.0989269531146926,1.4461055695961575,1.905616637095914,1.8077554821896655,2.072995098087113,1.844026778879708,1.8562054265316368,2.483479121464535,1.7535127520777123,2.9816403320312563,1.7714845134357724,1.2878219535312976,1.5094759565871652,1.2935057252331024,1.8730133696467397,1.8063941350333947,1.3956442432011427,1.9141488098866728,2.964341712510046,3.3714259689759016,1.6961983862688386,1.6007493856886519,1.336513941537163,1.5054612454811198,1.3246208445594696,1.663784632184435,1.934434873307808,1.7284468932277295,1.7921042349884688,1.3748536005756917,1.582512113390843,2.225998592012538,1.8352121080392743,1.6730828800469153,2.3325099425436258,1.564196191288369,2.236798174705376,1.4209868610174872,2.0082635545865735,1.8635266863300264,1.5046556887295872,2.0062324685326622,1.508740556829579,1.8645664273504794,1.511057890474612,2.0862707296439598,1.7992885106804306,1.7144811100117971,1.5343029246551556,1.5605486983262105,2.206194083353172,1.7521232331860837,1.5426884904823488,1.7745873739016509,1.9716280436777143,1.5957483104368286,1.6539670501945287,1.8055609807511481,1.896931258330905,2.6923283439066568,1.906998417680702,1.6819755496725979,1.2820271608306462,1.5904444718235553,1.4284940221495404,1.7212761999540338,1.9485271462474256,1.6290603311200669,2.063930953160232,1.733892410769139,1.439273981782853,1.306640159785394,1.9417138456006824,1.6040958056416286,1.8757057522550795,1.7955430578239824,1.5796642338923153,1.712905216519517,2.2876084785588753,1.7044852030748734,1.2255876015634393,1.956677293309371,2.008188066824811,1.665882952391994,2.2045635614049113,1.964678728268951,2.005180590120192,1.7576010325441755,1.2905667979363649,1.5726257821978507,1.46466384610178,1.8207669460343254,1.9020511066860455,1.8598062053354252,1.5081305673417025,1.7428192752734613,1.6495311045713954,2.343962455510474,1.313316268353273,2.877641511460636,2.135591420388012,1.6036554809395231
S15_left_hand,2.2313963696522032,2.631221285797808,1.9185660995420233,1.3869983306976112,2.042137949882579,1.9027948427385637,2.3345128392110097,1.6401306979709398,1.8895150275087125,2.0562887879326652,1.7903656116819735,1.9318115233091682,1.8435383116649842,2.0203470705327513,1.5547679091702313,2.8775884473209405,1.791670622546346,1.731447525797251,1.3526887574786552,1.5707105849594105,1.6930769174619962,1.7384687489027424,1.6104441840850157,2.155212361067676,2.4618907750141785,2.985980472093434,1.8855473324158152,1.8927492828296022,1.4369335877150096,1.3524338070122326,1.5137143155189572,2.040447029421991,1.8826837826256955,1.8074259828190522,1.7011993877337936,1.49016194379153,1.7280495037674768,2.8686906711885243,1.86903571816416,1.9875807786169781,2.0613039458489735,1.617621742083848,1.9984610829055707,1.5484455825614916,1.9559477852833305,2.0591233551155987,1.723757918139555,2.101621761911024,1.3712710972537345,1.910032262289164,1.7859418577781763,2.284745188431417,2.2231305396622525,1.8514811360603873,1.6346775596778405,1.8116849796529482,1.7121718492179478,1.6447446375408261,1.4169054287298009,1.7656145219422654,1.9581789800982636,1.7956539978410588,1.8604100777215802,1.9928687548999369,1.843362068036051,2.543603526457287,2.0882072681403767,1.5926304194314609,1.286861185301495,1.489327627248193,1.6254965554718803,1.543787982238147,1.6584436428642664,1.5735156073228849,1.7849334401722734,1.9696839968296538,1.6180953748551168,1.4085429786978987,1.9118220322535242,1.9851768687876765,2.0190772725340684,1.6914311294933002,1.6468592889460592,1.5959247784467678,1.972132192190407,1.7827726916081197,1.471231850278929,2.300001036739423,1.8422923044835864,2.047999704394998,1.8269661623667697,1.7016613518470642,2.292697462981008,2.1618265846742135,1.5938959239701807,1.6468078224695248,1.72678671183806,1.862206742115439,2.0002530962603244,1.6484806828851943,1.5251366370586985,2.0938916371468226,1.4895649005669078,2.2354060562087303,1.4526511806464433,3.0738642839462247,2.3089169539241885,2.174924097152498
S15_right_hand,3.3941055753319764,4.142921749520319,2.3711012471906416,2.403060816071518,2.1122517409409167,2.4140072013169735,3.277294976605228,2.8847786907488535,2.276997570579613,2.346367597036028,2.185437041377792,1.9423159606129934,1.6189856335771502,3.0845203503620846,2.491884497027056,2.343816228073221,1.922638416388526,3.1924242502575257,2.7045745517101616,2.325253571967479,2.047821230510614,2.353734811700554,2.7248583972975036,2.2894814611411354,2.2313085457457698,1.7018459489488482,3.1309785042303293,3.0016943069859767,2.5501510948431023,2.396825990438346,2.7136097192841686,2.5098148330766037,3.7081853446922084,3.5742367353633013,3.3453020373934006,2.508387409670637,2.1457792351249876,4.008966495389615,2.3471234098634213,3.244472625902068,1.8770883210560667,3.4132247573877454,1.9829323071277738,2.0573515449344173,2.4906734773348225,2.566729945989291,2.7188235552989957,3.0105603556685496,2.3333284783016612,2.3759790474156848,2.9963727775102162,3.443510118412229,2.2876933700010107,2.0654042088382076,2.2784594232146187,2.287164551144028,2.220983397846161,2.8865293735248736,2.483097977290373,1.8639695161662184,1.7163151946002888,3.1958391423497754,2.7674205693740417,2.3757913258515857,2.1537815324351586,2.058440323890093,2.260796433094386,2.662740416979852,3.0065176836715626,2.7765394161809116,2.3951674235539313,2.7672889200779074,3.103911471044542,2.3762059317223896,2.3571894825333852,2.659670804173256,2.591071407126018,3.124917939841593,2.2865649018779477,3.6893310668522648,2.551306493225392,2.898744103530216,2.564143795362084,2.722601344205695,3.0655622414336685,2.307163003465143,2.3536195353303144,5.024380740399169,2.3552043504039766,3.641625455555083,2.1439730485730357,2.0072285113177366,3.0585030777014803,3.4847225345598933,1.7114712484762757,2.4409166226667853,2.917090466838196,2.3140694821151513,2.0766612346067412,2.4427570378969037,2.9580951352767486,2.747317387069642,2.9076390717690126,2.1012291358078357,2.200566207734179,3.1519199945202447,3.6366602731999165,3.9864905259498506
S16_left_hand,1.9875440032464264,3.122078717433439,2.361855083075236,2.507569158092422,2.6788102243728367,3.0275394165636635,3.144378686295866,2.45681545624981,2.569607197327226,2.224649862362746,2.88678513826138,2.6436968873449898,2.0141915680049625,3.3454154604984447,2.8733723331841903,3.8407956853723495,2.244164006360944,2.497461492655832,2.5671551730713333,1.9722755549311297,2.407524093279906,2.5336756103332423,2.5648322208786065,2.2022892108984475,3.1963206051094972,3.2873707983994587,2.633021747464335,2.5999159336527677,2.16314755127175,2.4351102303344767,2.1448843493293683,1.6191646325036761,2.870446104085154,2.417953895377388,2.802492767666639,2.1294666334354635,1.9654044234970685,3.1715583988079894,2.0694457977837115,2.256518524987563,2.689190766945517,3.1174368467527476,2.5141993729487533,1.5583698150941867,2.6855433721024724,2.668363655074173,1.9598407208307609,2.736164381152943,2.425793774485446,2.5626087553447614,2.432148154982194,2.701819405419609,2.0203776404966787,2.097842734065414,2.3592149419191983,2.2596256069985396,2.939755929196176,2.7113796565445187,2.2160243784462543,1.8686998771212464,2.186448720994637,2.3830019894390313,2.065103161404661,2.115119006163155,2.571626860645879,3.0383083083408873,2.3094549009145515,2.1531285551055195,2.519241127209332,2.437615453320023,2.0508016675179195,2.2535072854198237,2.967475005762319,2.284004059662349,2.25914204395517,2.365181861274111,1.9498219432774129,2.2666791702719724,2.7330356571862726,2.761535464390339,2.5284846661255322,2.689561306118389,2.457535686164109,2.441900468390349,3.422702920756382,2.563367870539248,1.8876195164575749,3.8438498045123586,2.2545435836593017,2.7494745548863757,2.836753659726714,2.7052741665896853,2.7334177627497254,2.027193413912725,1.75764792004347,2.0619581297218663,2.0437079156139237,2.4508512459749197,2.0988845567378434,2.2637767591691684,2.6907960861780595,1.974579282315555,2.72877270553784,2.5865825429343436,2.1633551590938165,3.3129922008790915,2.8278567743382896,2.9524819981953607
S16_right_hand,2.1149904500291385,1.7767021907409164,1.7135615398634156,1.2751004361023957,2.125753914405357,1.9780581889656796,1.8464853208841447,1.7708125577616944,1.869617314613648,1.7679140419400685,2.0441164858351017,1.381843682096201,1.8587675015040832,2.4687357580901477,1.9079648559466762,2.222753687737495,1.735291570987084,1.5028940099133354,1.3723834128846022,1.4494594323356127,1.9229728264696861,1.7753098374469158,1.5916579188907192,1.5633751553897084,3.0613585788657836,3.3426220324756217,1.647279428292635,1.8130276711871078,1.6775467680274927,1.6515156812130392,1.4119923647282664,1.9639884518263302,2.063284620656308,1.6301099433488222,2.2841584362540837,1.5051583915926643,1.5230534471381019,1.953630316965894,1.8484134078948495,1.8077425807767422,2.1904694718209536,1.795211926622725,1.8976316257337724,1.6929298904370822,2.2581106707135596,1.5582757823088267,1.86947166081352,1.817204384973096,1.4135375619001538,1.4216220340064532,1.472545165377198,2.153483483424519,1.7151040659917403,1.5741179136605048,1.2128485032554555,1.425428894037282,1.6853794295886175,1.6429770652078934,1.603656025844825,1.565487136490543,1.8220006141086311,1.5607311238149721,1.9371306051869555,1.7932893132310115,2.265761753538948,2.416446578431119,1.8672087344618917,1.7279717679593687,1.5666494340235664,1.810049178761148,1.486281771449645,1.72872915452443,2.2572910991329223,1.7258267448543005,2.397449284543139,1.8911760162948044,1.5324731329902739,1.51995834840883,1.8107944548408654,1.9315473874049989,1.6528991784004239,1.966782934196249,1.8911136502264536,1.707627725604151,2.274080299482315,1.6080079642905103,1.2080531198263442,2.621706511701082,2.0628753907722697,1.6695873974969988,2.282051412581561,1.582178043574667,1.6952915599659757,2.662471549175817,1.3353319121671507,1.7428711192235133,1.722550827482206,1.2799144341248776,1.8731966008472527,1.5893996087772218,1.9019691433767305,1.8176565339600137,1.8397484798951629,2.5197704742017315,1.4045148732554544,2.260396021466735,2.9342334977066553,1.7587978462994986
S17_left_hand,2.054751278360514,2.9096030593413755,1.3345559065373769,1.5238225701812835,1.4275089722399381,1.577900702874537,2.387340167690094,1.8381995188729263,1.7802029184297052,1.8785210491226016,1.8528400662781985,2.096511767868126,1.7231630606035568,1.9112286948859365,2.2806479114104863,2.821495590277162,1.649490445470696,1.9779091841989318,1.9946558924377789,1.8495161269432283,1.19085727684454,1.394635423531628,1.7067467724892196,2.0304883371053255,1.928025179577158,2.564993605984304,1.6624575300800208,1.714022275128185,1.5969200104249897,1.695701768302094,1.8460832888701244,1.6461667952095276,1.8701827390637673,1.944413365676733,1.9449497633193316,1.546629497210044,1.5898088494829214,2.6093153059045524,1.5769165918590329,2.075864328149854,1.4848958437387378,2.0348977979183074,1.439539251424743,1.4985518177186465,1.5875288507499283,2.2028309428256287,1.805685693861748,1.843512107256306,1.6911776734801989,1.8545301970143029,2.007456265076927,1.8115985451991936,1.7353070505471146,1.66233643358045,2.033407140048723,2.159021411321323,1.785626357509349,1.6527767974551786,1.5988371538601205,1.3200524411494783,1.3389432813782478,1.8048944933941544,1.729280748399837,1.7732552380176627,1.6412423259243716,1.7796689033998099,1.4133620459918528,1.6073364049519592,1.779334775896938,1.5023428342951903,1.6293288545745002,1.7900810442567958,2.3642957227191754,2.134322665958249,1.6849528205297521,1.5471315491065463,1.7783929819949464,2.0914124171645634,1.5425562510288573,2.140437976119643,1.6277364273344361,1.732216609817701,1.3441308448255476,1.6583568554243895,1.8608014730939935,1.5981567918113342,1.5888091167301064,3.0247234070697804,1.3527045858163174,1.9961955699285094,1.4237741571886198,1.8617178560563432,1.8852701524492463,2.131544069883119,1.4739831182977918,1.4577073902684587,1.7228110861198176,1.7382946110334643,1.737126851464265,1.5933939621955147,1.9814145398034286,1.9511307778814595,1.6403697264238772,1.5511949632505662,1.6503028429075082,1.9906869553981572,2.0687281375491215,2.330008764769757
S17_right_hand,1.950486341250093,2.10250077183245,1.6016362587324573,1.4288249604696714,1.9698185078253228,2.045626248624698,1.5647563074070696,1.836392972693011,1.6771872156963732,1.8354193271849342,1.921519706582919,1.7425062635774968,1.8674209935236523,2.6119938132089935,2.228534217003523,2.196229264233819,1.6588031569389332,1.8784432282516026,1.442296168417906,1.9397271743105176,1.906551511576901,1.6047376282686168,1.8696390273729544,1.4023749200874638,2.580622399004239,3.1410431700896924,1.44425452077651,1.8155565106064249,1.932025885084995,2.00863299217663,1.5965721385713207,1.8589672501273544,1.9789035603416056,1.6964752709105408,2.2931043174724683,1.6913649257937087,1.5781911694893833,1.8125839665005201,1.9303142068874428,1.874717577919669,2.120019065528311,2.0502092709693436,1.537242931057254,1.592823914584561,2.1750087685140156,1.6497332786248886,1.8648675625524085,1.5954930433775423,1.6237202299277782,1.3063194045095181,1.6636855522332914,1.7950516310544327,1.5172461085190128,1.6694849504790847,1.7613099942468116,1.8594684243012511,1.8390413312790028,1.7024191755184046,1.7864689495893469,1.2185523491880463,1.507994746511704,1.716619397133253,1.736211603488535,1.6765410941525642,2.1681892622219068,1.6261821400492962,1.6931510897623727,1.6513978954177175,1.7806709816081376,1.6127087477300188,1.6355177842584216,1.7188811342634365,2.4947336869963253,2.085883277986143,2.357045071730265,1.778871297724736,1.4409179118231699,1.8326796459012775,1.6344450595292777,1.9165530596955862,1.4776958445632058,1.9475229205681845,1.830818676342428,1.6414439847248228,2.0616227859640395,1.7175149792849833,1.3481802809215846,3.060817182962187,1.8730703412808918,1.8431647735457903,1.8499241510362692,1.842048515988625,1.4989270771306067,2.8213241975886993,1.3263657663502206,1.3969264367968455,2.1755451482998938,1.3044878332424343,1.7351079763307502,1.7340941339648608,2.2720526595110897,1.6366256300301982,2.0165633025660634,2.122136482497211,1.3959610600497707,2.025067717327533,2.7287776978263683,1.8558232870503586
S18_left_hand,2.090113273069308,1.9976934102727713,1.6996512470766796,1.362045495768713,2.171145890259762,2.110506971971799,2.1223804143181466,1.586708831247274,2.0528476385483465,2.2915522673262285,1.971555247060906,1.8536487799008665,2.1831561608958094,2.2759124286309245,1.8383523281663696,2.7556574253576867,1.916359582384712,1.707598773733158,1.6372824971532063,2.0132311375436265,1.9501382225423483,1.5198238890836664,1.5982448975611634,1.8022459960208461,2.826656709985731,3.7419672414134286,1.6538656383902635,1.867685992208353,1.6851931619572094,1.6463352183892304,1.7819357185933289,2.1370429412460505,1.7977771227341868,1.674748012494553,2.143674844790593,1.5553750926652932,1.8624492735384284,2.148501803723439,2.16332541829721,2.1069264759739537,2.094443219372757,1.704784172119643,2.1092552698694127,2.0024326909882624,2.1395901911334656,1.913559957614559,2.1156733041207363,1.8156570754171173,1.305317514320982,1.6037985708539089,1.6958108314803328,1.8952913575909052,2.2134474424791324,1.9395664284486014,1.4948303023231095,1.8338584693924789,1.7797648587710875,1.6111124803364278,1.8120763550731036,1.9378349326152309,2.1413468672198865,1.7644742021783397,2.167113544135284,2.0960524736817208,2.153524562895995,2.2603277744696757,2.0231882237262475,1.6814377738920618,1.3960000015260607,1.719258155050364,1.5568987663910185,2.011263078787589,2.248775249517064,2.1120982611495918,2.7705471803955866,1.841607431683093,1.823489964853701,1.4725986428029354,1.9403729789324253,1.6800221200817396,1.6690632256276217,1.7445052549033515,1.6081960823110597,1.484838113013787,2.0337009116309592,1.6941261222092419,1.6067784229648698,2.6939543856339236,1.9622065636169164,1.516272735478256,2.075099310004963,2.084654356410841,1.7439042901012876,2.8279294970055586,1.6910619264579798,1.7367184914037734,2.0104464330958494,1.5392153227872174,2.0374141029062427,1.772584647723785,1.7412122551553646,2.218630704681084,1.6878231970073618,2.5262430649564815,1.4712868813057471,2.3563705893997717,2.7145288969016743,1.6801547645254318
S18_right_hand,2.3919740837837287,2.635531021611298,1.3636548170670815,1.5906894415524553,1.558562125601725,1.8630944761905843,2.030421233759763,1.9029419053505179,1.9121127042013308,2.1674732647681623,1.737511734482436,1.7027037533468263,1.6941417796260965,2.2133311935644313,2.276968883563307,2.324667165323839,1.6090389737087931,2.1341464581833263,1.8105807674483638,2.1944602192075715,1.7306071245252008,1.4626275034556206,1.6358766602140538,1.5210892752270795,2.3860097553767066,2.8190388416843266,1.7149933745092119,1.9318166457773502,2.0217355412907096,2.0966736520220706,2.0227084332550778,2.287347114482603,2.1244461947172444,1.9792178030230814,2.3491501432398345,1.6206962160474212,1.6104193225702235,2.2653394656824117,1.9358279012935127,2.208790845108938,1.6482570840837207,2.3772687404508357,1.617997683087233,1.725446957638872,2.120304368406041,2.2196686099981036,1.8961050223647766,1.6189242686123038,1.5048778843304735,1.5450610551514674,1.8879957316880585,1.943850189232485,1.865541487318783,1.8520355659887464,1.9829165320927173,2.0703633530674574,1.4813278460767612,1.9130361760776518,1.929790189579728,1.4583977078008394,1.4996384145769763,2.082917860811815,1.98553754757612,1.9962366092251393,2.055412425481273,1.7174405131725665,1.6616711586378514,1.8247497815747942,1.7361475166790814,1.615214633669617,1.6608643877210025,1.904359929206195,2.5782113966941673,2.034676731297627,2.4596942221698206,1.9147845551098839,1.7341419205786168,2.000730550520731,1.5802838622986468,2.0727515965772754,1.6007809977104155,2.1189085539450816,1.7943272342314307,1.6830411600427615,1.8728339283358042,1.721485085880592,1.7669884355531282,3.447474569476438,1.754556929127526,2.1432757953219417,1.588435348959642,1.83614184978143,1.6135682850835174,2.928098133794333,1.5656873751435478,1.5434222008583454,2.1884389774934587,1.4760953939898034,1.8601357260008862,1.7079803524792236,2.0893227779706973,2.0146796478497575,1.9080249238989562,2.029752466029891,1.5343775136937103,2.0982926499109893,2.655780419393621,2.221829757024635
S19_left_hand,2.8691319447892862,3.719687164877681,1.9761426840579315,1.9750729349198375,1.980962348645815,1.782409082451122,3.28426975722371,1.889497044024687,2.7394586341249725,2.6313839639412486,2.1429864530076035,2.9650757613231944,2.5925451719906283,1.7535435948185207,1.9270083063372223,4.32181577354473,2.4055323215803326,2.1701395263480956,2.328774767647901,2.331859926116258,1.4281844804077686,1.8429435390509936,1.7208356934715714,3.116365050067782,2.105463563208992,3.159362401405926,2.653562709125615,1.7250632151595204,1.7485950662768173,1.74458709336049,2.0666386049416428,2.6960899039949013,2.021906329866844,2.484646219212797,1.5056117105626106,1.9116750670171636,2.427760657068087,3.623216046130362,1.9158084363515389,3.1702744365572633,2.1853148999955088,1.8320660286078416,2.85349144640057,2.496428034979859,1.7810831103096048,3.3442554129120103,2.574518680857726,2.6347955311799764,1.8668086586953074,2.912690274686565,2.69133810155562,2.5137357493753765,3.25436758073507,2.7584236520502627,2.760244080317398,3.1547094449230717,2.375856089701151,2.029609329120733,1.7651102787766897,2.5262960014151457,2.415167491332521,2.5199483454426375,2.5238568685120706,3.0841724903578274,1.7280087426486737,2.9108755608826,2.1522935788178037,2.222113205850217,1.9030303777200401,1.5396049181571343,2.1080671798673127,2.0485692460455587,2.3002084005358943,2.340890473642099,1.8837571892471132,2.072943958066323,2.623919177886368,2.3904313146177487,2.1220612378565264,2.478650946109842,2.267571593269206,1.736016434582733,1.6522571546829288,1.7786168437636347,1.8664401291862558,2.056248689487828,2.37934995406665,2.337904831865009,2.0129337001138525,2.5085333033269483,1.6292603314041125,2.4047108641631474,2.873422580637645,2.246694843960839,2.5506383345798076,1.9590695011282022,2.019227005527986,2.7600390687527128,2.724284918947174,2.332050528250962,1.6911794572997303,3.183564198953901,1.5903240846890805,2.424780633833775,2.384001372562813,3.359993221602755,2.0470057831573243,3.0168181603556983
