replicate,null_statistic
140,-0.018189596615011291
141,0.0024385654731883671
142,0.084568711253364126
143,0.026960842732480592
144,-0.0153913590299128
145,-0.038871142835282792
146,0.0049703865494723836
147,-0.061282805433430149
148,0.027457386494497145
149,0.0092315434348557782
150,0.03559913205114966
151,0.12704150142795234
152,-0.055621341837821366
153,0.033800677331170231
154,-0.0036875201745694376
155,0.014535819548622361
156,0.033385997285658317
157,0.055320307411452975
158,0.015225040674379754
159,0.12983749802710801
160,0.051135252629269205
161,0.015737484519199936
162,-0.16701529301158868
163,-0.071224106243057389
164,0.0027768058956984167
165,0.071493499647221195
166,0.28398962681051032
167,-0.151090489216574
168,0.011721749296553086
169,0.13784019612256482
170,-0.0074066512758838897
171,0.025898463312669782
172,-0.032547642138236896
173,0.036543182905482974
174,0.023897640871293167
175,-0.012504386439624137
176,-0.038042491961569086
177,0.067159709609022164
178,-0.10017662604885892
179,0.008164688561083518
180,0.030569418845143186
181,0.12259675660058603
182,0.22105076061281537
183,0.027562156572192034
184,0.015898386492359265
185,-0.0098759861316248237
186,0.10457067048777795
187,0.039938156575179129
188,-0.012266391953176192
189,0.053949298309532719
190,-0.063170824364502637
191,0.032053024595351011
192,-0.12664551748457875
193,0.1590458584079924
194,0.01538319032933318
195,0.0056678497922503764
196,0.17189417151416714
197,0.0011863085473455383
198,0.18947568960102112
199,0.027051436484204286
200,0.022904785799731771
201,0.032707943214102767
202,0.04141258838863271
203,0.0028738035678520651
204,0.18486162739348797
205,-0.03911919968612234
206,-0.036487226545959123
207,-0.01705619909632208
208,0.0053480092088635661
209,-0.037524543500600534
210,-0.053522848650759472
211,0.015567328946112133
212,0.092530849212007743
213,-0.021353760153839611
214,-0.052622100477985156
215,0.0049026104453897545
216,-0.0054455837401858271
217,0.01643949572509331
218,0.018412794409507136
219,-0.014752031257135079
220,0.077811499695907449
221,0.027478393739006665
222,-2.2824749167315271e-06
223,-0.0076073986523070933
224,-0.028502110677406954
225,-0.028142185522824586
226,-6.5357030200538513e-05
227,0.075904365561534154
228,-0.0011885957639437977
229,0.0060224151616626448
230,-0.052847491908266479
231,-0.10541049457007907
232,-0.059779276203786341
233,-0.035304077622249699
234,-0.036433748536683602
235,-0.03322692714810558
236,0.077367263421883284
237,-0.076000365323127483
238,-0.041957812858875121
239,-0.018771456219384725
240,0.0078478207454609674
241,-0.011960347489841018
242,0.010650448267691424
243,0.004738505137070444
244,-0.10412382374577156
245,-0.028619705798332583
246,0.0040133498480416797
247,-0.05106868505333071
248,-0.042716424773774554
249,0.020777115948940751
250,-0.049640587126707339
251,-0.073000607875221502
252,0.066942787310360907
253,0.19698941899780503
254,0.04560298973303524
255,0.049643359865295542
256,-0.13203888857382731
257,0.0048842507301749445
258,0.038665140020691359
259,-0.035437896866194883
260,0.0017612949210523646
261,-0.038547832535612087
262,0.15436904822462222
263,0.12801860145719945
264,-0.067464369126590235
265,-0.046339898087597434
266,0.00018445051454695806
267,-0.055486496893058707
268,-0.039764953151571178
269,0.30379968828456205
270,-0.013321855105891678
271,-0.0093835066754121288
272,-0.036365068783400935
273,0.16354556995652875
274,0.10092314543529186
275,-0.056670157492914527
276,0.17472252661715881
277,0.061994701980584502
278,0.0043934486401808826
279,0.0066816963607374755
280,0.098000233652714042
281,-0.0060176098043794261
282,-0.020429479690375528
283,-0.06050122894256936
284,-0.02600920786431013
285,-0.038115724479542312
286,-0.010470360245662929
287,0.019697705293988649
288,0.045059118296231326
289,0.046450304782066826
290,0.00052009284985680884
291,-0.062166234432915128
292,-0.029699912335536378
293,0.42236613352400443
294,-0.039715390068310312
295,-0.036732334820769187
296,-0.018925085737741043
297,-0.032351463616744784
298,0.01445647044644699
299,-0.019927150156215975
300,0.38349362665861852
301,-0.025412300109270865
302,0.17337460445179537
303,0.15717984263546578
304,-0.064639462062765163
305,0.11277272380725006
306,-0.020784124497334414
307,-0.031543412533386134
308,-0.012853855868546583
309,0.098988837968645479
310,-0.093519655687512721
311,-0.11448449524378568
312,0.021334302960372878
313,-0.020048330576802362
314,0.13346460309073291
315,-0.02388938394724396
316,0.095218643604978101
317,0.11365217883860497
318,-0.027964932872262725
319,0.034335118126844623
320,-0.030311016182888978
321,0.014836041775322547
322,-0.0097415161524587492
323,0.082023989326334965
324,0.11639094068183448
325,0.069823719641796594
326,0.025693843220130127
327,-0.026006427712490607
328,-0.063958638631990167
329,0.0055003304390126243
330,0.0043863203590419741
331,-0.049458068670041218
332,0.0074228027858803695
333,-0.090521479702201618
334,0.25214653746786836
335,-0.012370387279511284
336,0.0030805821453222769
337,0.051317842284793636
338,-0.015593900732990979
339,-0.03868582013822984
340,-0.026667451449683063
341,0.02455291533035505
342,0.21286571565892745
343,-0.055220717572115788
344,0.0052994274524692346
345,-0.17607756193674612
346,-0.017896005890234858
347,0.0043256638581784506
348,-0.024185515596024096
349,0.11833854750756537
350,0.12179702053885438
351,0.090115173961402673
352,-0.077440795286669736
353,-0.098044451363316937
354,-0.029032215302669251
355,-0.040487479268294754
356,-0.028718742051376398
357,-0.010186799287978002
358,0.01644860445536633
359,0.029165649454598194
360,0.085459949392239914
361,0.012509840866698528
362,0.0076810934361909947
363,0.010365590268606424
364,-0.020671620436828242
365,-0.0260731587476749
366,-0.022957094821679284
367,0.20129089116088394
368,-0.028820860209025228
369,0.058954096713453169
370,-0.15577146846028256
371,0.18643483764778657
372,0.0032950874139816098
373,0.031444784081716727
374,0.12307877240078842
375,-0.014921795231607884
376,0.13350831508293082
377,0.047414823376598775
378,-0.022754336667530215
379,-0.018887716542555392
380,-0.029352994911670628
381,-0.019458348363882924
382,-0.14773088961707265
383,0.13747834609458992
384,-0.011303482496004456
385,-0.013166871637034439
386,-0.030413891772241578
387,-0.052907951188623625
388,-0.020031458833041929
389,0.027311712645163043
390,-0.01218553395985667
391,-0.10052934924466342
392,-0.0013161621919348106
393,0.11618833568233038
394,0.010780682456191258
395,0.090271242834153512
396,0.011583681444147988
397,0.099799475059555026
398,0.11069958955713835
399,0.031175204838590417
400,0.099624960441940927
401,-0.001407911389954419
402,-0.058181057124136598
403,-0.022040839922501929
404,-0.049657930283679839
405,-0.035789142294052181
406,-0.11370961565390975
407,0.02385570403209861
408,0.0038080527576954317
409,0.024038781887723019
410,0.21458214312264143
411,0.0021475830269463043
412,0.061404695325494515
413,0.080108265269430781
414,0.041594342674343296
415,0.23949899402941791
416,0.12026058953151332
417,0.047400102357497073
418,0.16477013733833817
419,-0.036774378514811516
420,-0.025200789291625648
421,-0.0059548149435247593
422,-0.086670804759786835
423,0.012807311060435596
424,-0.090350327565984087
425,0.044197086049279959
426,0.11027203823646151
427,0.028381877552251026
428,-0.037118132172199156
429,0.010572505036580648
430,0.021547009541262447
431,0.063851172793073591
432,-0.063575464605304749
433,0.1018298177629416
434,-0.044259054697743327
435,0.020385182169516243
436,-0.059081678357712816
437,0.052943542677071652
438,0.026700575860302375
439,0.043798162769987527
440,0.086424468590623721
441,-0.060814675816258233
442,0.029199876324051511
443,-0.014493041700403168
444,-0.058356413504417767
445,0.16133458770619605
446,0.013995343357480391
447,0.18422448468968552
448,0.039738933304927337
449,0.002220636752544896
450,0.049317671837889633
451,-0.019965651869418038
452,-0.028567716366134699
453,-0.051764976768704736
454,-0.052275667986724131
455,0.1664784406707247
456,0.04898934386619791
457,-0.08270471967903413
458,0.031872962412534185
459,-0.046881802767202579
460,-0.12996203460192177
461,0.028966551067373655
462,-0.0012688715684537708
463,-0.0062829979178003256
464,0.014964479387921465
465,0.0085593596367457211
466,-0.018099000572107442
467,0.0055429809171926876
468,0.013898353307235649
469,0.028368891338473645
470,-0.0035433810980676239
471,-0.012853184219203839
472,0.18107261834488722
473,0.057375409228262272
474,0.10069646224696968
475,-0.07578970586571121
476,-0.0028227943619073582
477,0.17541901173114349
478,0.0032521664861886075
479,-0.015068905512040846
480,-0.016161903810124424
481,-0.10394531301042209
482,0.11397642712526532
483,-0.024812861014066937
484,-0.059133945546354733
485,-0.03309451408898835
486,-0.037681333856559598
487,0.34073199036253132
488,0.13712395773716035
489,0.0037532484431803239
490,0.00092015278191010397
491,0.072546381258867212
492,0.085013282605640783
493,-0.0027929022728319488
494,0.019736676170449576
495,-0.039660578149284198
496,-0.037415109470655183
497,0.027957754759368691
498,-0.044088915098575841
499,-0.071073508180797731
500,-0.012664989793520182
501,0.026238568055929737
502,-0.077671471453054725
503,-0.032684330399375891
504,-0.003792421254212551
505,0.12878446473916547
506,-0.011794633866286449
507,-0.012253742149917882
508,0.030375241558983433
509,0.013899958524427771
510,0.093211358217590107
511,-0.034207286678444609
512,0.0050121308101997667
513,-0.026337365855580188
514,-0.063574124003900417
515,0.011654878473111103
516,-0.032003569123940964
517,0.034207270001299576
518,0.031659724303191805
519,0.24147204984635992
520,0.18594428891878428
521,0.039226394438973841
522,-0.027056314927295953
523,-0.034707555308587171
524,-0.057312232846068095
525,-0.032999256483839966
526,-0.050644178299055521
527,-0.014163314938654366
528,-0.017187286818776834
529,-0.016497703363163044
530,-0.067034622189955526
531,0.046744560500964823
532,-0.018994033949213347
533,-0.0023789683241497404
534,0.013168282370221201
535,-0.065279142610595392
536,0.018333192216524876
537,-0.0055919659186621472
538,0.045340113921216771
539,-0.042189963210745043
540,0.016979835054901891
541,0.043110082007876756
542,0.033560179512545113
543,-0.029569672722381361
544,-0.034029018793268459
545,-0.22260314201778381
546,-0.059339440154611012
547,-0.036101064167533621
548,0.017857659093328149
549,0.14439373997393493
550,-0.0014117512713794009
551,-0.029426181604560731
552,-0.045620452307081102
553,-0.026937881693584922
554,-0.082988574102970961
555,-0.079794239643620077
556,-0.066096618767036625
557,0.10444474432959644
558,0.018465576170118875
559,-0.084809326190312145
560,0.011839315044309837
561,0.05774260924198342
562,-0.055442125841249391
563,-0.056736960396704922
564,0.048350103989796396
565,-0.069497564710370066
566,-0.019883453174727311
567,-0.027789892006925179
568,-0.061371102852282519
569,-0.02437218323399486
570,0.025966897598534253
571,-0.021494401469542464
572,-0.0035549814118586527
573,-0.059236889017799492
574,-0.12644200044438231
575,-0.0046123963027550263
576,0.051851294288054593
577,0.0011386891103554436
578,0.0262328505280153
579,0.041733133221969247
580,-0.010319290194728563
581,-0.025898045500884356
582,0.0007614862555230268
583,0.26102665313720408
584,-0.021091261968170568
585,-0.015464938991410907
586,-0.12914135576905647
587,-0.040919199367859968
588,0.21312930971941382
589,-0.060786679533686598
590,-0.0027780943720580745
591,0.053480476447276562
592,-0.020104434277982246
593,-0.078539462431054502
594,0.026103418303043805
595,0.0099333340880318928
596,0.010521956053229042
597,-0.0093360033791184752
598,0.016357168300633034
599,-0.044437191470579042
600,0.014972921352180152
601,0.0058053337540668864
602,0.0050836111664809575
603,0.038141212594718615
604,0.15619822437403741
605,0.067841831804705585
606,0.10893029183043665
607,-0.0016194037197366298
608,-0.076506091743075308
609,0.049630989391904301
610,0.17793426317847666
611,0.005593988750063548
612,0.21453860127078753
613,-0.064373568932468178
614,-0.013965539929907711
615,0.0049685700669071017
616,-0.010561493434724243
617,0.016447405213708507
618,0.036435380777893309
619,0.0726169855755045
620,0.034296488753595811
621,-0.012745968214925952
622,-0.040754427022934379
623,-0.052641347897927696
624,0.0034972318195537
625,-0.034150254528867371
626,0.031195891210161371
627,0.012036749921916206
628,-0.053830854075035711
629,-0.056923048507572599
630,0.056840943735205637
631,0.012083374905722007
632,-0.044327193293061909
633,-0.030655332302873844
634,0.0085755313572388279
635,-0.020714402518682062
636,0.019319872393865858
637,0.15635715154375332
638,-0.043033434382232456
639,-0.030305971890808754
640,-0.049563926974187773
641,-0.027825286835111165
642,-0.038553176243141862
643,0.14777071864577829
644,0.065389107979938466
645,-0.054258287281970248
646,0.014275125192707509
647,-0.023352691170986789
648,-0.053424341444930155
649,0.031008415218710787
650,0.097438438768468
651,-0.020001307981396849
652,0.11790064927248173
653,0.063423889852938301
654,-0.0066569188912199021
655,-0.014428123408051857
656,-0.037353304132851838
657,-0.025131387110642736
658,0.020672739647899438
659,0.013992815984603925
660,0.16855318189404672
661,0.18331484534443279
662,-0.0089362705759527261
663,-0.0086283672557890337
664,0.054991739725449115
665,-0.0057865016590112374
666,-0.032060696601739234
667,0.079186998548941345
668,0.056253019270959909
669,-0.039985637117629161
670,-0.00097361448229182565
671,-0.038434156388486268
672,-0.029909578168591168
673,0.012017825074869606
674,0.07279711978229822
675,0.0239629485790313
676,0.12882049760241798
677,0.046423679146111604
678,0.20026408316270089
679,0.078304396781170793
680,0.31161036602280223
681,-0.018359200410379761
682,0.025457372917490253
683,0.052902592972320625
684,0.0015018811852355153
685,-0.060477078653970957
686,-0.016377044009604276
687,0.16661472348365594
688,-0.0069003154337302381
689,-0.025759543636787056
690,-0.059379650466436715
691,0.037816783430922443
692,0.11068399626996872
693,-0.08087391523660252
694,0.068566383904199002
695,0.043199789693675585
696,-0.066354365682714883
697,0.060197349864162981
698,0.097713080856915574
699,0.17184079197921009
700,-0.018913455716244414
701,0.0074849087677891155
702,-0.029628939726795853
703,-0.062490381250650609
704,-0.037140193577128902
705,0.031841600151984201
706,0.12500473567845166
707,-0.05295326538079817
708,0.015445163997566909
709,-0.019992464754388747
710,0.0076544375822310082
711,0.026130214275238761
712,-0.1406593825820833
713,-0.022360531910539029
714,-0.033872545019738923
715,-0.018168289113555808
716,-0.046160853645506428
717,0.058068608098464911
718,0.20941054386190461
719,-0.082442592258683514
720,0.048082485565113985
721,0.17982709912956879
722,0.0025849515146109696
723,0.017253531192211125
724,-0.02725178601111599
725,-0.036927424563518427
726,0.076352208952228412
727,0.0075402217369633703
728,-0.0085865541842602734
729,0.04425765917225246
730,0.016973808911971696
731,0.11232990939294164
732,0.064808562972916595
733,-0.025441965078137608
734,-0.0507426177063552
735,-0.037778170323575395
736,0.013831793694089847
737,-0.071806866866472849
738,0.0055387057459730243
739,-0.0035825350653538018
740,0.02639299842144709
741,-0.0044570984516385829
742,-0.011585032178364688
743,-0.013150271648093579
744,0.096056976716494408
745,-0.018220737580507754
746,0.094885630454349168
747,-0.033277540154571572
748,0.0057937803556583432
749,-0.034105622931287882
750,-0.052606089213919072
751,0.057489009202024974
752,-0.034544931006098456
753,-6.5203533117553364e-05
754,0.049977665512812255
755,0.021000091660603092
756,0.040966674477282972
757,0.019594025029835566
758,-0.078629657795350541
759,0.021886413029755841
760,-0.027341055224212849
761,0.071717777509515496
762,0.049291127658705587
763,-0.027715581300927015
764,0.07528795232053534
765,-0.099682236894482093
766,0.1332913051953164
767,-0.059364076446629589
768,0.027257856921773974
769,-0.0016556323258941213
770,0.041871395538809766
771,-0.040722550208694822
772,0.0222237865476228
773,-0.017210741849052386
774,-0.017592528924444573
775,0.034401677020188259
776,-0.0093170174611631705
777,0.031373030964017778
778,0.26923420601188669
779,-0.04135154603074391
780,0.30198747067488357
781,-0.021366100531218159
782,0.11413927422772499
783,0.040006803921335404
784,0.0021148501921102424
785,-0.012072053836062982
786,-0.034849691349309084
787,0.10792761145813899
788,0.00062395752286332866
789,-0.080825375811932915
790,0.025169329333954479
791,-0.0047962059437564424
792,0.020103417802378443
793,-0.010530696296211211
794,0.050183510697677826
795,-0.19150541079693009
796,0.035028211562935799
797,0.10630785082228437
798,0.021828997872854639
799,-0.052604422235029841
800,0.007508716580864612
801,0.035574673158393022
802,0.14815773437702551
803,0.065946792929744064
804,0.17410450000981686
805,-0.0027944269573072396
806,-0.0023677280405727235
807,0.015788494641395596
808,0.080634050180246247
809,-0.039832327199179146
810,-0.084183415156339911
811,0.011963489890780978
812,-0.013602713993081769
813,-0.026478814004904809
814,0.031863915709219301
815,0.12590231311946776
816,0.013057054875008139
817,0.053812847700186947
818,-0.016104159164953339
819,-0.0018259491006270244
820,-0.042511685562774841
821,-0.0018467519349455157
822,0.032121186769209845
823,0.086984929587509086
824,-0.025337405073201702
825,-0.055754376171121861
826,0.16725629960995614
827,0.17951316825272437
828,0.069233602964209551
829,0.063657490566866537
830,-0.0047578568626539166
831,0.016940798718355465
832,-0.026385548946821821
833,-0.040571416954478884
834,-0.059682333747547077
835,0.04499344309744896
836,-0.018779997377536307
837,-0.048229361108923688
838,-0.0042597220838639267
839,0.12025034463946763
840,-0.024959072022603796
841,-0.03022904241651898
842,0.061297640298697602
843,0.051893330117953565
844,0.052469458344441305
845,-0.076624446222857134
846,-0.038787334023645301
847,0.088482821950387106
848,0.039554211876957707
849,0.059742569912795626
850,-0.0069750641761465552
851,0.077626039346432946
852,0.0044869377588435053
853,-0.028621271806978474
854,-0.20429644967646601
855,-0.030401615426335498
856,-0.089437153763885294
857,0.01313619723034575
858,-0.0058064941519014868
859,-0.0051293445057421574
860,-0.013419629905499721
861,-0.070907091395606914
862,0.11404339540342309
863,0.021325289370594271
864,-0.0075168230325016131
865,0.010520115616626155
866,0.022324449894898138
867,-0.050666424592771153
868,0.034604512406560879
869,0.12835587920513009
870,0.0087931834004732912
871,-0.05424686702968104
872,0.06808236710272253
873,0.059902350654137057
874,-0.036456908185002454
875,0.024420838535789153
876,0.16577289950343452
877,-0.022268001611189314
878,0.068296761673815071
879,0.025228487603727985
880,0.081293833190275139
881,0.0023373741468864888
882,0.032142875526136261
883,0.089512258755231139
884,0.20858546114461496
885,0.00096378948957378304
886,0.22228376746991901
887,0.012166495035073261
888,0.014848753585004726
889,-0.075559216467559837
890,0.017887482518540394
891,0.053362680190552389
892,-0.065793490606752672
893,0.0080386778078628315
894,-0.096399765967725051
895,-0.0064353708094658183
896,-0.064042893696599129
897,-0.020832060919264948
898,-0.042827008923619597
899,0.039709805296256909
900,-0.12652468580509707
901,-0.063580298176064212
902,-0.062175271225339335
903,0.015498814646959822
904,-0.0069709804284017575
905,-0.039776705213183244
906,0.1464219731710919
907,0.026185531310344602
908,-0.070561957704989089
909,-0.005627957371494503
910,0.013824398021202042
911,0.0043574890953416347
912,-0.032895566124339665
913,-0.025727632344205588
914,-0.025699004815896924
915,0.15691364560566576
916,-0.024261192745905234
917,0.15651004495046067
918,-0.045546213587975337
919,0.21018921577571337
920,0.1559985393139178
921,-0.014577311583771077
922,0.13275659442353138
923,0.071863212332873475
924,-0.076212363582068648
925,-0.066882218472388927
926,0.086216706237917162
927,0.04448577389286254
928,0.034123139757598925
929,-0.046752961762227457
930,0.0057570533811429243
931,0.041532552284523225
932,-0.042619578889136485
933,0.011763563151325512
934,0.0091936357712385976
935,0.05048827986788354
936,-0.0067352190797649262
937,0.075783843027266581
938,0.041422921487427412
939,0.10123531961145056
940,-0.043115421800611287
941,0.16783745277329926
942,-0.0075469937435927378
943,0.014360346455379456
944,-0.082321939038063674
945,0.077633523740860411
946,-0.0067882579078198078
947,0.089911227873508776
948,-0.014029939048815693
949,0.065063210586673123
950,0.030454267649985947
951,0.076879399129368142
952,-0.0079509748097444481
953,0.018832658353992664
954,-0.0054178545844103827
955,-0.02076109312946612
956,-0.042811179763919113
957,-0.031313343782761058
958,-0.041210304518171398
959,-0.0024491945907099757
960,-0.044041163235987654
961,-0.052382912529293307
962,-0.0011769413175802979
963,-0.019417254144499827
964,0.0010619337899508228
965,0.12039425374161765
966,0.032713361476159386
967,0.054995820280392203
968,-0.037999386188016876
969,0.017391358433462199
970,-0.031138952060869265
971,0.01058969987016542
972,-0.033667948207720975
973,0.0053709546409497974
974,0.055302879457465919
975,0.065999411642683012
976,0.22836202798350946
977,0.070953395364927369
978,0.18316192858339148
979,-0.022843035538808239
980,-0.00047882918530838849
981,-0.052134482204968607
982,0.25670342559350107
983,-0.021316920674571471
984,-0.043494046055320465
985,0.082550397433936509
986,0.042683609927959734
987,-0.0336998252322031
988,0.045325292942132112
989,-0.020830429694427069
990,-0.027109353856828996
991,0.061449150749043835
992,-0.032592887355416413
993,0.081250348980246509
994,0.02906957769022803
995,0.029959786177639912
996,0.077640372602172311
997,-0.016421411690498901
998,0.055837055334105441
999,0.1493999037591619
1000,-0.019701877458021877
1001,0.0074878869655180041
1002,0.15952850552329628
1003,-0.056926138235907919
1004,-0.053443620308870621
1005,-0.30838861513097937
1006,0.01728079314096603
1007,-0.0044673352383000579
1008,-0.0070721397009189252
1009,0.092042097010720109
1010,-0.0056532855958977783
1011,-0.049838026033640848
1012,0.034341146142101694
1013,-0.039189084965257415
1014,0.096215142104870144
1015,0.0029907390874217496
1016,0.076660596567142733
1017,0.14496066264650004
1018,0.059867123882854319
1019,-0.029846392590991568
1020,-0.025143357893023993
1021,0.015389173384802493
1022,0.089551642355317915
1023,0.043138244513705876
1024,-0.055032930866911682
1025,0.017588343646463597
1026,0.047704585115415067
1027,0.0722493329335126
1028,0.027032207678843269
1029,0.21047928322877296
1030,-0.13224610868025549
1031,0.0056683156906177446
1032,0.026432222444120003
1033,0.24983514703017978
1034,0.031179643594150982
1035,0.023372362389696883
1036,0.16060440594124065
1037,0.024783985018455409
1038,-0.014218315397321116
1039,0.073694034132770425
1040,-0.0035908541465741414
1041,0.16254245299255779
1042,0.013252315013272318
1043,-0.097125610411415694
1044,0.066752945159192334
1045,0.031415360138805672
1046,-0.022931942411699283
1047,0.074539520400698861
1048,0.13952355281254891
1049,0.00053071288032298727
1050,-0.067670312249985654
1051,0.23742725748553217
1052,-0.010970746367647893
1053,-0.067962195293436001
1054,0.030375918944271375
1055,-0.042568688238076947
1056,-0.022509539157571489
1057,-0.0059796490552967031
1058,-0.021836043793574331
1059,0.052136133189269088
1060,0.0023884770753418889
1061,0.072440774312731007
1062,0.26332602859268162
1063,-0.028615510104316323
1064,-0.03265030782430782
1065,-0.0094729939212620917
1066,0.25443160203807635
1067,-0.002488570300193131
1068,0.0096716499557743009
1069,-0.012998559707761261
1070,-0.052144375291247755
1071,-0.0046607201545222502
1072,-0.06631984422277723
1073,-0.057100997494782223
1074,-0.095262407747632852
1075,-0.02969753705415969
1076,0.14509093478841723
1077,0.0039167603149263385
1078,-0.0034558597500640815
1079,0.19089805988362363
1080,0.023654076767760324
1081,0.018559593446842649
1082,-0.014273078030471805
1083,0.29968904964121079
1084,-0.022769787061399947
1085,-0.018851364816148648
1086,-0.081013261952370019
1087,0.030603492967652832
1088,-0.084308537422969204
1089,-0.016026817771094583
1090,0.0046043230879554507
1091,0.054610008533020241
1092,0.088597297446330422
1093,-0.047843233138979376
1094,-0.035845892988667444
1095,-0.018470289081472944
1096,-0.03984959917905273
1097,-0.043506531748195978
1098,-0.013738492087811929
1099,-0.023130451333244682
1100,0.005015317787855713
1101,-0.021523873785908469
1102,0.02964645968603985
1103,0.0055714057465236291
1104,-0.01762719582472376
1105,-0.020305378264761191
1106,-0.047372234338358757
1107,0.071788741915520787
1108,-0.017129313101351535
1109,0.042808831717216167
1110,-0.085321186802005219
1111,-0.0202306314999652
1112,-0.091378841747307094
1113,0.030358456001720224
1114,0.081165106057732139
1115,-0.035537823797148295
1116,0.23627015501642235
1117,0.072276210704315169
1118,0.12164679481234925
1119,-0.026190706540884685
1120,0.042447076140402849
1121,0.076243463072918433
1122,0.052030959923479919
1123,-0.079785713529755747
1124,0.12431291958165247
1125,0.10302748076175038
1126,-0.025319093283718296
1127,-0.01476145974630955
1128,-0.045446778502431784
1129,0.05571471090854381
1130,-0.029012076607156569
1131,0.1759495850238057
1132,-0.054915551601079721
1133,0.0060545209054308977
1134,0.018627769097777601
1135,0.049930705926791559
1136,0.030777333275275282
1137,-0.013691273972814064
1138,-0.003452783204142695
1139,0.045134586760425421
1140,0.12659827165537896
1141,-0.001141699317237484
1142,-0.038562637033289951
1143,0.047840305224842061
1144,-0.013659578636737852
1145,-0.0093942599872587768
1146,-0.0039026956733574161
1147,-0.073190388356662542
1148,0.033813785934310753
1149,0.0068084428284842409
1150,-0.0090510487116635605
1151,-0.023022974764786812
1152,0.11721272255852058
1153,0.024159567485502055
1154,0.14502698251161719
1155,0.18973503128440106
1156,-0.031763007672265801
1157,-0.012484590430535241
1158,-0.066116209025918041
1159,-0.027410184538978217
1160,-0.018553522233700118
1161,-0.061160901127359779
1162,0.0021797792699716385
1163,0.13343604135675763
1164,-0.044017935054507927
1165,0.029691250176914857
1166,-0.055110661640918927
1167,-0.10891103898960985
1168,-0.0011071862746603166
1169,-0.096045372632847764
1170,-0.1175203259638645
1171,0.19374211184227555
1172,0.0085669522148293376
1173,0.055243605953652998
1174,0.056227630882069779
1175,0.0020630924665726641
1176,-0.028364876806087395
1177,-0.056122525364510095
1178,0.050196168297647357
1179,0.08416791878159155
1180,-0.13659924453049074
1181,0.020167500034088202
1182,0.052684331734834666
1183,0.015126998862284361
1184,-0.049059333548705127
1185,0.060077427188146161
