replicate,null_statistic
133,0.045706462350788124
134,-0.016590436602409716
135,-0.040306322455767409
136,0.010976320683721001
137,-0.10264624865647481
138,-0.019484004289912406
139,-0.066267769072606619
140,0.041932361940761276
141,-0.038718918557656898
142,0.010245758259718808
143,-0.051768893414991822
144,-0.018885556140710365
145,0.12442080651872965
146,0.12807993287014557
147,0.040132041790984618
148,0.0069895983620636313
149,-0.019815732538285682
150,0.057391117030054339
151,-0.019930415706701978
152,-0.11332032641952167
153,0.0063692769665375792
154,0.19847307746846671
155,0.15883219608640914
156,-0.070276332675110631
157,0.054232135896396298
158,-0.026176035452737632
159,-0.048463724502555164
160,-0.027496645203830335
161,0.0065864382521255913
162,-0.032350826943603556
163,0.031478713778706931
164,-0.0014932562725520964
165,0.00027624210744597172
166,-0.024946834324572766
167,-0.031144182279912107
168,-0.040749257485928475
169,0.064008470669090406
170,0.0043564407360031747
171,0.04888409570598394
172,0.029224083773871645
173,0.14126130060842568
174,-0.11334131740168871
175,0.0024734887093753634
176,-0.024162709400940504
177,-0.083395634669193891
178,-0.13643628859033802
179,-0.0021420963100980232
180,-0.015121362537921339
181,-0.027206672568638939
182,-0.026856597616198616
183,-0.0035788976119882424
184,0.026193450909865079
185,0.022987722455995722
186,-0.010434786950198536
187,-0.15742878811048816
188,-0.059561087165917521
189,0.00034127508342276895
190,0.072098099950353448
191,0.012161970295579902
192,0.11851645307228761
193,-0.0024765900809107641
194,0.11217182466610548
195,0.013032113680293778
196,0.0016874306962760767
197,-0.091902028546697948
198,-0.00057055744287173166
199,0.097604954160725177
200,-0.035822785575430213
201,0.10292370020910627
202,0.011167427198965071
203,0.025847904554259889
204,0.12866133400201785
205,0.086610835452571144
206,0.048964037148831407
207,-0.010095171464607422
208,-0.019402963931777494
209,-0.13638195911071554
210,0.091016116551560722
211,-0.19881737948848024
212,0.11933634287108327
213,0.041271748837430691
214,0.096007782241942341
215,0.11309588694536049
216,-0.0093893360656615091
217,-0.13875409569161137
218,-0.031458393802522855
219,-0.0018311274881987706
220,0.12792653654823863
221,0.09959664825948944
222,-0.03131018988368043
223,0.0093673033383848327
224,0.059277535499135309
225,0.171008330891608
226,0.12821215102204295
227,-0.035950868823392851
228,-0.064157949406715167
229,-0.050081585622961444
230,0.018544231934468608
231,0.084388623356126027
232,-0.080969023789063899
233,-0.090047813227293994
234,0.031497404829607202
235,-0.011568086939271076
236,-0.033808198357289432
237,0.0087776579128154338
238,0.023081768751055991
239,-0.054819350200771076
240,0.066246621958239202
241,0.10093020411397199
242,-0.016526269030636906
243,-0.058327053447128817
244,0.094209182845915937
245,-0.035230667374887684
246,-0.014165169117040733
247,-0.13090420256837393
248,0.18012952176248406
249,0.058908972961549864
250,-0.089886619537453472
251,0.002951977709511288
252,0.19352947604062387
253,0.037595825343850822
254,0.060191632543571266
255,0.021339916033166331
256,0.056128018146761882
257,0.1303105571796504
258,0.070127549847124229
259,-0.011661471222052938
260,0.10717980106868862
261,0.070232477901727791
262,0.0075832744140385735
263,-0.027756609451665186
264,-0.088979179338124437
265,-0.0023850063857823543
266,0.032115103021931594
267,0.097267817652073041
268,0.0075169666033784686
269,0.13167867285075036
270,0.047092491560249403
271,-0.14319464737898602
272,-0.041685303693558814
273,0.059810075673525365
274,-0.051810991294544084
275,-0.0036028793520756462
276,-0.010101643129173367
277,-0.036286006904102719
278,-0.023887524623821675
279,-0.022169692690157311
280,0.076969642108500574
281,-0.031791116211234371
282,0.30869966904042268
283,-0.007714652382299389
284,-0.18678806418830804
285,-0.00018976741146246173
286,-0.12669774277200491
287,0.069946442091646854
288,-0.089776602262461341
289,-0.015584479231596345
290,0.013255903664962173
291,0.00039644340420839919
292,0.0010907803906379104
293,0.13838038596092778
294,-0.15076809277638864
295,-0.024245201697988179
296,-0.15853910981763542
297,0.0056604765854500732
298,0.05862701041771301
299,-0.016179630483589644
300,-0.053308119491237295
301,-0.0026903925502840265
302,-0.046773095082035809
303,-0.050925155119638847
304,-0.053381055546225839
305,0.075125582951734562
306,-0.025016295523894352
307,-0.1038882023625638
308,-0.028558394511273545
309,-0.057133446401940596
310,-0.040711697713065348
311,-0.024453707400333681
312,-0.092253418950665161
313,-0.011812344818252097
314,-0.032172370877602559
315,0.022819346054235169
316,0.034036427636561076
317,-0.11111596322062464
318,0.068767125519496139
319,0.090005190162910614
320,0.061121158161373132
321,0.12790979702670291
322,-0.070540453044347182
323,0.11642739196162122
324,-0.084391099351496301
325,-0.064044651828370353
326,0.04121659466482263
327,0.089790684066805626
328,-0.079492792050375766
329,0.0023010055369277124
330,0.12817868522775117
331,0.071170774376069668
332,-0.079798562598897435
333,-0.025757454231550132
334,-0.023783371636548575
335,-0.074403182459737024
336,0.20192437459904899
337,-0.089415265407673139
338,0.058375437133883573
339,0.040270663563324705
340,-0.036672156772014609
341,0.0047116241068785435
342,-0.012399229647177702
343,0.026665862318035947
344,1.5326054581489904e-05
345,0.012273979419022803
346,-0.067549439180591753
347,-0.022634508204072472
348,-0.008821190930232781
349,0.047573839486998483
350,-0.078481145049479992
351,0.098755953676471928
352,-0.028224515558875514
353,-0.024751131564109755
354,0.21720959556183372
355,-0.044602539863404428
356,0.055104543703353118
357,-0.09971949461221441
358,0.10964663870594782
359,0.19108221964303104
360,0.023639246363595157
361,-0.013540676957158085
362,-0.037095060050128463
363,0.0053210494520536042
364,-0.041601537744018993
365,0.0376414548746766
366,0.029134395870670696
367,-0.096426168757989636
368,0.026304827827981235
369,0.075896172118451413
370,0.331114020448806
371,0.067776834928625379
372,0.087418228931855663
373,-0.10403929480256863
374,0.05450981717942735
375,-0.019989737439008844
376,-0.064998735118789619
377,0.090488411610203434
378,0.045924257677026965
379,-0.075175163156246935
380,0.02732454054345701
381,-0.015570020263774052
382,0.041767065197428829
383,0.053385241322233018
384,0.022018515900549446
385,0.11405357914570859
386,0.11774201978355063
387,0.0023392207482082691
388,0.11174422101790238
389,0.012675332955286264
390,0.059413860224521144
391,-0.0017436968311011843
392,-0.007112374077753187
393,-0.26909072489137054
394,0.10708087008655712
395,0.020429700939486189
396,0.0015955355831181483
397,-0.024841173156024299
398,0.055972661772174685
399,0.014416246097627688
400,0.029725910998675342
401,0.023635400813098298
402,-0.082214305878499885
403,0.14417305837074762
404,0.012069422900979451
405,0.044363853020051018
406,-0.25266788625776182
407,-0.012714006237918064
408,-0.020737282248319992
409,-0.044719936720553674
410,-0.090710022734606988
411,0.042602068714262004
412,-0.011525584696597193
413,-0.096735152207157005
414,0.073186632123419651
415,0.022365775961417103
416,-0.13167831586509712
417,0.019500057154250728
418,0.10585859223782068
419,0.11103316417161624
420,-0.102116756646273
421,0.053520457609643586
422,-0.03885778071095921
423,-0.15433732045533777
424,-0.0019600108291069479
425,0.017682141451137612
426,0.070169520108927297
427,-0.073682397257671867
428,0.076464985202093966
429,-0.027223001173218929
430,0.063767372425745539
431,0.13075732952399549
432,0.075488000968347138
433,-0.057531736838444002
434,0.029901382973375579
435,-0.060358246509538263
436,-0.054575806808631708
437,0.061989698608300635
438,-0.014540373295895656
439,-0.011171489905837859
440,0.010966203298222222
441,0.023654621012797
442,-0.0096540385204286379
443,0.026378250010363254
444,-0.041313682307993108
445,0.0090149116686953218
446,-0.065881956036163272
447,-0.0055026161497473535
448,-0.00085638502066165672
449,-0.016555175262916923
450,-0.032893877997216041
451,-0.033287424149194056
452,-0.055043261658970048
453,0.13526783019020899
454,0.16051314911491013
455,-0.023421130205725955
456,0.10154113210444057
457,-0.037595228434548093
458,-0.019433725071243468
459,-0.092977462220725005
460,-0.0062926754574478714
461,-0.079973170831496798
462,0.12294607888712447
463,-0.025340577979583775
464,0.080733162436692818
465,0.050426122542572616
466,-0.042677204667874752
467,0.0064676550790721595
468,0.027375931001597076
469,0.0058821330469678718
470,0.067025573336640401
471,-0.050690370389425164
472,-0.09848409862800897
473,-0.054566301474441081
474,-0.11471085665742026
475,-0.05612767296905001
476,-0.014098953709721362
477,0.020949103252510606
478,0.083659701594775288
479,0.059625925224609411
480,-0.042178849978229682
481,0.073235278057848185
482,-0.008419884149685081
483,0.010293701654945579
484,0.014960308154687029
485,0.033115555956525038
486,-0.03773299776613194
487,-0.036501806282725702
488,-0.035419411042730553
489,-0.10458843990441433
490,-0.025561474952502453
491,-0.012928499944404693
492,0.056632911496216035
493,0.028875038365783479
494,-0.014414697256456974
495,0.012396201528334726
496,-0.015691746670057141
497,0.016679487641682013
498,0.090240573219115189
499,0.0051262423207609287
500,0.040563975847011872
501,0.070197685914851274
502,-0.01664064739240452
503,-0.039569169221871217
504,0.016917440089407095
505,-0.017288091750369831
506,0.15447418452729922
507,0.00029834379278870487
508,0.045914988731469202
509,0.05744341774055868
510,-0.078106122455772031
511,0.019645423597489112
512,0.082270717034983162
513,0.12233316343793113
514,0.034764333431433564
515,-0.055953166739242034
516,0.20644747120340973
517,-0.084362575387300215
518,0.0032429740909362932
519,0.060754055107110461
520,0.050860875239611122
521,0.054351360934375072
522,0.051468652212202863
523,-0.004688598879145689
524,-0.044174715871818399
525,-0.028233247186019939
526,-0.012737442348787594
527,0.075959193431811761
528,-0.0036270455001976599
529,0.017946731014109169
530,-0.04960123470112178
531,-0.029225879067137625
532,-0.013877191693804221
533,0.13336330696126042
534,0.043849836589768529
535,-0.10030584551459651
536,0.08101945366562216
537,-0.017642081200329587
538,-0.051693675836626519
539,0.046173445285278808
540,0.18948778184016499
541,-0.05679126246434052
542,0.011596771516471907
543,-0.081061610724270705
544,-0.037742052897984039
545,-0.096148013582777664
546,-0.010053330884366486
547,-0.0023655474297988761
548,-0.036455171700690847
549,0.18101651405934829
550,-0.0082597100731609391
551,-0.0571865382053642
552,-0.15292096448691064
553,0.036220152106845316
554,0.054485431402474124
555,-0.014850755939156048
556,0.011770885151545295
557,0.08742315696982772
558,-0.15855010418078128
559,0.024524153214962381
560,0.0019301596475591407
561,-0.088296884823334726
562,-0.0020360290987385473
563,-0.0171509427693902
564,0.048239670039275914
565,0.018825706802065072
566,-0.015151204982695394
567,-0.011929349974971318
568,-0.05880017548575061
569,-0.047002137407314029
570,0.044399820608984022
571,0.007467905235775508
572,-0.0062339039717796436
573,-0.022791041478367597
574,-0.012682155808495757
575,0.023707784010891741
576,-0.0098548346623476071
577,-0.14373207400321061
578,0.078054280528341735
579,0.064835228822978874
580,0.065184837786044156
581,0.048978935979694847
582,-0.041824566098315891
583,-0.046899536473548373
584,-0.0054633028068313237
585,0.0065679255450430234
586,-0.033029076484926867
587,-0.018645314943159304
588,-0.040447055025383795
589,0.074333365220958597
590,0.17790297899893931
591,-0.060679168750663384
592,0.072821676626429868
593,0.013955068810462094
594,0.055132850642991491
595,0.0091122804337909653
596,-0.052810360454929539
597,-0.11465533395887667
598,0.073451016820849591
599,-0.023455462618795095
600,-0.010494118360956799
601,-0.11110968708468826
602,-0.0070454578624268224
603,-0.056028336691290703
604,0.037776236438022574
605,0.19443462245542997
606,-0.03969460409089183
607,-0.044678303050665572
608,0.0046951536153444435
609,0.18347572240589582
610,0.041300057447872872
611,0.046753697192543991
612,-0.018032290024153089
613,0.010700853803158855
614,-0.00098564767897988716
615,-0.24269319978711354
616,-0.037989006295240345
617,-0.013160586654639166
618,-0.032058789052763319
619,-0.040939784619949626
620,0.013770902175062258
621,-0.11270305137908293
622,0.080786372807010232
623,0.015729816679228011
624,0.095173440687084679
625,-0.00035623606034658473
626,0.10741629904965247
627,0.013496257473897606
628,-0.018297238122652437
629,0.09048316909178708
630,-0.22076320240827041
631,0.050957933248993455
632,-0.0063340355290535874
633,0.028093677706254976
634,0.1028140621586966
635,0.063156162081660833
636,-0.063587206948677186
637,-0.058908391762001223
638,0.10055955939278748
639,0.11059142955326565
640,0.02260934108207607
641,-0.10290554721018845
642,0.047152192756578282
643,0.13012128636136144
644,-0.055263690541198188
645,-0.069298290486760478
646,0.017698104422968521
647,0.050800153828292116
648,0.045196732860119576
649,-0.18572546913563587
650,0.021106551185904654
651,-0.068049745504487905
652,0.025638700476909151
653,-0.12236628839002542
654,0.16605222388923185
655,-0.073446222827662583
656,-0.0056077111771055685
657,-0.074115263805528575
658,0.026836807330047212
659,0.059292816377339498
660,-0.00078441010411347449
661,-0.057611621790845599
662,0.052730882290504405
663,0.059245688810341951
664,0.012862002120596461
665,-0.037572764642290091
666,0.018720521204113424
667,-0.0018978110495044102
668,-0.075518913635331336
669,0.15707966277563745
670,-0.049880587024312126
671,0.055014175124561485
672,-0.055863047019515222
673,0.023442599315935519
674,0.012637545696337071
675,-0.001647494544105817
676,-0.072087226050778871
677,-0.098202861675094927
678,0.0089604673125761661
679,0.092800651725459468
680,-0.025489048112918744
681,0.13917999136118203
682,-0.14295173545147039
683,-0.0098542336590666038
684,0.10003478491818049
685,0.0046927891361343999
686,-0.034773806219816489
687,0.040844990994126681
688,-0.050098235281498857
689,-0.10101799909292974
690,0.070720188837817374
691,0.0017179535481792912
692,0.10494605978224152
693,-0.01135813876291546
694,-0.009726992985233043
695,0.016296968678862513
696,0.069873603635504766
697,0.019331494927998703
698,0.042858017545003249
699,0.038177829293070814
700,0.0428208395481426
701,0.054685836536897785
702,-0.06319961722227585
703,-0.16355379618535215
704,0.055585310985168515
705,0.036379956972161689
706,-0.027518314864411714
707,-0.00010774251811200564
708,0.11114029487774638
709,-0.025648821546329838
710,-0.033356748751358682
711,-0.035059688690520785
712,-0.10589343463436859
713,0.1202722003588879
714,0.0019124931691887315
715,-0.017777625412251429
716,-0.051919158235321193
717,0.069664758171073302
718,0.0055154871518523522
719,-0.032742981760222334
720,-0.002351601558086492
721,0.0061822907056761547
722,0.081961188914524252
723,-0.082211888531283681
724,0.014366618522386007
725,0.12231831664771274
726,-0.066326972809307619
727,-0.14744301590616582
728,0.013128894203567784
729,0.24330871875662746
730,0.0040842554016644519
731,0.055408530832419492
732,-0.027810440829883456
733,0.045687042876705199
734,0.038755659615580369
735,-0.0036604776903180767
736,0.0084687072984021804
737,-0.0013202107438324592
738,-0.027408253085743975
739,-0.0031634317923986124
740,0.080096436928844508
741,0.027129819538271805
742,-0.0017538746446040532
743,-0.15915344716850299
744,0.076230067046813149
745,0.094082381151116168
746,-0.031339282470146924
747,-0.0015459769705978149
748,-0.027576016788260643
749,0.0013311116696659939
750,-0.0034266629001258198
751,-0.0580930093876664
752,0.01179396911885211
753,0.033121454319773314
754,-0.014152713126567889
755,0.027067279000440942
756,-0.02592476307813147
757,0.014915995380954825
758,-0.096833309130280112
759,0.012276320319073643
760,0.03142966205687029
761,0.052302901109393007
762,-0.067810347541296598
763,-0.078514632777169135
764,0.027523096707900981
765,-0.007883907305780976
766,0.014441168447017708
767,-0.0011491155293500358
768,0.024209891185521758
769,0.17922211711554753
770,-0.065851525793405807
771,-0.010253434135866987
772,-0.051187781255129267
773,-0.071304842735307905
774,0.019041710577829205
775,-0.07661323842031155
776,0.013818758286768186
777,-0.050579448876664088
778,0.15105870788893808
779,0.0049196273194674119
780,0.031486741806510204
781,-0.035255121734615716
782,-0.044589948695750989
783,-0.017734776895587865
784,-0.11777783913907651
785,0.056484235092290884
786,-0.04649464786975533
787,0.037819689947456242
788,0.089607724277137826
789,0.06320965950936841
790,-0.049108908912207344
791,-0.013237864219875394
792,-0.011359892405351934
793,-0.067062412074338759
794,0.010839615012795095
795,0.0064425518967857805
796,-0.057993716505243903
797,0.016816386783676238
798,0.028453816644200023
799,0.1617254079763123
800,-0.20456280861238785
801,-0.0770809632420974
802,-0.062371265422960537
803,0.12659825727427254
804,-0.013581654855889559
805,-0.074550978056479797
806,-0.088121043948671318
807,-0.1842039927479541
808,0.047075344812840217
809,0.031266047753636943
810,0.10680301251749995
811,-0.038802480054154889
812,0.010496813357538978
813,0.016210265665545551
814,0.058525445921425001
815,-0.10520096660609626
816,0.023747229437162572
817,-0.013743899496923173
818,0.027764082062459984
819,-0.085054072827342855
820,-0.1522256797713481
821,0.17373345898628229
822,0.041306973757697638
823,0.07598792538408071
824,-0.042575852863071834
825,-0.23669566727487312
826,-0.062036308045230311
827,-0.15270088409548196
828,0.019118186260397421
829,-0.03062823969785252
830,-0.046323918249919688
831,-0.0059120447619251245
832,0.044277630112922566
833,-0.066021475601259566
834,0.037507408331202079
835,-0.019596012358817715
836,-0.036186536511314538
837,0.06784432859833292
838,0.059737699992447116
839,0.009729931241457589
840,-0.012140070396822574
841,-0.1557076992284393
842,0.016956640839806886
843,-0.046798376499975473
844,0.13965629239917449
845,-0.038651142414187753
846,0.028595233751727046
847,-0.042262430377454925
848,-0.011076139764269695
849,0.22079919180530139
850,0.014153793453258933
851,-0.012865616451993408
852,0.042979165571127506
853,-0.021422345971518181
854,-0.0060465503840617212
855,0.12280816148971721
856,-0.06811938323284121
857,-0.052677782881485044
858,0.051304815947749806
859,-0.015358509884728422
860,0.27202310403707086
861,-0.29425833355285691
862,0.023259464136464604
863,-0.046861134297657384
864,0.043485538846228966
865,0.081206652359366194
866,-0.027113705997104897
867,0.072947070756917157
868,0.075887590749009456
869,0.10743984854798902
870,0.099691959929390978
871,-0.010035942581045079
872,-0.025071222573504613
873,0.023399615287641763
874,-0.020485660311005509
875,-0.0050074811157581681
876,0.0071443586720433272
877,-0.045008929740505507
878,0.031964531924470706
879,-0.045309700620321497
880,-0.026109336777754764
881,-0.13368564477294187
882,-0.0035363506848596574
883,0.0044948363193100475
884,-0.087745664436421372
885,-0.033849286376539792
886,0.018401022570837752
887,0.013738898241180273
888,-0.014724271155600882
889,0.031653326583288406
890,-0.00028678769826420746
891,-0.01735792117818535
892,-0.08805218267239226
893,0.01447275242436892
894,-0.092248146089110153
895,-0.025786580731733441
896,0.050614335441769943
897,-0.019125072615626609
898,-0.070156680572145691
899,0.17755990221005019
900,0.0032843262975642724
901,-0.019055975762951156
902,-0.011968509611500389
903,0.041289955363598509
904,-0.010730087372576261
905,0.019443677934636555
906,0.10120418166414667
907,0.00075733859883044593
908,0.028577014790408771
909,0.030630124902583634
910,0.093664632217296095
911,-0.0064920361490936277
912,0.058947959453802518
913,-0.059064730376468089
914,-2.2860456017727467e-05
915,-0.018881479699144423
916,0.001310999178935993
917,0.041166303389806057
918,0.14020561317217417
919,0.031038785473561037
920,-0.085225288835275428
921,0.091020353882163355
922,0.024475500446388188
923,-0.0046290433414111296
924,0.092842283209092144
925,-0.043168728962094588
926,-0.04062100439351439
927,-0.060233872234367845
928,-0.057945847823313128
929,-0.022453735457529003
930,-0.029088669088231461
931,-0.083250582409417614
932,0.062664576137406433
933,0.0095471440952583902
934,-0.049116464460850384
935,0.078399920049609939
936,0.078984271269542952
937,-0.1490775758543757
938,-0.065679158288294959
939,0.19756331767436836
940,0.079779330583839278
941,-0.059702038113761631
942,0.00038249968937611751
943,-0.047444365233597789
944,-0.08403381267357124
945,0.039962907338538051
946,0.13991978799884544
947,0.035758785867409618
948,0.0014474079427411034
949,0.057464438028529144
950,0.022168557363632473
951,-0.039694292363778388
952,0.0033350345729068719
953,0.016837174020654554
954,-0.011184900055033696
955,0.05887727868957493
956,0.082078068216849848
957,0.17021146640110416
958,0.060397129730171209
959,0.13907575113979137
960,0.045804945794892832
961,0.13113738437200642
962,-0.031430606663588094
963,-0.042666036466702875
964,0.041340142150887438
965,-0.020313487944167031
966,0.017824224150382206
967,0.0025177939131121592
968,-0.053553010175692368
969,0.062341376261460586
970,-0.010028195647011774
971,-0.06040970362138065
972,0.0094454350143055692
973,-0.071749970460819393
974,-0.024282238895862125
975,0.16694367122281356
976,0.079316147473233026
977,-0.0021694114842524259
978,0.10297567710892627
979,-0.023257366915936342
980,-0.059501782759308737
981,-0.058459082144181038
982,-0.0027351519681774045
983,0.054618611731321848
984,-0.16393133602942597
985,-0.011177218223835378
986,-0.0061783807695919273
987,-0.077434051574661752
988,0.0016610356185598248
989,0.1179290134389992
990,0.042878853825054075
991,0.016320949162183216
992,0.0046862044553059173
993,0.016486053965038241
994,0.00026615586598835624
995,-0.10959716358949083
996,-0.083952512936119134
997,0.013029857573368005
998,0.027439724972428407
999,-0.021592044428984387
1000,-0.0031724957590895542
1001,-0.0217422815024517
1002,0.01721019746214706
1003,0.018803979690315609
1004,0.060529530889003286
1005,-0.023285754474884672
1006,-0.067733830914138871
1007,0.018540519656273777
1008,0.0094028574253821745
1009,0.0114295549590511
1010,0.0065558766135389718
1011,0.023349576909489501
1012,0.095387028073613378
1013,0.093921121935811799
1014,0.06905494823675834
1015,0.012112574985836372
1016,-0.21208596732606283
1017,-0.0042917085467695654
1018,0.052770367431782358
1019,0.0074692371526378695
1020,-0.044360636904648414
1021,-0.035745789298354202
1022,-0.0058514518706763927
1023,0.0098914917791017229
1024,-0.067473456085798925
1025,-0.11153272998864022
1026,0.10087935950318393
1027,-0.19457344492425893
1028,-0.14520895782716164
1029,-0.040553283104202892
1030,0.0099889842694815354
1031,0.12953351973615645
1032,-0.025047070709855918
1033,-0.16877178969623394
1034,-0.055438636149192179
1035,-0.012565825032426299
1036,0.060021715314675456
1037,0.18649894024160174
1038,-0.0083941202497736008
1039,0.089898605742858767
1040,0.057429020269948096
1041,-0.024367345010573339
1042,-0.0050182357597753436
1043,0.011372772764577169
1044,-0.00089597649226798824
1045,0.10904355621355108
1046,-0.051924776786162703
1047,-0.080954756949940532
1048,-0.085124574151098503
1049,-0.039874411941346596
1050,0.016032414206635405
1051,0.031868430170223193
1052,-0.0023706590622767807
1053,-0.052778497833297036
1054,0.085290273172487482
1055,-0.020598079083160956
1056,0.019008802641171482
1057,0.043002845817198848
1058,-0.054072524741072797
1059,-0.068927788433339326
1060,0.20398027731072624
1061,0.031506891259332835
1062,-0.12996626871899178
1063,-0.060281248826416972
1064,-0.016567048103920217
1065,0.052716233489820991
1066,-0.14696709496263144
1067,-0.053730277008041935
1068,-0.025226927365321852
1069,0.017763592777180287
1070,-0.047345181455394243
1071,0.080131041186664864
1072,0.016317416204039745
1073,-0.044582945191606382
1074,0.063386656638870775
1075,0.040124704904803452
1076,0.055275454799340561
1077,-0.079580739894061447
1078,0.0035049710698023687
1079,0.031158172435168045
1080,0.056836918110506757
1081,-0.012775544575260932
1082,0.011158907234232796
1083,-0.080110882095987712
1084,-0.084281500523324435
1085,0.11054789502410071
1086,0.059831142841129087
1087,0.21804261368826844
1088,-0.023032964555418423
1089,0.0027847084857167016
1090,-0.014320591761536595
1091,-0.11134539570048767
1092,-0.054492821654341009
1093,-0.018105207009033647
1094,0.085582238803415395
1095,-0.024892313842538157
1096,0.033621864577629154
1097,-0.098189131446151545
1098,0.055493748515459393
1099,-0.073448026221573981
1100,-0.18531526292439299
1101,0.016165690425783245
1102,-0.0096242108337340412
1103,-0.034868326606753437
1104,-0.076875570315897909
1105,-0.12467834903761274
1106,0.0058409303739061676
1107,-0.04043076821316606
1108,-0.029866921259502612
1109,0.037283498605920347
1110,0.057943869179442331
1111,-0.075277188637878273
1112,-0.090910370889977749
1113,-0.056822028237615542
1114,0.13903648667541699
1115,-0.072079290352807565
1116,0.016488065357981911
1117,0.14402189624254821
1118,0.03361206864927864
1119,0.056626229869532932
1120,0.017620762847348682
1121,0.010663342865156834
1122,-0.057640942091980008
1123,0.016968282030488394
1124,-0.0022152639305991163
1125,0.16634054702720907
1126,0.15549763920750792
1127,-0.03600849292083734
1128,-0.0028707720706773639
1129,0.29692621513147099
1130,-0.0012035999290614633
1131,0.019845572683941007
1132,-0.16204754176918412
1133,-0.097958747424257225
1134,-0.083830823696077555
1135,0.010459531501785486
1136,0.017220654780155283
1137,0.013022350354302862
1138,-0.061501903749644947
1139,-0.00684793290519339
1140,-0.053089550083863762
1141,0.022388418769990592
1142,-0.0010255029251202623
1143,-0.05265453687161837
1144,0.14858114680078272
1145,0.016013640390586475
1146,-0.05952181337040597
1147,0.14936431814449785
1148,0.11771230436060363
1149,-0.05800406359691089
1150,-0.086424297386824972
1151,0.22524385040520539
1152,-0.016410874679312699
1153,0.0063512101479332511
1154,-0.06745791747054361
1155,-0.037099428907609672
1156,0.031167923780777831
1157,0.057256247832676639
1158,0.0075602211555750691
1159,0.006867074301306765
1160,0.14883603558932706
1161,0.15969675920718143
1162,0.12588693363544284
1163,-0.21809357289600712
1164,0.1452879641685389
1165,-0.026965275317544262
1166,-0.13668064537386648
1167,-0.085643457898939623
1168,0.014531346298814581
1169,0.29062789782197701
1170,0.0010190807026128033
1171,-0.047918944227106408
1172,-0.0350497808212928
1173,0.1388320038196629
1174,-0.11032017330147775
1175,-0.008246392016010861
1176,0.00019961455213239609
1177,-0.013971961388824394
1178,0.042511947189083021
1179,-0.068323633642715098
1180,-0.18406650724019066
1181,0.00051070482953335071
1182,0.1101503438055427
1183,-0.15395047897300679
1184,0.041701959935676228
1185,-0.0032445394681376548
