protocol_version,protocol_sha256,config_sha256,code_commit,phase,session,status,geometry,subject,split,shape_norm,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,4,B,0.6319520902909268,0.3382099113234638,0.06375154563156321,-0.2577700274093644,-0.28453628508860945,0.12553538119682223,-0.13213475168660843,-0.10909943076404277,0.19096680232827146,0.11979942804661901,0.19381775793835004,0.5351828350908132,0.10088034617025227,-0.4078948885044384,-0.4502497728231577,0.19864699100691396,-0.20908982455581182,-0.17263876872979014,0.3021855695427126,0.18957042770673943,0.3066969172443495
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,4,F,0.3941610502799873,0.1976094072821384,0.021204919530533273,-0.11383643794509987,-0.18699523497560736,0.11355992525994232,-0.09981382635106044,-0.08209839138659554,0.11168570525217746,0.055911089607584806,0.15079557509616606,0.5013417919953508,0.053797602567454667,-0.2888069175384975,-0.47441327559579427,0.2881053954450255,-0.25323107465884553,-0.2082864132016037,0.2833504354954477,0.14184833729225418,0.3825735064107687
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,5,A,0.23605115854710484,0.09837533694322746,-0.015052595620995519,-0.05746853030487372,-0.0663208870341656,0.09286761588221265,-0.064889563876794,-0.05139799467332529,0.1061251263496534,-0.02791945294593778,0.10293652477945184,0.41675430677285286,-0.0637683615435072,-0.24345794639853746,-0.28095980313068886,0.39342156358737207,-0.27489618892865997,-0.2177409125618362,0.44958528059279046,-0.1182771273726511,0.43607718518742405
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,5,B,0.3878081461309331,0.18162117691872734,0.027699682930959615,-0.07637906765960788,-0.20760103369013927,0.07949722222497624,-0.046358490718460064,-0.09365347123466758,0.08295797097691031,0.005432158579612616,0.20870615402283443,0.4683273900528324,0.07142625343823374,-0.19695065310417825,-0.5353189090051974,0.2049911096971545,-0.11953975485292759,-0.24149433726193048,0.21391497781715435,0.01400733489950619,0.5381685663518021
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,5,F,0.22020823388361233,0.09843797933303938,0.011033712831988667,-0.03757305420132397,-0.11241487059029852,0.05733959266463001,-0.03852057410690418,-0.053551195551854974,0.054819925505185975,-0.0015016844331414122,0.11825471150962553,0.4470222461575495,0.05010581410784288,-0.17062511032708538,-0.5104934933982245,0.260388050225842,-0.17492794627862843,-0.2431843469584277,0.2489458479293749,-0.006819383665440523,0.5370131235516254
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,6,A,0.7117196651580826,0.22388884060646666,0.08060063681738229,-0.22212354973074827,-0.17382215219377578,0.3074824673480887,-0.26097722422592634,-0.2538252121102428,0.27944593348311586,0.08717216465118091,0.2399965845732462,0.31457447583205095,0.1132477304803427,-0.31209415814218316,-0.24422839595863566,0.4320274995911384,-0.36668541983866604,-0.35663650245474776,0.3926348352634701,0.12248103982319891,0.33720662266643947
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,6,B,0.7911784232228192,0.4282858718932815,0.026511583209581868,-0.4181165575710467,-0.2137780285337736,0.15653185009473292,-0.12257337884918063,-0.12499115450091043,0.3486913501906088,0.04743756796419184,0.2057277849845952,0.5413265318190604,0.03350898157913417,-0.5284731551043483,-0.27020204578249396,0.1978464597873,-0.15492507789821305,-0.1579809949717363,0.44072403892188433,0.05995811636388878,0.26002704187327946
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,6,F,0.6129739417080174,0.2759734785973659,0.07873726537653525,-0.281078457758644,-0.18728301865276217,0.16574078425266714,-0.17231478244699308,-0.14059713923252265,0.2569809543718332,0.08952803806458498,0.16826074702355426,0.45022057190291204,0.12845124404006195,-0.45854878753154604,-0.30553177861184205,0.2703879773271271,-0.2811127369735288,-0.22936886817856664,0.4192363441352339,0.14605521046313996,0.2744990212058691
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,7,A,2.3887962491693764,0.9328456329424623,0.5046111893365153,-0.4328528933526754,-1.3896319869262803,0.35838682565177304,-0.3765517000529094,-0.634066002443619,0.3958162906836643,0.24901257459574178,1.2538443336491512,0.3905086644651372,0.2112407826795512,-0.18120126130605968,-0.5817289722426005,0.15002821013989368,-0.15763240593828068,-0.2654332711147274,0.16569696591799996,0.10424186436257489,0.5248854246506512
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,7,B,1.4588978733066402,0.4966193311169339,0.3686528568628488,-0.3401115005923106,-0.7303980107186732,0.291490436560665,-0.2571095803301268,-0.5234740215457566,0.27965524523709007,0.20176339667887722,0.7434229229478703,0.340407193816336,0.25269270975581376,-0.23312906737017627,-0.5006505418115402,0.19980181059555066,-0.17623548915550852,-0.3588147128895907,0.19168939125481224,0.13829850627006113,0.5095784540852594
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,7,F,1.8109390819152273,0.6451136366776066,0.4521921210846211,-0.36618721989988584,-0.9975816521285775,0.2915878556113731,-0.2965422990282949,-0.5675392417719561,0.304961916992245,0.23135930471441507,0.9423366197014348,0.35623155031550935,0.2497003491726448,-0.20220846938297374,-0.5508642792520371,0.1610147235339321,-0.16375056565385696,-0.31339499348135635,0.1683998760851309,0.12775653638759193,0.5203579894608221
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,8,A,2.857422909458358,1.0470591193301972,-0.293378512643828,0.25028637610369564,-1.4363280854908747,0.6209014526894344,0.0004400687363183741,-0.5841950374320654,0.29489612368006207,-0.6661194510134842,1.8971818039023587,0.3664347744480965,-0.10267241564863064,0.08759164605114017,-0.5026655594929557,0.2172942096300089,0.00015400896201318406,-0.20444822343179264,0.10320352745263088,-0.23311895792833523,0.6639485522505246
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,8,B,2.3735593432156405,0.49370334007777195,-0.06373385762565938,0.24202897389480763,-0.8758460229683815,0.479648895413427,0.08942914411145937,-0.7022274219999542,0.37403865321685936,-0.8575510381496323,1.7186657612729817,0.20800126252959603,-0.026851596446421388,0.10196878986261732,-0.36900110606959025,0.2020800098318209,0.0376772311874465,-0.2958541668684776,0.1575855494348504,-0.36129327905821096,0.7240879677963202
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,8,F,2.4782977973787617,0.6977055928084459,-0.14204514011040092,0.26713669906950255,-1.110906784746342,0.49841540699207526,0.057145187568802804,-0.6188945421160853,0.2985820071959722,-0.7444568705446253,1.7468351279583736,0.2815261319872023,-0.05731560600208691,0.10779039522693636,-0.4482539531453091,0.20111199207748065,0.023058240873733555,-0.24972565555708268,0.12047866382796107,-0.3003904015619189,0.7048527944486578
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,9,A,3.278023889545226,0.8483292439705616,0.5579085842751405,-0.13223890022812998,-1.6268516594655882,0.6308473434905201,-0.15625159177039702,-1.2968959103353512,0.32813399442792834,-0.17396152128451525,2.192743992137462,0.25879288027039177,0.17019661938843936,-0.0403410422510606,-0.4962903609867493,0.19244745149738374,-0.0476663981213616,-0.39563345296890895,0.10010116017594116,-0.053069021808944065,0.6689225173528771
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,9,B,3.0783799857674747,1.367021191473302,0.14658849942647817,-0.19811960345521998,-1.882676347195889,0.3643280748901322,-0.04620393097676408,-0.6142202883658806,0.25132187406968126,-0.11373570942167233,1.8477639992958483,0.444071621370189,0.047618715072282415,-0.06435839771932071,-0.6115802324275171,0.11835058588431574,-0.015009170794503108,-0.199527118551204,0.08164095245929294,-0.03694661151239155,0.6002390893387971
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,9,F,3.0225817582580525,1.0370945979472634,0.3946688084466142,-0.13059176763771405,-1.7315422137653618,0.4154255994897337,-0.08306454681221204,-0.899376000658436,0.2435610022414472,-0.13210131907601264,1.955569253581349,0.3431154823566965,0.13057341041919945,-0.04320537146130847,-0.5728686110920185,0.13744064932395678,-0.02748132340350094,-0.2975522492323769,0.08058045132311462,-0.043704795979495385,0.6469863877919931
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,1,A,3.358523532678494,0.6086167651908769,0.875928280717696,-0.6910913207944337,-1.0455510435438673,1.3051070329149308,-0.9725355314252515,-1.749092815589296,0.5091296848637514,0.9436087468786424,1.3088794800896135,0.1812155726375072,0.26080754599302286,-0.20577236219133282,-0.31131270433886704,0.3885954706632888,-0.289572343907215,-0.5207921869746011,0.15159330578151692,0.2809593970973591,0.38971871638063355
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,1,B,3.841512917516597,0.99014056713839,1.0986640562392926,-0.8768911910816976,-1.6220430838604358,1.0927284212253177,-0.8713557952617303,-1.7726596142648596,0.4772389810985769,1.073329146780609,1.6414589798228894,0.2577475563399852,0.2859977513623826,-0.22826714628063174,-0.4222406949262661,0.28445262184143016,-0.22682620466756914,-0.46144830235552653,0.12423203861230149,0.2794027170614016,0.42729492652182327
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,1,F,3.5340158295787267,0.7693632725992389,0.9995126867283181,-0.7796838621945132,-1.3078727990354617,1.1718660526352704,-0.9123842123229913,-1.7443973393268473,0.47516902678833783,1.0200775924138346,1.4369771299170209,0.21770227121222346,0.2828263185361751,-0.22062262870154026,-0.3700811943424054,0.3315961526903978,-0.25817207854209084,-0.4936020163596122,0.1344558286387134,0.288645450842656,0.40661309943490437
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,2,A,0.6820610922457115,0.1764864542900646,0.059716044559979,-0.3267701914134631,0.017464609621356264,0.12627390377941144,-0.13153670391332448,-0.106757607945242,0.45488704868867214,-0.1850005382766662,0.19395481976588425,0.2587546134745443,0.08755233986938281,-0.479092261864051,0.02560563829239018,0.18513576747744093,-0.19285179202970656,-0.1565220610865496,0.6669300651514068,-0.2712374893978266,0.28436575839164313
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,2,B,0.4790882781490639,0.07176151597504499,0.018329516685082623,-0.1170562648126447,-0.002759361020826757,0.11110294019584296,-0.17971951645548018,0.00426671492588821,0.33967742873825213,-0.1836006452854739,0.1287594011436601,0.14978766805210178,0.03825916333394315,-0.24433130625713978,-0.005759608712380576,0.2319049437508348,-0.37512818545638077,0.008905905488592774,0.7090080142444325,-0.3832292578620516,0.26875923919724415
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,2,F,0.5181421533643905,0.08397138192460506,0.054429957416816596,-0.19836291986317667,0.025179495277345813,0.08807576774584944,-0.14681815544082444,-0.032169747238598494,0.37158159335582425,-0.1803146535479004,0.13244456883497163,0.16206244054718136,0.10504830974162797,-0.3828349393601166,0.0485957282453296,0.16998379146332254,-0.2833549721587168,-0.062086720853948126,0.71714217988843,-0.34800228542897893,0.25561434825363105
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,3,A,3.822960281814932,1.4387348321764963,0.5113671930445723,-0.5781491296336108,-1.9678963757336632,1.0878119821364203,-0.5837514634745823,-1.4660141880192616,0.352924225511031,0.6627903669005343,1.9594778826773562,0.3763405126180029,0.1337620993545356,-0.1512307445054431,-0.514757211863947,0.2845470268971737,-0.15269618840963975,-0.3834761755158174,0.0923170003072807,0.1733709790429415,0.5125551243621876
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,3,B,1.4446514154937544,0.561050446539803,0.10028050431924103,-0.2707517691918326,-0.6229738857993041,0.5634698494448178,-0.36773863872445894,-0.5294085686677106,0.2936831774512367,0.22315967532373543,0.6570597283650513,0.38836389216290396,0.0694150182139039,-0.18741667802214748,-0.4312278236244163,0.3900386234365295,-0.25455181421656164,-0.36646111511043566,0.20328999390545804,0.154473025762733,0.45482233382956316
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,3,F,2.398096868528478,0.8901457348854549,0.293142329440485,-0.3778137164393999,-1.17418478376461,0.7733023983092606,-0.4569097813318396,-0.9298472876132463,0.29289663138889643,0.4205051092876949,1.1904333312042892,0.3711883980031494,0.12223956975531321,-0.15754731236992703,-0.4896319240369611,0.3224650381966326,-0.19053016053192587,-0.3877438396322247,0.12213711432291886,0.17534950935727864,0.49640752499491975
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,4,A,0.28167981173779433,0.1160760616982856,-0.01890223472759603,-0.053025928323873504,-0.09222817766911524,0.12557399783962706,-0.07883189188346816,-0.0798543242150781,0.09842064784030566,-0.0073299947860064295,0.12686379302509765,0.4120851295027727,-0.06710539392575086,-0.18824894832446654,-0.32742203674492354,0.4458040392206716,-0.279863478312922,-0.2834932461876666,0.34940611197199295,-0.026022435689603697,0.4503829800312087
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,4,B,0.5577589778169716,0.3043326263782654,0.0589928225846628,-0.24169788413223742,-0.24768626614934897,0.09953886896518027,-0.11433199934642839,-0.08543004171214805,0.16685707878827738,0.12005833967845982,0.15065473408812524,0.5456346531066185,0.10576758946230942,-0.43333750552653677,-0.44407401046017253,0.1784621546653865,-0.2049845970994776,-0.153166591861085,0.29915624028383003,0.21525129034831406,0.27010723283698096
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,4,F,0.33441797282193275,0.1712053846858896,0.021785805726031244,-0.10865732113190152,-0.15524946156816402,0.09230129893383182,-0.08247585387185959,-0.06984370063098336,0.09318281903809555,0.059352768539850956,0.11719615627298618,0.5119503094920416,0.06514543923041934,-0.324914717396957,-0.46423779277805016,0.2760057964437797,-0.2466250637664604,-0.2088515160881409,0.2786417794826851,0.177480797574999,0.3504481391476813
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,5,A,0.17148605730597066,0.07613216010630033,-0.018301771015022835,-0.04551217005654893,-0.04385319228356602,0.07039489797337285,-0.04508231968187959,-0.036169328738917844,0.07667490381785276,-0.017840199134409415,0.06919939304832312,0.4439553938222686,-0.10672454252282595,-0.26539866139288937,-0.25572453511670523,0.41049925037212864,-0.2628920414295976,-0.210917023267865,0.44712033749220237,-0.10403294247169254,0.40352780940584254
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,5,B,0.29299305703459266,0.13977340682411682,0.023993798098325487,-0.06362887354665596,-0.15803437214128116,0.0571469278841762,-0.03570841854157072,-0.06910334001842262,0.06249517795455075,0.010955763841926206,0.15286372162549078,0.4770536484337725,0.08189203642287204,-0.21716853699759692,-0.5393792390193827,0.1950453313213803,-0.12187462359340054,-0.23585316566140963,0.21329917707630922,0.03739257152647374,0.5217315494525274
