protocol_version,protocol_sha256,config_sha256,code_commit,phase,session,status,geometry,subject,split,shape_norm,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,z_0,z_1,z_2,z_3,z_4,z_5
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,4,B,1.842502102086531,0.6113425175150222,0.9454364702895514,0.9666974952895346,0.7095409787131056,0.6883014312958894,0.4642336641411661,0.33180017370005216,0.5131263998119173,0.5246656132412568,0.3850964283349202,0.3735688716536205,0.2519582819555252
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,4,F,1.5149566650485755,0.5303810255907417,0.6858308015963896,0.7828900186793348,0.6053492321963583,0.6168965626945686,0.42836892151187317,0.3500964996736297,0.4527065475991019,0.5167738699999266,0.3995818799060819,0.40720409826032117,0.28275985141669907
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,5,A,1.2655113023073765,0.4610704217264035,0.5346208287428755,0.5432853901597071,0.5392653015517952,0.5182093287599747,0.4986045556535079,0.36433528557646605,0.4224544085604879,0.42930109685243256,0.4261244451697631,0.4094861324550291,0.39399454966890785
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,5,B,1.4871215589965203,0.47118460308029847,0.6104669314324362,0.8270421450337142,0.47754646578444937,0.6486287678361086,0.5329888475099585,0.31684336779990224,0.41050237469784717,0.5561362082544117,0.321121338666281,0.4361639194268626,0.3584030130459601
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,5,F,1.1469793310307956,0.3744362003396354,0.45432758712088483,0.6129485055048268,0.4082283961457277,0.5013551843905215,0.41860750892980264,0.32645418292161194,0.39610791130174816,0.5344023984756265,0.3559160876760098,0.4371091708687996,0.3649651720869269
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,6,A,2.0505430099499753,0.6462852205461089,0.9042306203936321,0.8425684302070007,0.9779330546457012,0.9521907350137975,0.6296564298922398,0.31517759803627604,0.4409713017507941,0.41090014992055973,0.4769141880469792,0.46436028427271414,0.3070681408958112
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,6,B,2.135042122306034,0.7400273353549547,1.169849191719419,0.9677900517823,0.823935881911915,0.7342851617756257,0.6982511403122186,0.34661018048471093,0.5479279211858726,0.4532885050234987,0.38591083206451754,0.3439206908866664,0.3270432620589451
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,6,F,1.862436207476875,0.5749319911513576,0.9646557526038694,0.8421669681108579,0.8164528839871632,0.7300190288029677,0.5466194426449025,0.3086988906483103,0.5179537149950125,0.4521856720406971,0.43837897948367754,0.3919699509020805,0.2934970016425057
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,7,A,3.430530473830457,0.760433693351242,1.3934402057489186,2.037810308568062,1.1344860761290265,1.584216731749939,1.1397947881547223,0.2216665029365438,0.4061879689974108,0.5940219228814156,0.33070281251933714,0.4617993467293227,0.3322503026425682
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,7,B,2.6919963566767384,0.5167988465040786,1.1214146990201674,1.507756780886876,0.9669412616108866,1.3324885643139908,0.8592791872789812,0.1919760571823601,0.41657363177287154,0.5600887152567313,0.359191147942181,0.4949815630355993,0.3191977526818643
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,7,F,2.9560833084610842,0.5453966252835042,1.2117472544007009,1.7316540567817207,1.0080266268424294,1.427206598544093,0.959675732434786,0.1844997479341791,0.40991647662038583,0.5857933881042099,0.34100075053947004,0.4828032398339567,0.32464434601282816
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,8,A,3.930750332434025,1.4437831234552856,0.994812658589513,2.231205568057308,0.9570832148833953,1.8295161032189209,1.7706553881507117,0.3673047131846852,0.253084671997852,0.5676284117174357,0.24348613723597753,0.4654368628103724,0.4504624406033631
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,8,B,3.5030507548527234,1.0317433785894095,0.7256070322620268,1.8581949915613662,0.8531719511094635,1.7869699758137458,1.8183266833161709,0.2945270996031533,0.20713574625113676,0.5304504906151407,0.2435511246668571,0.5101182086323709,0.5190694656071626
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,8,F,3.6018235399608325,1.182387769323293,0.7870599310618117,2.004358383599307,0.8466261187412987,1.7670537399680903,1.7603753594369151,0.3282747631040666,0.21851707123619124,0.5564843367149249,0.23505485744882026,0.4905997532536827,0.48874558675799484
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,9,A,4.0007094414745525,0.831221639876861,1.1680032796347735,2.3114569122328437,1.0865192592671782,2.1584083488178445,1.663860331023129,0.20776856006081146,0.2919490397193852,0.5777617560201782,0.27158164699576803,0.5395064001504478,0.41589132011793273
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,9,B,3.915063133865736,1.2349332107339752,1.378156126049102,2.4247098329622245,0.8255077346019462,1.7554622435824305,1.5036676882939939,0.31543123789030736,0.3520137680866234,0.6193284118430205,0.21085425863537463,0.44838670119965246,0.38407239854885084
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,AIRM,9,F,3.822340723564072,0.9459627577339541,1.210730297724812,2.332907629369168,0.8813565297549928,1.9087902716557357,1.5449425792856066,0.24748258361748254,0.31675101339366957,0.6103348178740828,0.23058031543906635,0.49937732130690826,0.40418756228645497
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,1,A,3.863538773228074,0.8215681005544785,1.4474450486151285,1.8428588419120902,1.7859478313237478,2.2555658479991822,0.6953739120384862,0.21264652661115646,0.37464229908730934,0.4769872777470122,0.4622569970564959,0.5838082598339257,0.1799836763272562
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,1,B,4.099544828043802,0.7274086743628114,1.6454455212465102,2.2193501019240265,1.6739924090734184,2.289346340991819,0.7751008480539723,0.17743644840442255,0.40137273533161355,0.5413650039248488,0.4083361639619403,0.5584391528862087,0.18906997741596365
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,1,F,3.9260033020566185,0.7264330168015156,1.5320482341187864,2.0139393865682926,1.7138673246741931,2.2529521872414113,0.6852288601925786,0.18503117825218768,0.3902310100748591,0.5129744505088164,0.43654250717934745,0.5738538696748454,0.17453598672054724
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,2,A,1.9510020261640248,0.4672356128993996,1.0457037531992073,0.5879987978456037,0.8758892299213191,0.6864450310024588,0.9541866372632456,0.2394849449839157,0.5359829150230174,0.3013829765219164,0.4489432702658205,0.3518422952907523,0.489075164693358
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,2,B,1.6140647893474418,0.3961598226512882,0.7595929844147299,0.45213188661920545,0.8396083292396341,0.48355795435969434,0.8532803481301334,0.24544232998940121,0.4706087323308933,0.28012003582706246,0.5201825445799382,0.2995901760270691,0.5286530960601095
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,2,F,1.6444735472013532,0.30833677317537456,0.857951342922698,0.4252137898100731,0.8168779515501009,0.5157666424108498,0.8712230430451451,0.18749877351333344,0.5217179348264995,0.25857137716427425,0.4967413145321215,0.3136363265244413,0.5297884204509314
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,3,A,4.39952221155948,1.342894036980067,1.6153282631990256,2.4862096570404635,1.505418694034436,2.2628625703170746,1.1726359120832914,0.3052363353119786,0.3671599290838554,0.5651090135442656,0.3421777687765819,0.5143427994002483,0.2665371046433772
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,3,B,2.8811547697414026,0.9913133948125269,1.1124902013135394,1.4488368759824197,1.1735476118116404,1.4032912583124977,0.7969613958020078,0.34406808173706754,0.3861264979574113,0.502866729409493,0.4073184905359915,0.48705861727742233,0.27661179613531794
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,3,F,3.547832068059536,1.1175340152292188,1.3104776412108423,1.9341993465053635,1.3085744301485376,1.8107286860797338,0.9426801864849748,0.3149906742458774,0.36937420263174964,0.5451778182847481,0.3688377592415906,0.5103760976685969,0.26570597717173455
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,4,A,1.3666521143338797,0.5180558427899821,0.5380396793282414,0.6110402559700967,0.5792061604722992,0.6044574916268524,0.4854385840700116,0.3790692871700475,0.39369176228910857,0.4471073871406726,0.42381389850233414,0.4422906790156112,0.3552027461696932
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,4,B,1.6986857369388235,0.5660768901496914,0.9016663079561275,0.8973676154555346,0.6542826696790986,0.6091058419328488,0.38434838444714314,0.3332440355741199,0.5308023069534963,0.5282717079102974,0.3851699319370114,0.3585747667667531,0.22626220735789052
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,4,F,1.3767870698561968,0.4823866723850719,0.6465700742532468,0.7127113265970269,0.549656792085582,0.5552219050843373,0.35558611485494385,0.35037129774574105,0.4696224190431858,0.5176627106698993,0.3992315181627852,0.4032736196035959,0.2582724101934544
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,5,A,1.081482972488886,0.4152224354060909,0.46601608563563046,0.4553562697881711,0.45915773946278987,0.43674414279553264,0.4136473720906425,0.3839380239621461,0.4309046905871831,0.4210480251392499,0.4245630778689939,0.40383820541383597,0.3824816318084873
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,5,B,1.2841794801169106,0.403717698428988,0.5406046621209173,0.7184229122549783,0.41248204279836376,0.5547409577172031,0.4470627581991513,0.3143779391275072,0.4209728238857244,0.5594412022450115,0.3212027985066478,0.4319808611695773,0.34813105576056325
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,5,F,0.9815930817137863,0.3374761833523447,0.40773610926149567,0.5260964737179507,0.3451608457225021,0.4140795012339587,0.3406034740311691,0.3438045659033549,0.41538201201420416,0.5359618802522798,0.3516333317262971,0.42184435582105734,0.3469904998072129
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,6,A,1.7427501060645905,0.5236861721903532,0.7990210827565245,0.7258195503782369,0.8269443298987479,0.7955023008500294,0.5301143078947248,0.3004941272807727,0.4584828771354043,0.4164794182783061,0.4745053963968024,0.4564637799084123,0.30418262839289567
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,6,B,1.8701021561346762,0.6281353897855814,1.0375778838281475,0.8813063942748321,0.695892569496107,0.6440585579706601,0.5919301365062751,0.33588292902879574,0.5548241738690483,0.47126109735973404,0.3721147356647355,0.34439752708582944,0.31652288863713124
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,6,F,1.628563460647604,0.4826220522479764,0.8626958740313453,0.7560153370916313,0.7007176239293696,0.6313475876033778,0.4624787283693659,0.29634832409666123,0.5297281284257055,0.46422221507475003,0.4302673127952452,0.38767146805094116,0.28397955593665325
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,7,A,3.0218112558655634,0.6698171894981324,1.2027220731886255,1.8311020204298039,0.9488836639011212,1.401615210856825,1.0091123808812097,0.2216608294770121,0.3980136320076415,0.6059617445912602,0.31401155914661,0.46383281157490697,0.33394288902804453
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,7,B,2.3468029007411895,0.4142079114223728,0.9555114044612968,1.3325311902905042,0.827773291835223,1.1865157016833245,0.7444770720935306,0.1764988066494863,0.4071545182424643,0.5678070322265459,0.35272382336573205,0.5055881349509956,0.3172303357296869
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,7,F,2.6028598199810413,0.46147282409622703,1.0474801500158377,1.5503894587727778,0.8543994460873776,1.2701957893234268,0.8471152104950436,0.17729453601523124,0.4024343308751323,0.5956484659185644,0.3282541147734959,0.4880000757523233,0.325455563911703
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,8,A,3.592902435041821,1.2693596464678392,0.8882303062267157,2.0663796643841383,0.8175602091820764,1.7017556207504492,1.6353651313926787,0.3532964419205177,0.24721804231691497,0.5751282429020609,0.22754868075691573,0.4736437049203205,0.455165471637318
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,8,B,3.1372503719529004,0.8657855545987242,0.6091032369508893,1.6771191398213625,0.7103336680931602,1.6484061121490998,1.6392691288346763,0.2759695440118103,0.19415193712184659,0.534582497723118,0.2264191836404138,0.5254302069372254,0.5225177893003966
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,8,F,3.279978896587363,1.0243207644849361,0.6946589501599644,1.8431194620695548,0.7169866452365898,1.6473745978910652,1.6129089279256201,0.31229492529683206,0.2117876279273378,0.5619302807061408,0.21859489583380395,0.5022515844858233,0.4917436906694012
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,9,A,3.6944074926423682,0.7079430951662251,0.9876511255313983,2.1671924538320835,0.9471022960719078,2.0399285814375703,1.5546620344620863,0.19162561156995697,0.2673368131421247,0.5866143510557987,0.2563610803513468,0.5521666425537002,0.4208149852332987
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,9,B,3.6067160038786557,1.0686755374848218,1.2254550803032496,2.2699856142174193,0.7191970660976673,1.6573797785594317,1.3955665284606338,0.29630154864856845,0.33977032818369884,0.6293774202837931,0.19940496155623125,0.45952600004466354,0.386935518893044
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,9,F,3.5425982401971314,0.8007246049268526,1.0629454272381411,2.192455626308771,0.77105232097401,1.8118318960050077,1.4473670035041493,0.2260274946905341,0.3000468456109752,0.6188835079946208,0.21765164116693742,0.5114415389943249,0.40856086560456517
